x y z u v w
0.35 2.15 0 -0.692438 2.61929 0
0.35 2.25 0 -0.785023 2.92897 0
0.35 2.35 0 -0.8551 3.21404 0
0.35 2.45 0 -0.859604 3.41792 0
0.35 2.55 0 -0.716758 3.45322 0
0.35 2.65 0 -0.28736 3.20653 0
0.35 2.75 0 0.633688 2.57479 0
0.35 2.85 0 2.29088 1.55711 0
0.35 2.95 0 4.87158 0.412408 0
0.35 3.05 0 8.28498 -0.0685793 0
0.45 0.05 0 -0.00135869 0.0988433 0
0.45 0.15 0 -0.0235869 0.226957 0
0.45 0.25 0 -0.0526963 0.281604 0
0.45 0.35 0 -0.0806647 0.332988 0
0.45 0.45 0 -0.105201 0.386526 0
0.45 0.55 0 -0.126784 0.443807 0
0.45 0.65 0 -0.146718 0.506107 0
0.45 0.75 0 -0.166328 0.574524 0
0.45 0.85 0 -0.186752 0.650099 0
0.45 0.95 0 -0.208982 0.733947 0
0.45 1.05 0 -0.233963 0.82737 0
0.45 1.15 0 -0.262709 0.931948 0
0.45 1.25 0 -0.296397 1.04963 0
0.45 1.35 0 -0.33644 1.18279 0
0.45 1.45 0 -0.384502 1.3343 0
0.45 1.55 0 -0.442412 1.50744 0
0.45 1.65 0 -0.511921 1.70564 0
0.45 1.75 0 -0.59422 1.93192 0
0.45 1.85 0 -0.689167 2.18775 0
0.45 1.95 0 -0.794145 2.47122 0
0.45 2.05 0 -0.902394 2.77441 0
0.45 2.15 0 -1.00049 3.07964 0
0.45 2.25 0 -1.06434 3.35507 0
0.45 2.35 0 -1.05304 3.5504 0
0.45 2.45 0 -0.900628 3.59545 0
0.45 2.55 0 -0.508408 3.40715 0
0.45 2.65 0 0.254822 2.9136 0
0.45 2.75 0 1.53287 2.10093 0
0.45 2.85 0 3.43153 1.07594 0
0.45 2.95 0 5.93174 0.12794 0
0.45 3.05 0 8.76104 -0.138717 0
0.55 0.05 0 -0.0318259 0.102298 0
0.55 0.15 0 -0.0734737 0.238355 0
0.55 0.25 0 -0.107728 0.302709 0
0.55 0.35 0 -0.137906 0.364515 0
0.55 0.45 0 -0.165293 0.428174 0
0.55 0.55 0 -0.191096 0.495046 0
0.55 0.65 0 -0.216583 0.566617 0
0.55 0.75 0 -0.242975 0.644341 0
0.55 0.85 0 -0.271413 0.729616 0
0.55 0.95 0 -0.303007 0.823883 0
0.55 1.05 0 -0.338926 0.928733 0
0.55 1.15 0 -0.380498 1.046 0
0.55 1.25 0 -0.429291 1.17786 0
0.55 1.35 0 -0.487155 1.32685 0
0.55 1.45 0 -0.556142 1.49584 0
0.55 1.55 0 -0.638245 1.68785 0
0.55 1.65 0 -0.734818 1.90548 0
0.55 1.75 0 -0.845589 2.14999 0
0.55 1.85 0 -0.967175 2.41964 0
0.55 1.95 0 -1.09111 2.70725 0
0.55 2.05 0 -1.20137 2.99707 0
0.55 2.15 0 -1.27149 3.26134 0
0.55 2.25 0 -1.26135 3.45762 0
0.55 2.35 0 -1.11405 3.52907 0
0.55 2.45 0 -0.75454 3.41108 0
0.55 2.55 0 -0.093337 3.04809 0
0.55 2.65 0 0.959804 2.42153 0
0.55 2.75 0 2.46849 1.58247 0
0.55 2.85 0 4.42929 0.674143 0
0.55 2.95 0 6.72184 -0.0584816 0
0.55 3.05 0 9.05525 -0.171847 0
0.65 0.05 0 -0.0648235 0.102234 0
0.65 0.15 0 -0.129289 0.239745 0
0.65 0.25 0 -0.170255 0.307904 0
0.65 0.35 0 -0.202898 0.374554 0
0.65 0.45 0 -0.232817 0.443294 0
0.65 0.55 0 -0.262461 0.515087 0
0.65 0.65 0 -0.293302 0.591336 0
0.65 0.75 0 -0.326527 0.673571 0
0.65 0.85 0 -0.363269 0.763327 0
0.65 0.95 0 -0.404725 0.862172 0
0.65 1.05 0 -0.452244 0.971787 0
0.65 1.15 0 -0.507409 1.09404 0
0.65 1.25 0 -0.572095 1.23101 0
0.65 1.35 0 -0.648429 1.385 0
0.65 1.45 0 -0.738581 1.55837 0
0.65 1.55 0 -0.844234 1.75319 0
0.65 1.65 0 -0.965586 1.9705 0
0.65 1.75 0 -1.09975 2.20902 0
0.65 1.85 0 -1.23856 2.46332 0
0.65 1.95 0 -1.36592 2.72125 0
0.65 2.05 0 -1.45512 2.96123 0
0.65 2.15 0 -1.46681 3.15027 0
0.65 2.25 0 -1.34849 3.24424 0
0.65 2.35 0 -1.03664 3.19282 0
0.65 2.45 0 -0.46279 2.95099 0
0.65 2.55 0 0.435265 2.49696 0
0.65 2.65 0 1.697 1.85222 0
0.65 2.75 0 3.31917 1.09458 0
0.65 2.85 0 5.23465 0.356575 0
0.65 2.95 0 7.29194 -0.179616 0
0.65 3.05 0 9.24206 -0.185695 0
0.75 0.05 0 -0.0975466 0.0995026 0
0.75 0.15 0 -0.186144 0.233626 0
0.75 0.25 0 -0.235058 0.301122 0
0.75 0.35 0 -0.270748 0.368087 0
0.75 0.45 0 -0.303255 0.437565 0
0.75 0.55 0 -0.336531 0.510115 0
0.75 0.65 0 -0.372447 0.586892 0
0.75 0.75 0 -0.412247 0.669305 0
0.75 0.85 0 -0.457077 0.758822 0
0.75 0.95 0 -0.508187 0.856942 0
0.75 1.05 0 -0.567041 0.96522 0
0.75 1.15 0 -0.635374 1.08529 0
0.75 1.25 0 -0.7152 1.21887 0
0.75 1.35 0 -0.808675 1.36763 0
0.75 1.45 0 -0.917711 1.53298 0
0.75 1.55 0 -1.04314 1.71555 0
0.75 1.65 0 -1.1833 1.91438 0
0.75 1.75 0 -1.33183 2.12557 0
0.75 1.85 0 -1.47497 2.34055 0
0.75 1.95 0 -1.58866 2.54403 0
0.75 2.05 0 -1.6364 2.71243 0
0.75 2.15 0 -1.56915 2.81382 0
0.75 2.25 0 -1.32846 2.81082 0
0.75 2.35 0 -0.853687 2.66779 0
0.75 2.45 0 -0.0929964 2.36229 0
0.75 2.55 0 0.983639 1.89814 0
0.75 2.65 0 2.37227 1.31508 0
0.75 2.75 0 4.02594 0.68943 0
0.75 2.85 0 5.8487 0.124904 0
0.75 2.95 0 7.69228 -0.251012 0
0.75 3.05 0 9.36144 -0.187103 0
0.85 0.05 0 -0.12829 0.0949824 0
0.85 0.15 0 -0.240761 0.222611 0
0.85 0.25 0 -0.298325 0.286596 0
0.85 0.35 0 -0.337622 0.35075 0
0.85 0.45 0 -0.37289 0.417767 0
0.85 0.55 0 -0.409651 0.487877 0
0.85 0.65 0 -0.450278 0.561941 0
0.85 0.75 0 -0.496145 0.641136 0
0.85 0.85 0 -0.548421 0.726727 0
0.85 0.95 0 -0.608377 0.819993 0
0.85 1.05 0 -0.677505 0.922204 0
0.85 1.15 0 -0.757553 1.03459 0
0.85 1.25 0 -0.850471 1.15829 0
0.85 1.35 0 -0.958157 1.29415 0
0.85 1.45 0 -1.08189 1.44242 0
0.85 1.55 0 -1.2212 1.60225 0
0.85 1.65 0 -1.3721 1.77085 0
0.85 1.75 0 -1.52447 1.94233 0
0.85 1.85 0 -1.65912 2.10642 0
0.85 1.95 0 -1.74514 2.24728 0
0.85 2.05 0 -1.73885 2.34314 0
0.85 2.15 0 -1.58601 2.36778 0
0.85 2.25 0 -1.22823 2.29452 0
0.85 2.35 0 -0.613623 2.10311 0
0.85 2.45 0 0.290488 1.78816 0
0.85 2.55 0 1.48636 1.36643 0
0.85 2.65 0 2.93962 0.879619 0
0.85 2.75 0 4.57886 0.390436 0
0.85 2.85 0 6.29917 -0.0262869 0
0.85 2.95 0 7.96802 -0.282776 0
0.85 3.05 0 9.43781 -0.179404 0
0.95 0.05 0 -0.156247 0.0893104 0
0.95 0.15 0 -0.291289 0.208594 0
0.95 0.25 0 -0.357642 0.267468 0
0.95 0.35 0 -0.400882 0.326867 0
0.95 0.45 0 -0.439025 0.389283 0
0.95 0.55 0 -0.479088 0.454714 0
0.95 0.65 0 -0.523978 0.523751 0
0.95 0.75 0 -0.575225 0.597304 0
0.95 0.85 0 -0.634024 0.676369 0
0.95 0.95 0 -0.701619 0.761929 0
0.95 1.05 0 -0.779441 0.854894 0
0.95 1.15 0 -0.869114 0.956028 0
0.95 1.25 0 -0.972328 1.06583 0
0.95 1.35 0 -1.09048 1.18435 0
0.95 1.45 0 -1.22395 1.31083 0
0.95 1.55 0 -1.37073 1.44323 0
0.95 1.65 0 -1.5244 1.57756 0
0.95 1.75 0 -1.67136 1.70704 0
0.95 1.85 0 -1.78795 1.82133 0
0.95 1.95 0 -1.83828 1.90613 0
0.95 2.05 0 -1.77455 1.94375 0
0.95 2.15 0 -1.54116 1.91515 0
0.95 2.25 0 -1.08349 1.80377 0
0.95 2.35 0 -0.360061 1.60075 0
0.95 2.45 0 0.644982 1.31017 0
0.95 2.55 0 1.91349 0.952326 0
0.95 2.65 0 3.3919 0.563496 0
0.95 2.75 0 4.99659 0.191325 0
0.95 2.85 0 6.62302 -0.111883 0
0.95 2.95 0 8.15671 -0.285095 0
0.95 3.05 0 9.48714 -0.165278 0
1.05 0.05 0 -0.181134 0.082852 0
1.05 0.15 0 -0.336812 0.192655 0
1.05 0.25 0 -0.411613 0.24556 0
1.05 0.35 0 -0.458845 0.299051 0
1.05 0.45 0 -0.499833 0.355488 0
1.05 0.55 0 -0.542937 0.414737 0
1.05 0.65 0 -0.591569 0.477168 0
1.05 0.75 0 -0.647414 0.543435 0
1.05 0.85 0 -0.711672 0.614262 0
1.05 0.95 0 -0.78552 0.690329 0
1.05 1.05 0 -0.87025 0.772185 0
1.05 1.15 0 -0.967251 0.860159 0
1.05 1.25 0 -1.07782 0.954222 0
1.05 1.35 0 -1.20271 1.05379 0
1.05 1.45 0 -1.34127 1.15741 0
1.05 1.55 0 -1.48998 1.26239 0
1.05 1.65 0 -1.6402 1.3643 0
1.05 1.75 0 -1.77553 1.45647 0
1.05 1.85 0 -1.869 1.52966 0
1.05 1.95 0 -1.88169 1.57218 0
1.05 2.05 0 -1.76408 1.57084 0
1.05 2.15 0 -1.46161 1.51292 0
1.05 2.25 0 -0.924705 1.38924 0
1.05 2.35 0 -0.121428 1.19769 0
1.05 2.45 0 0.951116 0.946167 0
1.05 2.55 0 2.26082 0.653889 0
1.05 2.65 0 3.74257 0.350038 0
1.05 2.75 0 5.30731 0.0697811 0
1.05 2.85 0 6.85467 -0.15054 0
1.05 2.95 0 8.28655 -0.267666 0
1.05 3.05 0 9.51965 -0.147047 0
1.15 0.05 0 -0.202873 0.0757956 0
1.15 0.15 0 -0.376893 0.175327 0
1.15 0.25 0 -0.459442 0.221773 0
1.15 0.35 0 -0.51046 0.268649 0
1.15 0.45 0 -0.554108 0.318218 0
1.15 0.55 0 -0.599907 0.370281 0
1.15 0.65 0 -0.651713 0.425043 0
1.15 0.75 0 -0.711341 0.482942 0
1.15 0.85 0 -0.779976 0.544462 0
1.15 0.95 0 -0.858691 0.610015 0
1.15 1.05 0 -0.948589 0.679851 0
1.15 1.15 0 -1.05076 0.753961 0
1.15 1.25 0 -1.16605 0.831946 0
1.15 1.35 0 -1.29452 0.912838 0
1.15 1.45 0 -1.43455 0.994867 0
1.15 1.55 0 -1.58123 1.07517 0
1.15 1.65 0 -1.72418 1.1495 0
1.15 1.75 0 -1.84485 1.21195 0
1.15 1.85 0 -1.91417 1.2549 0
1.15 1.95 0 -1.8916 1.26941 0
1.15 2.05 0 -1.72737 1.24614 0
1.15 2.15 0 -1.36898 1.17701 0
1.15 2.25 0 -0.771803 1.05746 0
1.15 2.35 0 0.0883653 0.888717 0
1.15 2.45 0 1.20492 0.679468 0
1.15 2.55 0 2.53639 0.446196 0
1.15 2.65 0 4.01083 0.211655 0
1.15 2.75 0 5.5373 0.00159058 0
1.15 2.85 0 7.02078 -0.158682 0
1.15 2.95 0 8.37676 -0.238078 0
1.15 3.05 0 9.5415 -0.126418 0
1.25 0.05 0 -0.221434 0.0682497 0
1.25 0.15 0 -0.411288 0.156886 0
1.25 0.25 0 -0.500649 0.196546 0
1.25 0.35 0 -0.555051 0.236342 0
1.25 0.45 0 -0.601044 0.278446 0
1.25 0.55 0 -0.649126 0.322643 0
1.25 0.65 0 -0.703519 0.369023 0
1.25 0.75 0 -0.766136 0.417859 0
1.25 0.85 0 -0.838127 0.469443 0
1.25 0.95 0 -0.920443 0.523979 0
1.25 1.05 0 -1.01398 0.581505 0
1.25 1.15 0 -1.11951 0.641797 0
1.25 1.25 0 -1.23742 0.704258 0
1.25 1.35 0 -1.36716 0.76778 0
1.25 1.45 0 -1.50624 0.830572 0
1.25 1.55 0 -1.64864 0.889976 0
1.25 1.65 0 -1.78265 0.942281 0
1.25 1.75 0 -1.88827 0.982632 0
1.25 1.85 0 -1.93511 1.00511 0
1.25 1.95 0 -1.88195 1.00313 0
1.25 2.05 0 -1.67949 0.970273 0
1.25 2.15 0 -1.27745 0.90156 0
1.25 2.25 0 -0.635461 0.795048 0
1.25 2.35 0 0.264687 0.653335 0
1.25 2.45 0 1.40953 0.484517 0
1.25 2.55 0 2.75129 0.302094 0
1.25 2.65 0 4.214 0.123537 0
1.25 2.75 0 5.70671 -0.0323925 0
1.25 2.85 0 7.13976 -0.148099 0
1.25 2.95 0 8.4395 -0.201352 0
1.25 3.05 0 9.55614 -0.10444 0
1.35 0.05 0 -0.236775 0.0603016 0
1.35 0.15 0 -0.439821 0.13753 0
1.35 0.25 0 -0.534904 0.170153 0
1.35 0.35 0 -0.592161 0.202538 0
1.35 0.45 0 -0.640098 0.236762 0
1.35 0.55 0 -0.690007 0.27263 0
1.35 0.65 0 -0.746404 0.310159 0
1.35 0.75 0 -0.811269 0.349503 0
1.35 0.85 0 -0.885707 0.390814 0
1.35 0.95 0 -0.970542 0.434162 0
1.35 1.05 0 -1.06647 0.479457 0
1.35 1.15 0 -1.17396 0.526377 0
1.35 1.25 0 -1.29302 0.57428 0
1.35 1.35 0 -1.42256 0.622107 0
1.35 1.45 0 -1.55939 0.668261 0
1.35 1.55 0 -1.69668 0.710492 0
1.35 1.65 0 -1.82173 0.745805 0
1.35 1.75 0 -1.9136 0.770435 0
1.35 1.85 0 -1.94114 0.779968 0
1.35 1.95 0 -1.86289 0.769699 0
1.35 2.05 0 -1.63032 0.735291 0
1.35 2.15 0 -1.19515 0.673742 0
1.35 2.25 0 -0.520438 0.584514 0
1.35 2.35 0 0.407449 0.470556 0
1.35 2.45 0 1.57009 0.33885 0
1.35 2.55 0 2.91545 0.200137 0
1.35 2.65 0 4.36527 0.0676269 0
1.35 2.75 0 5.82954 -0.0451697 0
1.35 2.85 0 7.22348 -0.12627 0
1.35 2.95 0 8.48203 -0.160411 0
1.35 3.05 0 9.56542 -0.0816461 0
1.45 0.05 0 -0.248837 0.0520411 0
1.45 0.15 0 -0.462341 0.117457 0
1.45 0.25 0 -0.561967 0.142841 0
1.45 0.35 0 -0.621468 0.167571 0
1.45 0.45 0 -0.670893 0.193625 0
1.45 0.55 0 -0.722157 0.22085 0
1.45 0.65 0 -0.779998 0.249226 0
1.45 0.75 0 -0.846441 0.278827 0
1.45 0.85 0 -0.922545 0.30972 0
1.45 0.95 0 -1.00902 0.341897 0
1.45 1.05 0 -1.10638 0.375222 0
1.45 1.15 0 -1.21487 0.409373 0
1.45 1.25 0 -1.33416 0.443779 0
1.45 1.35 0 -1.46275 0.477555 0
1.45 1.45 0 -1.59695 0.509428 0
1.45 1.55 0 -1.7293 0.53766 0
1.45 1.65 0 -1.84647 0.560007 0
1.45 1.75 0 -1.92687 0.573712 0
1.45 1.85 0 -1.93893 0.575626 0
1.45 1.95 0 -1.84119 0.562489 0
1.45 2.05 0 -1.58584 0.531435 0
1.45 2.15 0 -1.1263 0.480712 0
1.45 2.25 0 -0.428336 0.4105 0
1.45 2.35 0 0.518273 0.323606 0
1.45 2.45 0 1.69153 0.225763 0
1.45 2.55 0 3.03655 0.125274 0
1.45 2.65 0 4.47392 0.0318816 0
1.45 2.75 0 5.91499 -0.0449852 0
1.45 2.85 0 7.2793 -0.0976483 0
1.45 2.95 0 8.50853 -0.116797 0
1.45 3.05 0 9.57028 -0.0582434 0
1.55 0.05 0 -0.25756 0.043566 0
1.55 0.15 0 -0.478719 0.0968798 0
1.55 0.25 0 -0.581654 0.11487 0
1.55 0.35 0 -0.642745 0.13177 0
1.55 0.45 0 -0.693176 0.149454 0
1.55 0.55 0 -0.74532 0.167831 0
1.55 0.65 0 -0.804078 0.186866 0
1.55 0.75 0 -0.871504 0.206589 0
1.55 0.85 0 -0.948616 0.227022 0
1.55 0.95 0 -1.03604 0.248133 0
1.55 1.05 0 -1.13415 0.269801 0
1.55 1.15 0 -1.24302 0.291772 0
1.55 1.25 0 -1.36207 0.313628 0
1.55 1.35 0 -1.48952 0.334739 0
1.55 1.45 0 -1.62133 0.354218 0
1.55 1.55 0 -1.74963 0.370878 0
1.55 1.65 0 -1.86064 0.383193 0
1.55 1.75 0 -1.93236 0.389312 0
1.55 1.85 0 -1.93294 0.387129 0
1.55 1.95 0 -1.82104 0.374505 0
1.55 2.05 0 -1.54944 0.349635 0
1.55 2.15 0 -1.07293 0.311585 0
1.55 2.25 0 -0.359299 0.260878 0
1.55 2.35 0 0.599112 0.199962 0
1.55 2.45 0 1.7778 0.133342 0
1.55 2.55 0 3.12006 0.0671887 0
1.55 2.65 0 4.54609 0.00835515 0
1.55 2.75 0 5.96882 -0.0370406 0
1.55 2.85 0 7.3115 -0.0648478 0
1.55 2.95 0 8.52121 -0.0712408 0
1.55 3.05 0 9.57111 -0.0342479 0
1.65 0.05 0 -0.26289 0.0349809 0
1.65 0.15 0 -0.488853 0.0760323 0
1.65 0.25 0 -0.593832 0.0865231 0
1.65 0.35 0 -0.655836 0.0954744 0
1.65 0.45 0 -0.706779 0.104659 0
1.65 0.55 0 -0.759336 0.114058 0
1.65 0.65 0 -0.818514 0.123642 0
1.65 0.75 0 -0.886391 0.133418 0
1.65 0.85 0 -0.963959 0.143395 0
1.65 0.95 0 -1.05178 0.153555 0
1.65 1.05 0 -1.15016 0.16383 0
1.65 1.15 0 -1.25906 0.174088 0
1.65 1.25 0 -1.37775 0.184108 0
1.65 1.35 0 -1.50427 0.193559 0
1.65 1.45 0 -1.63437 0.20197 0
1.65 1.55 0 -1.75991 0.208699 0
1.65 1.65 0 -1.86682 0.212905 0
1.65 1.75 0 -1.93285 0.213536 0
1.65 1.85 0 -1.92596 0.209375 0
1.65 1.95 0 -1.80488 0.199184 0
1.65 2.05 0 -1.5229 0.181973 0
1.65 2.15 0 -1.0358 0.157381 0
1.65 2.25 0 -0.312892 0.126088 0
1.65 2.35 0 0.651687 0.0901156 0
1.65 2.45 0 1.83175 0.0528245 0
1.65 2.55 0 3.1696 0.0185063 0
1.65 2.65 0 4.58558 -0.00846604 0
1.65 2.75 0 5.9943 -0.0248052 0
1.65 2.85 0 7.32231 -0.0294742 0
1.65 2.95 0 8.52104 -0.0240335 0
1.65 3.05 0 9.56796 -0.00956597 0
1.75 0.05 0 -0.264788 0.0263949 0
1.75 0.15 0 -0.492675 0.0551585 0
1.75 0.25 0 -0.598419 0.0580946 0
1.75 0.35 0 -0.660647 0.0590318 0
1.75 0.45 0 -0.711603 0.0596456 0
1.75 0.55 0 -0.76411 0.0599952 0
1.75 0.65 0 -0.823237 0.0600649 0
1.75 0.75 0 -0.891077 0.0598561 0
1.75 0.85 0 -0.968616 0.0593813 0
1.75 0.95 0 -1.0564 0.0586563 0
1.75 1.05 0 -1.15471 0.0576963 0
1.75 1.15 0 -1.26345 0.0565127 0
1.75 1.25 0 -1.38186 0.055108 0
1.75 1.35 0 -1.50789 0.0534679 0
1.75 1.45 0 -1.63719 0.051545 0
1.75 1.55 0 -1.76149 0.049233 0
1.75 1.65 0 -1.86655 0.0463333 0
1.75 1.75 0 -1.92992 0.0425291 0
1.75 1.85 0 -1.91947 0.0373931 0
1.75 1.95 0 -1.79394 0.0304686 0
1.75 2.05 0 -1.50697 0.0214469 0
1.75 2.15 0 -1.01504 0.0104286 0
1.75 2.25 0 -0.288513 -0.00180713 0
1.75 2.35 0 0.677292 -0.0136533 0
1.75 2.45 0 1.85522 -0.0227779 0
1.75 2.55 0 3.18723 -0.026558 0
1.75 2.65 0 4.5943 -0.0228316 0
1.75 2.75 0 5.99285 -0.010878 0
1.75 2.85 0 7.31238 0.00736734 0
1.75 2.95 0 8.50799 0.0247731 0
1.75 3.05 0 9.56062 0.0159668 0
1.85 0.05 0 -0.263238 0.01792 0
1.85 0.15 0 -0.490155 0.0345106 0
1.85 0.25 0 -0.59538 0.0298903 0
1.85 0.35 0 -0.657139 0.0227998 0
1.85 0.45 0 -0.707603 0.0148224 0
1.85 0.55 0 -0.759597 0.00609502 0
1.85 0.65 0 -0.818206 -0.00338123 0
1.85 0.75 0 -0.885538 -0.0136068 0
1.85 0.85 0 -0.962598 -0.0245592 0
1.85 0.95 0 -1.04996 -0.0361804 0
1.85 1.05 0 -1.14791 -0.0483658 0
1.85 1.15 0 -1.2564 -0.0609523 0
1.85 1.25 0 -1.3747 -0.0737085 0
1.85 1.35 0 -1.50078 -0.0863298 0
1.85 1.45 0 -1.63029 -0.0984441 0
1.85 1.55 0 -1.75494 -0.109634 0
1.85 1.65 0 -1.86041 -0.119477 0
1.85 1.75 0 -1.92415 -0.127587 0
1.85 1.85 0 -1.91392 -0.133643 0
1.85 1.95 0 -1.78848 -0.137366 0
1.85 2.05 0 -1.50164 -0.138418 0
1.85 2.15 0 -1.01033 -0.136249 0
1.85 2.25 0 -0.285544 -0.129952 0
1.85 2.35 0 0.676761 -0.118247 0
1.85 2.45 0 1.8491 -0.0996925 0
1.85 2.55 0 3.17368 -0.0731581 0
1.85 2.65 0 4.57261 -0.0385272 0
1.85 2.75 0 5.96432 0.00244048 0
1.85 2.85 0 7.28106 0.044751 0
1.85 2.95 0 8.48122 0.0752504 0
1.85 3.05 0 9.54857 0.0425703 0
1.95 0.05 0 -0.258245 0.00967005 0
1.95 0.15 0 -0.481308 0.0143464 0
1.95 0.25 0 -0.584732 0.00222502 0
1.95 0.35 0 -0.645323 -0.0128544 0
1.95 0.45 0 -0.69478 -0.0293942 0
1.95 0.55 0 -0.745787 -0.0471857 0
1.95 0.65 0 -0.803398 -0.0662162 0
1.95 0.75 0 -0.869738 -0.0864937 0
1.95 0.85 0 -0.945855 -0.107991 0
1.95 0.95 0 -1.03238 -0.130615 0
1.95 1.05 0 -1.12969 -0.15418 0
1.95 1.15 0 -1.23782 -0.178381 0
1.95 1.25 0 -1.35615 -0.202768 0
