x y z u v w
0.35 0.55 0 -0.0268583 0.216316 0
0.35 0.65 0 -0.050239 0.246269 0
0.35 0.75 0 -0.0719853 0.28716 0
0.35 0.85 0 -0.0930286 0.339019 0
0.35 0.95 0 -0.114139 0.402011 0
0.35 1.05 0 -0.135977 0.476523 0
0.35 1.15 0 -0.159169 0.563204 0
0.35 1.25 0 -0.184381 0.662993 0
0.35 1.35 0 -0.212387 0.777157 0
0.35 1.45 0 -0.244134 0.907326 0
0.35 1.55 0 -0.280813 1.05553 0
0.35 1.65 0 -0.323916 1.2242 0
0.35 1.75 0 -0.375265 1.41608 0
0.35 1.85 0 -0.436934 1.63395 0
0.35 1.95 0 -0.510951 1.87999 0
0.35 2.05 0 -0.598503 2.15442 0
0.35 2.15 0 -0.698154 2.45305 0
0.35 2.25 0 -0.802226 2.76286 0
0.35 2.35 0 -0.890072 3.05526 0
0.35 2.45 0 -0.916768 3.27709 0
0.35 2.55 0 -0.796768 3.34283 0
0.35 2.65 0 -0.38594 3.1381 0
0.35 2.75 0 0.526007 2.55498 0
0.35 2.85 0 2.18877 1.58325 0
0.35 2.95 0 4.79484 0.467266 0
0.35 3.05 0 8.25594 -0.037226 0
0.45 0.05 0 0.0573417 0.094755 0
0.45 0.15 0 0.0769078 0.199841 0
0.45 0.25 0 0.0539614 0.215963 0
0.45 0.35 0 0.016985 0.23087 0
0.45 0.45 0 -0.0220485 0.254232 0
0.45 0.55 0 -0.0593569 0.288636 0
0.45 0.65 0 -0.0945277 0.335221 0
0.45 0.75 0 -0.128269 0.394541 0
0.45 0.85 0 -0.161535 0.466965 0
0.45 0.95 0 -0.195263 0.552911 0
0.45 1.05 0 -0.230347 0.652967 0
0.45 1.15 0 -0.267678 0.76795 0
0.45 1.25 0 -0.308215 0.89893 0
0.45 1.35 0 -0.353039 1.04724 0
0.45 1.45 0 -0.403407 1.21445 0
0.45 1.55 0 -0.460765 1.4023 0
0.45 1.65 0 -0.526713 1.61247 0
0.45 1.75 0 -0.602825 1.84625 0
0.45 1.85 0 -0.690215 2.10375 0
0.45 1.95 0 -0.788621 2.38266 0
0.45 2.05 0 -0.894631 2.67608 0
0.45 2.15 0 -0.998508 2.96921 0
0.45 2.25 0 -1.07898 3.23487 0
0.45 2.35 0 -1.09554 3.42835 0
0.45 2.45 0 -0.979012 3.48453 0
0.45 2.55 0 -0.623743 3.32284 0
0.45 2.65 0 0.110826 2.86933 0
0.45 2.75 0 1.37784 2.10286 0
0.45 2.85 0 3.28997 1.11918 0
0.45 2.95 0 5.8308 0.193802 0
0.45 3.05 0 8.72474 -0.103432 0
0.55 0.05 0 0.051612 0.100676 0
0.55 0.15 0 0.0656932 0.216983 0
0.55 0.25 0 0.0366751 0.245216 0
0.55 0.35 0 -0.00899056 0.274694 0
0.55 0.45 0 -0.0590313 0.314206 0
0.55 0.55 0 -0.108818 0.365985 0
0.55 0.65 0 -0.157298 0.43124 0
0.55 0.75 0 -0.204875 0.510743 0
0.55 0.85 0 -0.252458 0.605089 0
0.55 0.95 0 -0.301088 0.714875 0
0.55 1.05 0 -0.351835 0.840801 0
0.55 1.15 0 -0.4058 0.983721 0
0.55 1.25 0 -0.464144 1.14463 0
0.55 1.35 0 -0.528102 1.32463 0
0.55 1.45 0 -0.598973 1.52476 0
0.55 1.55 0 -0.678022 1.74581 0
0.55 1.65 0 -0.766243 1.98785 0
0.55 1.75 0 -0.863869 2.24955 0
0.55 1.85 0 -0.96945 2.52704 0
0.55 1.95 0 -1.07824 2.81212 0
0.55 2.05 0 -1.17958 3.08994 0
0.55 2.15 0 -1.25295 3.33589 0
0.55 2.25 0 -1.26276 3.5128 0
0.55 2.35 0 -1.15275 3.57004 0
0.55 2.45 0 -0.842673 3.44807 0
0.55 2.55 0 -0.231936 3.09292 0
0.55 2.65 0 0.783967 2.48292 0
0.55 2.75 0 2.28126 1.66232 0
0.55 2.85 0 4.26294 0.76673 0
0.55 2.95 0 6.60736 0.0326258 0
0.55 3.05 0 9.01552 -0.129061 0
0.65 0.05 0 0.0414546 0.106818 0
0.65 0.15 0 0.044154 0.234878 0
0.65 0.25 0 0.00539617 0.275924 0
0.65 0.35 0 -0.0510885 0.320931 0
0.65 0.45 0 -0.113534 0.377838 0
0.65 0.55 0 -0.177026 0.448366 0
0.65 0.65 0 -0.240134 0.533576 0
0.65 0.75 0 -0.303034 0.634272 0
0.65 0.85 0 -0.366567 0.75113 0
0.65 0.95 0 -0.431818 0.884797 0
0.65 1.05 0 -0.499953 1.03595 0
0.65 1.15 0 -0.572159 1.2053 0
0.65 1.25 0 -0.649617 1.3935 0
0.65 1.35 0 -0.73344 1.60106 0
0.65 1.45 0 -0.824547 1.82802 0
0.65 1.55 0 -0.923391 2.07359 0
0.65 1.65 0 -1.02947 2.33548 0
0.65 1.75 0 -1.14045 2.60893 0
0.65 1.85 0 -1.25079 2.88537 0
0.65 1.95 0 -1.34964 3.1506 0
0.65 2.05 0 -1.41786 3.38284 0
0.65 2.15 0 -1.42449 3.55107 0
0.65 2.25 0 -1.3233 3.61502 0
0.65 2.35 0 -1.05154 3.52894 0
0.65 2.45 0 -0.53354 3.25138 0
0.65 2.55 0 0.30736 2.76204 0
0.65 2.65 0 1.52794 2.08203 0
0.65 2.75 0 3.13839 1.28869 0
0.65 2.85 0 5.07625 0.515293 0
0.65 2.95 0 7.18551 -0.0578371 0
0.65 3.05 0 9.20641 -0.134551 0
0.75 0.05 0 0.0262401 0.113311 0
0.75 0.15 0 0.0115346 0.253906 0
0.75 0.25 0 -0.0407135 0.308631 0
0.75 0.35 0 -0.110334 0.370044 0
0.75 0.45 0 -0.186707 0.44524 0
0.75 0.55 0 -0.265081 0.535352 0
0.75 0.65 0 -0.343906 0.641157 0
0.75 0.75 0 -0.423226 0.763344 0
0.75 0.85 0 -0.503815 0.902524 0
0.75 0.95 0 -0.58674 1.05925 0
0.75 1.05 0 -0.673139 1.234 0
0.75 1.15 0 -0.764106 1.42712 0
0.75 1.25 0 -0.860577 1.63867 0
0.75 1.35 0 -0.963162 1.86816 0
0.75 1.45 0 -1.07187 2.11422 0
0.75 1.55 0 -1.18562 2.37397 0
0.75 1.65 0 -1.30149 2.64226 0
0.75 1.75 0 -1.41354 2.91057 0
0.75 1.85 0 -1.51113 3.16576 0
0.75 1.95 0 -1.57673 3.38866 0
0.75 2.05 0 -1.58342 3.55315 0
0.75 2.15 0 -1.49278 3.62656 0
0.75 2.25 0 -1.25452 3.57255 0
0.75 2.35 0 -0.80958 3.35806 0
0.75 2.45 0 -0.0988058 2.96446 0
0.75 2.55 0 0.922822 2.40087 0
0.75 2.65 0 2.2687 1.71428 0
0.75 2.75 0 3.90473 0.989985 0
0.75 2.85 0 5.73898 0.340367 0
0.75 2.95 0 7.61851 -0.105227 0
0.75 3.05 0 9.33765 -0.129951 0
0.85 0.05 0 0.00533105 0.120169 0
0.85 0.15 0 -0.0330509 0.274114 0
0.85 0.25 0 -0.102511 0.34338 0
0.85 0.35 0 -0.187535 0.421956 0
0.85 0.45 0 -0.279266 0.516035 0
0.85 0.55 0 -0.373511 0.626105 0
0.85 0.65 0 -0.468817 0.75256 0
0.85 0.75 0 -0.56519 0.895854 0
0.85 0.85 0 -0.663331 1.0564 0
0.85 0.95 0 -0.7642 1.2345 0
0.85 1.05 0 -0.868757 1.43024 0
0.85 1.15 0 -0.977767 1.64339 0
0.85 1.25 0 -1.09159 1.87311 0
0.85 1.35 0 -1.20989 2.11765 0
0.85 1.45 0 -1.33119 2.37383 0
0.85 1.55 0 -1.45221 2.63642 0
0.85 1.65 0 -1.56686 2.89725 0
0.85 1.75 0 -1.66495 3.14429 0
0.85 1.85 0 -1.73053 3.3607 0
0.85 1.95 0 -1.74014 3.52433 0
0.85 2.05 0 -1.66146 3.60814 0
0.85 2.15 0 -1.45333 3.58255 0
0.85 2.25 0 -1.06833 3.42037 0
0.85 2.35 0 -0.459132 3.10463 0
0.85 2.45 0 0.411443 2.63778 0
0.85 2.55 0 1.55821 2.04906 0
0.85 2.65 0 2.96276 1.39597 0
0.85 2.75 0 4.56706 0.757338 0
0.85 2.85 0 6.27263 0.220244 0
0.85 2.95 0 7.94561 -0.126066 0
0.85 3.05 0 9.43088 -0.120072 0
0.95 0.05 0 -0.0218487 0.12735 0
0.95 0.15 0 -0.0904536 0.295371 0
0.95 0.25 0 -0.180767 0.379925 0
0.95 0.35 0 -0.28327 0.476226 0
0.95 0.45 0 -0.391544 0.58947 0
0.95 0.55 0 -0.502318 0.719424 0
0.95 0.65 0 -0.614435 0.86602 0
0.95 0.75 0 -0.727931 1.02937 0
0.95 0.85 0 -0.84341 1.20956 0
0.95 0.95 0 -0.961615 1.40649 0
0.95 1.05 0 -1.08314 1.61969 0
0.95 1.15 0 -1.20814 1.84811 0
0.95 1.25 0 -1.33604 2.08981 0
0.95 1.35 0 -1.46512 2.34151 0
0.95 1.45 0 -1.59189 2.59808 0
0.95 1.55 0 -1.71033 2.85187 0
0.95 1.65 0 -1.8108 3.09197 0
0.95 1.75 0 -1.87884 3.30358 0
0.95 1.85 0 -1.89388 3.46774 0
0.95 1.95 0 -1.82839 3.56173 0
0.95 2.05 0 -1.6481 3.56098 0
0.95 2.15 0 -1.31405 3.44267 0
0.95 2.25 0 -0.787321 3.19137 0
0.95 2.35 0 -0.0364064 2.80566 0
0.95 2.45 0 0.953977 2.30377 0
0.95 2.55 0 2.17488 1.72546 0
0.95 2.65 0 3.58843 1.12821 0
0.95 2.75 0 5.1275 0.578143 0
0.95 2.85 0 6.69947 0.138919 0
0.95 2.95 0 8.1943 -0.129974 0
0.95 3.05 0 9.49839 -0.107216 0
1.05 0.05 0 -0.0557834 0.134779 0
1.05 0.15 0 -0.161393 0.317437 0
1.05 0.25 0 -0.276073 0.417828 0
1.05 0.35 0 -0.397844 0.532157 0
1.05 0.45 0 -0.52347 0.664491 0
1.05 0.55 0 -0.650983 0.813792 0
1.05 0.65 0 -0.779696 0.979452 0
1.05 0.75 0 -0.909727 1.16115 0
1.05 0.85 0 -1.04153 1.35851 0
1.05 0.95 0 -1.1755 1.57091 0
1.05 1.05 0 -1.31164 1.79714 0
1.05 1.15 0 -1.44923 2.03519 0
1.05 1.25 0 -1.58639 2.28183 0
1.05 1.35 0 -1.71961 2.53217 0
1.05 1.45 0 -1.84304 2.77914 0
1.05 1.55 0 -1.94766 3.01292 0
1.05 1.65 0 -2.02034 3.2205 0
1.05 1.75 0 -2.04294 3.38551 0
1.05 1.85 0 -1.99176 3.48867 0
1.05 1.95 0 -1.83779 3.50924 0
1.05 2.05 0 -1.54841 3.42777 0
1.05 2.15 0 -1.09098 3.23024 0
1.05 2.25 0 -0.438246 2.91306 0
1.05 2.35 0 0.424951 2.48734 0
1.05 2.45 0 1.49564 1.98097 0
1.05 2.55 0 2.74889 1.43664 0
1.05 2.65 0 4.13743 0.9059 0
1.05 2.75 0 5.59439 0.44071 0
1.05 2.85 0 7.03871 0.0852874 0
1.05 2.95 0 8.38354 -0.122555 0
1.05 3.05 0 9.54752 -0.0924777 0
1.15 0.05 0 -0.0968477 0.14235 0
1.15 0.15 0 -0.246396 0.339995 0
1.15 0.25 0 -0.388765 0.456516 0
1.15 0.35 0 -0.531223 0.58885 0
1.15 0.45 0 -0.67454 0.739789 0
1.15 0.55 0 -0.818445 0.907404 0
1.15 0.65 0 -0.962896 1.09046 0
1.15 0.75 0 -1.10813 1.28811 0
1.15 0.85 0 -1.25437 1.49944 0
1.15 0.95 0 -1.40152 1.72315 0
1.15 1.05 0 -1.54877 1.9572 0
1.15 1.15 0 -1.69424 2.1985 0
1.15 1.25 0 -1.83448 2.44248 0
1.15 1.35 0 -1.9639 2.68269 0
1.15 1.45 0 -2.07411 2.91033 0
1.15 1.55 0 -2.15322 3.11397 0
1.15 1.65 0 -2.18511 3.27943 0
1.15 1.75 0 -2.14917 3.39018 0
1.15 1.85 0 -2.02051 3.42853 0
1.15 1.95 0 -1.77137 3.37772 0
1.15 2.05 0 -1.37388 3.22509 0
1.15 2.15 0 -0.804205 2.96583 0
1.15 2.25 0 -0.0475807 2.60644 0
1.15 2.35 0 0.89686 2.16664 0
1.15 2.45 0 2.01294 1.67849 0
1.15 2.55 0 3.26679 1.18262 0
1.15 2.65 0 4.60885 0.722065 0
1.15 2.75 0 5.97773 0.335499 0
1.15 2.85 0 7.30574 0.0517826 0
1.15 2.95 0 8.52646 -0.107096 0
1.15 3.05 0 9.58283 -0.0763495 0
1.25 0.05 0 -0.145293 0.14994 0
1.25 0.15 0 -0.345751 0.362657 0
1.25 0.25 0 -0.518863 0.495298 0
1.25 0.35 0 -0.682977 0.645232 0
1.25 0.45 0 -0.843761 0.813833 0
1.25 0.55 0 -1.00307 0.998185 0
1.25 0.65 0 -1.16167 1.19635 0
1.25 0.75 0 -1.31995 1.40689 0
1.25 0.85 0 -1.47783 1.62826 0
1.25 0.95 0 -1.63455 1.85841 0
1.25 1.05 0 -1.78832 2.0944 0
1.25 1.15 0 -1.93584 2.33203 0
1.25 1.25 0 -2.07188 2.56547 0
1.25 1.35 0 -2.18871 2.78689 0
1.25 1.45 0 -2.27552 2.98625 0
1.25 1.55 0 -2.31796 3.15122 0
1.25 1.65 0 -2.2979 3.26759 0
1.25 1.75 0 -2.19377 3.32014 0
1.25 1.85 0 -1.9816 3.29435 0
1.25 1.95 0 -1.63729 3.17882 0
1.25 2.05 0 -1.13971 2.96823 0
1.25 2.15 0 -0.474729 2.66604 0
1.25 2.25 0 0.36102 2.28629 0
1.25 2.35 0 1.35744 1.85335 0
1.25 2.45 0 2.4902 1.39944 0
1.25 2.55 0 3.72197 0.960261 0
1.25 2.65 0 5.00539 0.569759 0
1.25 2.75 0 6.28705 0.255086 0
1.25 2.85 0 7.51242 0.0332568 0
1.25 2.95 0 8.63218 -0.0855215 0
1.25 3.05 0 9.60724 -0.0590122 0
1.35 0.05 0 -0.201236 0.157399 0
1.35 0.15 0 -0.459466 0.384977 0
1.35 0.25 0 -0.666012 0.533376 0
1.35 0.35 0 -0.85222 0.70007 0
1.35 0.45 0 -1.0296 0.884878 0
1.35 0.55 0 -1.2026 1.08381 0
1.35 0.65 0 -1.37299 1.29417 0
1.35 0.75 0 -1.5413 1.51385 0
1.35 0.85 0 -1.7071 1.74064 0
1.35 0.95 0 -1.86883 1.97172 0
1.35 1.05 0 -2.02351 2.20323 0
1.35 1.15 0 -2.16634 2.42995 0
1.35 1.25 0 -2.29025 2.64495 0
1.35 1.35 0 -2.38545 2.83944 0
1.35 1.45 0 -2.4391 3.00272 0
1.35 1.55 0 -2.43518 3.12249 0
1.35 1.65 0 -2.35477 3.18564 0
1.35 1.75 0 -2.17698 3.17956 0
1.35 1.85 0 -1.88068 3.09406 0
1.35 1.95 0 -1.44703 2.92373 0
1.35 2.05 0 -0.8626 2.67011 0
1.35 2.15 0 -0.122417 2.3433 0
1.35 2.25 0 0.767734 1.96206 0
1.35 2.35 0 1.79045 1.55219 0
1.35 2.45 0 2.91747 1.14337 0
1.35 2.55 0 4.1119 0.765135 0
1.35 2.65 0 5.33116 0.442745 0
1.35 2.75 0 6.53059 0.193784 0
1.35 2.85 0 7.66769 0.0261839 0
1.35 2.95 0 8.70703 -0.0589312 0
1.35 3.05 0 9.62267 -0.0404723 0
1.45 0.05 0 -0.264643 0.16456 0
1.45 0.15 0 -0.58724 0.406448 0
1.45 0.25 0 -0.829439 0.569855 0
1.45 0.35 0 -1.03755 0.751984 0
1.45 0.45 0 -1.22996 0.950979 0
1.45 0.55 0 -1.41415 1.16171 0
1.45 0.65 0 -1.59312 1.38067 0
1.45 0.75 0 -1.7676 1.60509 0
1.45 0.85 0 -1.93671 1.83206 0
1.45 0.95 0 -2.09801 2.058 0
1.45 1.05 0 -2.24725 2.27824 0
1.45 1.15 0 -2.37807 2.4867 0
1.45 1.25 0 -2.48167 2.67568 0
1.45 1.35 0 -2.54655 2.83591 0
1.45 1.45 0 -2.55848 2.95679 0
1.45 1.55 0 -2.50075 3.02698 0
1.45 1.65 0 -2.35496 3.03555 0
1.45 1.75 0 -2.10246 2.97348 0
1.45 1.85 0 -1.72633 2.83556 0
1.45 1.95 0 -1.21389 2.6222 0
1.45 2.05 0 -0.55918 2.34081 0
1.45 2.15 0 0.235082 2.00609 0
1.45 2.25 0 1.15665 1.63899 0
1.45 2.35 0 2.18415 1.26437 0
1.45 2.45 0 3.28872 0.907834 0
1.45 2.55 0 4.43631 0.592422 0
1.45 2.65 0 5.59041 0.335633 0
1.45 2.75 0 6.71501 0.147226 0
1.45 2.85 0 7.77809 0.0281217 0
1.45 2.95 0 8.75532 -0.0279082 0
1.45 3.05 0 9.63033 -0.0206307 0
1.55 0.05 0 -0.335321 0.171233 0
1.55 0.15 0 -0.728427 0.426506 0
1.55 0.25 0 -1.0079 0.60374 0
1.55 0.35 0 -1.23702 0.79945 0
1.55 0.45 0 -1.44207 1.01 0
1.55 0.55 0 -1.63414 1.22909 0
1.55 0.65 0 -1.81766 1.45241 0
1.55 0.75 0 -1.99361 1.6765 0
1.55 0.85 0 -2.16064 1.89783 0
1.55 0.95 0 -2.31537 2.11215 0
1.55 1.05 0 -2.45228 2.31411 0
1.55 1.15 0 -2.56355 2.49706 0
1.55 1.25 0 -2.63894 2.65296 0
1.55 1.35 0 -2.66577 2.77269 0
1.55 1.45 0 -2.62921 2.84649 0
1.55 1.55 0 -2.51298 2.86491 0
1.55 1.65 0 -2.30048 2.82004 0
1.55 1.75 0 -1.97645 2.70709 0
1.55 1.85 0 -1.529 2.52589 0
1.55 1.95 0 -0.95165 2.28208 0
1.55 2.05 0 -0.244936 1.98748 0
1.55 2.15 0 0.582736 1.65944 0
1.55 2.25 0 1.51531 1.31907 0
1.55 2.35 0 2.53024 0.988717 0
1.55 2.45 0 3.60036 0.689205 0
1.55 2.55 0 4.69592 0.437306 0
1.55 2.65 0 5.7869 0.243768 0
1.55 2.75 0 6.84535 0.111984 0
1.55 2.85 0 7.84821 0.0373497 0
1.55 2.95 0 8.7799 0.00730122 0
1.55 3.05 0 9.63094 0.000683306 0
1.65 0.05 0 -0.412908 0.17721 0
1.65 0.15 0 -0.88201 0.444533 0
1.65 0.25 0 -1.19962 0.633956 0
1.65 0.35 0 -1.44804 0.840818 0
1.65 0.45 0 -1.66251 1.05965 0
1.65 0.55 0 -1.8583 1.28298 0
1.65 0.65 0 -2.04151 1.50571 0
1.65 0.75 0 -2.21347 1.7238 0
1.65 0.85 0 -2.37238 1.93317 0
1.65 0.95 0 -2.51392 2.12906 0
1.65 1.05 0 -2.63139 2.30569 0
1.65 1.15 0 -2.71577 2.45619 0
1.65 1.25 0 -2.75581 2.57271 0
1.65 1.35 0 -2.73832 2.64691 0
1.65 1.45 0 -2.64883 2.67066 0
1.65 1.55 0 -2.47249 2.63712 0
1.65 1.65 0 -2.19556 2.54206 0
1.65 1.75 0 -1.80695 2.3851 0
1.65 1.85 0 -1.29997 2.17077 0
1.65 1.95 0 -0.673695 1.90895 0
1.65 2.05 0 0.0663171 1.6144 0
1.65 2.15 0 0.908089 1.30541 0
1.65 2.25 0 1.83412 1.00177 0
1.65 2.35 0 2.82282 0.7224 0
1.65 2.45 0 3.85021 0.483155 0
1.65 2.55 0 4.89164 0.295051 0
1.65 2.65 0 5.92349 0.163034 0
1.65 2.75 0 6.92512 0.0852627 0
1.65 2.85 0 7.88097 0.0526169 0
1.65 2.95 0 8.78241 0.0466791 0
1.65 3.05 0 9.62486 0.0236966 0
1.75 0.05 0 -0.496869 0.182265 0
1.75 0.15 0 -1.04658 0.459873 0
1.75 0.25 0 -1.40231 0.659353 0
1.75 0.35 0 -1.66737 0.874321 0
1.75 0.45 0 -1.88714 1.09746 0
1.75 0.55 0 -2.08164 1.32018 0
1.75 0.65 0 -2.25894 1.53672 0
1.75 0.75 0 -2.42082 1.74255 0
1.75 0.85 0 -2.56508 1.93321 0
1.75 0.95 0 -2.68657 2.10366 0
1.75 1.05 0 -2.77762 2.248 0
1.75 1.15 0 -2.82836 2.35958 0
1.75 1.25 0 -2.82711 2.43129 0
1.75 1.35 0 -2.76096 2.45621 0
1.75 1.45 0 -2.61666 2.42853 0
1.75 1.55 0 -2.38178 2.34462 0
1.75 1.65 0 -2.04609 2.20417 0
1.75 1.75 0 -1.60297 2.01111 0
1.75 1.85 0 -1.05057 1.77405 0
1.75 1.95 0 -0.392402 1.50595 0
1.75 2.05 0 0.36263 1.22313 0
1.75 2.15 0 1.20098 0.943479 0
1.75 2.25 0 2.10564 0.684491 0
1.75 2.35 0 3.05749 0.461243 0
1.75 2.45 0 4.03671 0.28477 0
1.75 2.55 0 5.02401 0.160907 0
1.75 2.65 0 6.00192 0.0896136 0
1.75 2.75 0 6.95628 0.0646377 0
1.75 2.85 0 7.87785 0.0729579 0
1.75 2.95 0 8.76348 0.0903668 0
1.75 3.05 0 9.61209 0.0486854 0
1.85 0.05 0 -0.586502 0.186161 0
1.85 0.15 0 -1.22031 0.471833 0
1.85 0.25 0 -1.61305 0.678718 0
1.85 0.35 0 -1.89106 0.898075 0
1.85 0.45 0 -2.11106 1.12079 0
1.85 0.55 0 -2.29844 1.33731 0
1.85 0.65 0 -2.46356 1.54136 0
1.85 0.75 0 -2.60877 1.72812 0
1.85 0.85 0 -2.73161 1.89297 0
1.85 0.95 0 -2.82625 2.03084 0
1.85 1.05 0 -2.88435 2.13613 0
1.85 1.15 0 -2.89569 2.20286 0
1.85 1.25 0 -2.84881 2.22522 0
1.85 1.35 0 -2.73185 2.19832 0
1.85 1.45 0 -2.53362 2.11921 0
1.85 1.55 0 -2.24477 1.98781 0
1.85 1.65 0 -1.85895 1.80779 0
1.85 1.75 0 -1.37383 1.58699 0
1.85 1.85 0 -0.791571 1.33723 0
1.85 1.95 0 -0.118831 1.0735 0
1.85 2.05 0 0.633868 0.812462 0
1.85 2.15 0 1.45315 0.570666 0
1.85 2.25 0 2.32397 0.362745 0
1.85 2.35 0 3.23075 0.199844 0
1.85 2.45 0 4.15833 0.088492 0
1.85 2.55 0 5.09285 0.0299141 0
1.85 2.65 0 6.02263 0.019725 0
1.85 2.75 0 6.93926 0.0478132 0
1.85 2.85 0 7.83889 0.0975429 0
1.85 2.95 0 8.72278 0.138617 0
1.85 3.05 0 9.59234 0.0759754 0
1.95 0.05 0 -0.680952 0.188645 0
1.95 0.15 0 -1.40096 0.479672 0
1.95 0.25 0 -1.82827 0.690733 0
1.95 0.35 0 -2.11437 0.910005 0
1.95 0.45 0 -2.32852 1.12673 0
1.95 0.55 0 -2.5022 1.33061 0
1.95 0.65 0 -2.64833 1.51514 0
1.95 0.75 0 -2.77001 1.67545 0
1.95 0.85 0 -2.86464 1.80701 0
1.95 0.95 0 -2.92598 1.90511 0
1.95 1.05 0 -2.94541 1.96479 0
1.95 1.15 0 -2.91289 1.98124 0
1.95 1.25 0 -2.81787 1.95048 0
1.95 1.35 0 -2.65032 1.8702 0
1.95 1.45 0 -2.40174 1.74066 0
1.95 1.55 0 -2.06627 1.5655 0
1.95 1.65 0 -1.64143 1.35218 0
1.95 1.75 0 -1.12859 1.11188 0
1.95 1.85 0 -0.532895 0.858785 0
