x y z p
1.35 2.55 0 -18.9128
1.35 2.65 0 -19.3306
1.35 2.75 0 -19.6446
1.35 2.85 0 -19.7727
1.35 2.95 0 -19.4549
1.35 3.05 0 -16.8721
1.45 0.05 0 -20.3417
1.45 0.15 0 -20.7378
1.45 0.25 0 -19.7712
1.45 0.35 0 -18.8538
1.45 0.45 0 -18.07
1.45 0.55 0 -17.406
1.45 0.65 0 -16.8455
1.45 0.75 0 -16.3768
1.45 0.85 0 -15.992
1.45 0.95 0 -15.6857
1.45 1.05 0 -15.4523
1.45 1.15 0 -15.2842
1.45 1.25 0 -15.1689
1.45 1.35 0 -15.0867
1.45 1.45 0 -15.0111
1.45 1.55 0 -14.9101
1.45 1.65 0 -14.7533
1.45 1.75 0 -14.5198
1.45 1.85 0 -14.2084
1.45 1.95 0 -13.8432
1.45 2.05 0 -13.4713
1.45 2.15 0 -13.1507
1.45 2.25 0 -12.9309
1.45 2.35 0 -12.8338
1.45 2.45 0 -12.8448
1.45 2.55 0 -12.9182
1.45 2.65 0 -12.9986
1.45 2.75 0 -13.0481
1.45 2.85 0 -13.049
1.45 2.95 0 -12.8627
1.45 3.05 0 -11.2612
1.55 0.05 0 -18.9194
1.55 0.15 0 -19.3637
1.55 0.25 0 -18.5195
1.55 0.35 0 -17.6941
1.55 0.45 0 -16.9663
1.55 0.55 0 -16.3241
1.55 0.65 0 -15.7526
1.55 0.75 0 -15.2404
1.55 0.85 0 -14.7788
1.55 0.95 0 -14.3604
1.55 1.05 0 -13.9773
1.55 1.15 0 -13.6188
1.55 1.25 0 -13.2704
1.55 1.35 0 -12.9127
1.55 1.45 0 -12.5226
1.55 1.55 0 -12.0766
1.55 1.65 0 -11.5569
1.55 1.75 0 -10.958
1.55 1.85 0 -10.2918
1.55 1.95 0 -9.58852
1.55 2.05 0 -8.89107
1.55 2.15 0 -8.24396
1.55 2.25 0 -7.68027
1.55 2.35 0 -7.21235
1.55 2.45 0 -6.83117
1.55 2.55 0 -6.51591
1.55 2.65 0 -6.25145
1.55 2.75 0 -6.04642
1.55 2.85 0 -5.93406
1.55 2.95 0 -5.8895
1.55 3.05 0 -5.30974
1.65 0.05 0 -17.3223
1.65 0.15 0 -17.8278
1.65 0.25 0 -17.1296
1.65 0.35 0 -16.4157
1.65 0.45 0 -15.7585
1.65 0.55 0 -15.1471
1.65 0.65 0 -14.5683
1.65 0.75 0 -14.0111
1.65 0.85 0 -13.4665
1.65 0.95 0 -12.9261
1.65 1.05 0 -12.3806
1.65 1.15 0 -11.8188
1.65 1.25 0 -11.2266
1.65 1.35 0 -10.5874
1.65 1.45 0 -9.8835
1.65 1.55 0 -9.10005
1.65 1.65 0 -8.22904
1.65 1.75 0 -7.27373
1.65 1.85 0 -6.25078
1.65 1.95 0 -5.18877
1.65 2.05 0 -4.12293
1.65 2.15 0 -3.08758
1.65 2.25 0 -2.10919
1.65 2.35 0 -1.20348
1.65 2.45 0 -0.37857
1.65 2.55 0 0.356039
1.65 2.65 0 0.977131
1.65 2.75 0 1.43682
1.65 2.85 0 1.65956
1.65 2.95 0 1.55622
1.65 3.05 0 1.0597
1.75 0.05 0 -15.5967
1.75 0.15 0 -16.1723
1.75 0.25 0 -15.6369
1.75 0.35 0 -15.0491
1.75 0.45 0 -14.4732
1.75 0.55 0 -13.8999
1.75 0.65 0 -13.3171
1.75 0.75 0 -12.7147
1.75 0.85 0 -12.084
1.75 0.95 0 -11.4165
1.75 1.05 0 -10.703
1.75 1.15 0 -9.93303
1.75 1.25 0 -9.09464
1.75 1.35 0 -8.17475
1.75 1.45 0 -7.16107
1.75 1.55 0 -6.04468
1.75 1.65 0 -4.82302
1.75 1.75 0 -3.50235
1.75 1.85 0 -2.09848
1.75 1.95 0 -0.63532
1.75 2.05 0 0.858396
1.75 2.15 0 2.35282
1.75 2.25 0 3.8193
1.75 2.35 0 5.22979
1.75 2.45 0 6.5526
1.75 2.55 0 7.74569
1.75 2.65 0 8.74935
1.75 2.75 0 9.48052
1.75 2.85 0 9.82418
1.75 2.95 0 9.57066
1.75 3.05 0 7.92758
1.85 0.05 0 -13.7909
1.85 0.15 0 -14.4434
1.85 0.25 0 -14.0831
1.85 0.35 0 -13.6322
1.85 0.45 0 -13.1464
1.85 0.55 0 -12.6175
1.85 0.65 0 -12.0348
1.85 0.75 0 -11.3895
1.85 0.85 0 -10.6734
1.85 0.95 0 -9.87863
1.85 1.05 0 -8.99718
1.85 1.15 0 -8.0201
1.85 1.25 0 -6.93769
1.85 1.35 0 -5.74003
1.85 1.45 0 -4.41828
1.85 1.55 0 -2.96641
1.85 1.65 0 -1.38321
1.85 1.75 0 0.326213
1.85 1.85 0 2.14973
1.85 1.95 0 4.06849
1.85 2.05 0 6.05765
1.85 2.15 0 8.0868
1.85 2.25 0 10.1191
1.85 2.35 0 12.1086
1.85 2.45 0 13.9961
1.85 2.55 0 15.7052
1.85 2.65 0 17.1394
1.85 2.75 0 18.18
1.85 2.85 0 18.6701
1.85 2.95 0 18.2675
1.85 3.05 0 15.3891
1.95 0.05 0 -11.9542
1.95 0.15 0 -12.6909
1.95 0.25 0 -12.5148
1.95 0.35 0 -12.2093
1.95 0.45 0 -11.8211
1.95 0.55 0 -11.3431
1.95 0.65 0 -10.7661
1.95 0.75 0 -10.0824
1.95 0.85 0 -9.28484
1.95 0.95 0 -8.3667
1.95 1.05 0 -7.32108
1.95 1.15 0 -6.14064
1.95 1.25 0 -4.81749
1.95 1.35 0 -3.34352
1.95 1.45 0 -1.71111
1.95 1.55 0 0.0857805
1.95 1.65 0 2.0502
1.95 1.75 0 4.18084
1.95 1.85 0 6.47067
1.95 1.95 0 8.90561
1.95 2.05 0 11.4629
1.95 2.15 0 14.1084
1.95 2.25 0 16.7936
1.95 2.35 0 19.4514
1.95 2.45 0 21.9922
1.95 2.55 0 24.3019
1.95 2.65 0 26.2432
1.95 2.75 0 27.6571
1.95 2.85 0 28.3366
1.95 2.95 0 27.7896
1.95 3.05 0 23.5649
2.05 0.05 0 -10.1374
2.05 0.15 0 -10.9671
2.05 0.25 0 -10.9827
2.05 0.35 0 -10.8297
2.05 0.45 0 -10.5463
2.05 0.55 0 -10.1263
2.05 0.65 0 -9.56183
2.05 0.75 0 -8.84629
2.05 0.85 0 -7.97363
2.05 0.95 0 -6.93807
2.05 1.05 0 -5.73375
2.05 1.15 0 -4.35437
2.05 1.25 0 -2.79289
2.05 1.35 0 -1.04147
2.05 1.45 0 0.90832
2.05 1.55 0 3.06489
2.05 1.65 0 5.43546
2.05 1.75 0 8.02444
2.05 1.85 0 10.8311
2.05 1.95 0 13.8466
2.05 2.05 0 17.0497
2.05 2.15 0 20.4021
2.05 2.25 0 23.8423
2.05 2.35 0 27.28
2.05 2.45 0 30.5921
2.05 2.55 0 33.622
2.05 2.65 0 36.1841
2.05 2.75 0 38.0678
2.05 2.85 0 39.0023
2.05 2.95 0 38.3209
2.05 3.05 0 32.6113
2.15 0.05 0 -8.39238
2.15 0.15 0 -9.32651
2.15 0.25 0 -9.54037
2.15 0.35 0 -9.54672
2.15 0.45 0 -9.37539
2.15 0.55 0 -9.02111
2.15 0.65 0 -8.4773
2.15 0.75 0 -7.73814
2.15 0.85 0 -6.79827
2.15 0.95 0 -5.65249
2.15 1.05 0 -4.29546
2.15 1.15 0 -2.72112
2.15 1.25 0 -0.922233
2.15 1.35 0 1.11015
2.15 1.45 0 3.38692
2.15 1.55 0 5.92069
2.15 1.65 0 8.72475
2.15 1.75 0 11.811
2.15 1.85 0 15.1868
2.15 1.95 0 18.8501
2.15 2.05 0 22.7829
2.15 2.15 0 26.9439
2.15 2.25 0 31.2599
2.15 2.35 0 35.6173
2.15 2.45 0 39.8564
2.15 2.55 0 43.7715
2.15 2.65 0 47.1161
2.15 2.75 0 49.6107
2.15 2.85 0 50.898
2.15 2.95 0 50.1025
2.15 3.05 0 42.7347
2.25 0.05 0 -6.77226
2.25 0.15 0 -7.82549
2.25 0.25 0 -8.24406
2.25 0.35 0 -8.41638
2.25 0.45 0 -8.365
2.25 0.55 0 -8.08543
2.25 0.65 0 -7.57188
2.25 0.75 0 -6.81885
2.25 0.85 0 -5.82106
2.25 0.95 0 -4.57323
2.25 1.05 0 -3.06972
2.25 1.15 0 -1.30392
2.25 1.25 0 0.732603
2.25 1.35 0 3.051
2.25 1.45 0 5.66587
2.25 1.55 0 8.59546
2.25 1.65 0 11.8608
2.25 1.75 0 15.4833
2.25 1.85 0 19.4809
2.25 1.95 0 23.8614
2.25 2.05 0 28.6138
2.25 2.15 0 33.6979
2.25 2.25 0 39.0323
2.25 2.35 0 44.4819
2.25 2.45 0 49.8494
2.25 2.55 0 54.8719
2.25 2.65 0 59.2259
2.25 2.75 0 62.5367
2.25 2.85 0 64.3247
2.25 2.95 0 63.4544
2.25 3.05 0 54.2113
2.35 0.05 0 -5.33163
2.35 0.15 0 -6.52196
2.35 0.25 0 -7.15162
2.35 0.35 0 -7.49706
2.35 0.45 0 -7.57468
2.35 0.55 0 -7.38053
2.35 0.65 0 -6.90897
2.35 0.75 0 -6.15406
2.35 0.85 0 -5.1097
2.35 0.95 0 -3.76958
2.35 1.05 0 -2.12682
2.35 1.15 0 -0.17333
2.35 1.25 0 2.10133
2.35 1.35 0 4.71131
2.35 1.45 0 7.67576
2.35 1.55 0 11.0196
2.35 1.65 0 14.7732
2.35 1.75 0 18.9699
2.35 1.85 0 23.6414
2.35 1.95 0 28.8097
2.35 2.05 0 34.4768
2.35 2.15 0 40.6103
2.35 2.25 0 47.1273
2.35 2.35 0 53.8776
2.35 2.45 0 60.628
2.35 2.55 0 67.0526
2.35 2.65 0 72.7323
2.35 2.75 0 77.1602
2.35 2.85 0 79.6785
2.35 2.95 0 78.811
2.35 3.05 0 67.4188
2.45 0.05 0 -4.12616
2.45 0.15 0 -5.47459
2.45 0.25 0 -6.32181
2.45 0.35 0 -6.84855
2.45 0.45 0 -7.06625
2.45 0.55 0 -6.9711
2.45 0.65 0 -6.55676
2.45 0.75 0 -5.81579
2.45 0.85 0 -4.74003
2.45 0.95 0 -3.32083
2.45 1.05 0 -1.54886
2.45 1.15 0 0.586542
2.45 1.25 0 3.09861
2.45 1.35 0 6.00506
2.45 1.45 0 9.33007
2.45 1.55 0 13.106
2.45 1.65 0 17.3738
2.45 1.75 0 22.1811
2.45 1.85 0 27.5773
2.45 1.95 0 33.6045
2.45 2.05 0 40.2849
2.45 2.15 0 47.6031
2.45 2.25 0 55.486
2.45 2.35 0 63.7797
2.45 2.45 0 72.2247
2.45 2.55 0 80.4339
2.45 2.65 0 87.8767
2.45 2.75 0 93.8683
2.45 2.85 0 97.4867
2.45 2.95 0 96.7788
2.45 3.05 0 82.8922
2.55 0.05 0 -3.2119
2.55 0.15 0 -4.74155
2.55 0.25 0 -5.81295
2.55 0.35 0 -6.5309
2.55 0.45 0 -6.90311
2.55 0.55 0 -6.92523
2.55 0.65 0 -6.5892
2.55 0.75 0 -5.88473
2.55 0.85 0 -4.79999
2.55 0.95 0 -3.32216
2.55 1.05 0 -1.43763
2.55 1.15 0 0.868347
2.55 1.25 0 3.61296
2.55 1.35 0 6.81808
2.55 1.45 0 10.5132
2.55 1.55 0 14.7386
2.55 1.65 0 19.5466
2.55 1.75 0 25.0016
2.55 1.85 0 31.1743
2.55 1.95 0 38.1327
2.55 2.05 0 45.9271
2.55 2.15 0 54.5703
2.55 2.25 0 64.0137
2.55 2.35 0 74.1185
2.55 2.45 0 84.6219
2.55 2.55 0 95.095
2.55 2.65 0 104.897
2.55 2.75 0 113.121
2.55 2.85 0 118.457
2.55 2.95 0 118.236
2.55 3.05 0 101.428
2.65 0.05 0 -2.64327
2.65 0.15 0 -4.378
2.65 0.25 0 -5.68052
2.65 0.35 0 -6.60257
2.65 0.45 0 -7.14889
2.65 0.55 0 -7.31386
2.65 0.65 0 -7.08672
2.65 0.75 0 -6.45298
2.65 0.85 0 -5.39517
2.65 0.95 0 -3.8938
2.65 1.05 0 -1.92816
2.65 1.15 0 0.523386
2.65 1.25 0 3.48428
2.65 1.35 0 6.98227
2.65 1.45 0 11.0533
2.65 1.55 0 15.7461
2.65 1.65 0 21.1257
2.65 1.75 0 27.2743
2.65 1.85 0 34.2864
2.65 1.95 0 42.2589
2.65 2.05 0 51.2753
2.65 2.15 0 61.3853
2.65 2.25 0 72.5809
2.65 2.35 0 84.7666
2.65 2.45 0 97.7179
2.65 2.55 0 111.018
2.65 2.65 0 123.963
2.65 2.75 0 135.417
2.65 2.85 0 143.531
2.65 2.95 0 144.516
2.65 3.05 0 124.304
2.75 0.05 0 -2.46904
2.75 0.15 0 -4.43159
2.75 0.25 0 -5.97348
2.75 0.35 0 -7.11732
2.75 0.45 0 -7.86484
2.75 0.55 0 -8.20876
2.75 0.65 0 -8.13563
2.75 0.75 0 -7.62615
2.75 0.85 0 -6.65552
2.75 0.95 0 -5.19459
2.75 1.05 0 -3.2114
2.75 1.15 0 -0.672354
2.75 1.25 0 2.45789
2.75 1.35 0 6.21862
2.75 1.45 0 10.6575
2.75 1.55 0 15.8361
2.75 1.65 0 21.8349
2.75 1.75 0 28.7538
2.75 1.85 0 36.7079
2.75 1.95 0 45.8169
2.75 2.05 0 56.1912
2.75 2.15 0 67.9164
2.75 2.25 0 81.0367
2.75 2.35 0 95.5337
2.75 2.45 0 111.288
2.75 2.55 0 128
2.75 2.65 0 145.042
2.75 2.75 0 161.166
2.75 2.85 0 173.912
2.75 2.95 0 177.736
2.75 3.05 0 153.802
2.85 0.05 0 -2.72391
2.85 0.15 0 -4.93476
2.85 0.25 0 -6.729
2.85 0.35 0 -8.11988
2.85 0.45 0 -9.10491
2.85 0.55 0 -9.67678
2.85 0.65 0 -9.82203
2.85 0.75 0 -9.51834
2.85 0.85 0 -8.7336
2.85 0.95 0 -7.42662
2.85 1.05 0 -5.54891
2.85 1.15 0 -3.0464
2.85 1.25 0 0.139875
2.85 1.35 0 4.07515
2.85 1.45 0 8.83402
2.85 1.55 0 14.5041
2.85 1.65 0 21.1876
2.85 1.75 0 29
2.85 1.85 0 38.0631
2.85 1.95 0 48.4977
2.85 2.05 0 60.4172
2.85 2.15 0 73.9256
2.85 2.25 0 89.1194
2.85 2.35 0 106.087
2.85 2.45 0 124.893
2.85 2.55 0 145.513
