x y z u v w
0.25 0.85 0 -0.0574026 0.351199 0
0.25 0.95 0 -0.0654282 0.399721 0
0.25 1.05 0 -0.0740882 0.454394 0
0.25 1.15 0 -0.0838188 0.515953 0
0.25 1.25 0 -0.0950573 0.585436 0
0.25 1.35 0 -0.108286 0.664208 0
0.25 1.45 0 -0.124065 0.753999 0
0.25 1.55 0 -0.143065 0.856957 0
0.25 1.65 0 -0.166104 0.975683 0
0.25 1.75 0 -0.194219 1.11325 0
0.25 1.85 0 -0.228757 1.27321 0
0.25 1.95 0 -0.271498 1.45945 0
0.25 2.05 0 -0.324686 1.67582 0
0.25 2.15 0 -0.390711 1.9252 0
0.25 2.25 0 -0.470789 2.20716 0
0.25 2.35 0 -0.561341 2.51301 0
0.25 2.45 0 -0.645738 2.81633 0
0.25 2.55 0 -0.677753 3.05733 0
0.25 2.65 0 -0.552674 3.12399 0
0.25 2.75 0 -0.0657122 2.84732 0
0.25 2.85 0 1.12815 2.06313 0
0.25 2.95 0 3.50372 0.844293 0
0.25 3.05 0 7.46815 0.0805544 0
0.35 0.05 0 0.0341792 0.0938229 0
0.35 0.15 0 0.0306271 0.206936 0
0.35 0.25 0 0.0034718 0.241344 0
0.35 0.35 0 -0.0251508 0.273404 0
0.35 0.45 0 -0.049093 0.310085 0
0.35 0.55 0 -0.0683523 0.352654 0
0.35 0.65 0 -0.0844943 0.401524 0
0.35 0.75 0 -0.0990894 0.456942 0
0.35 0.85 0 -0.113377 0.519264 0
0.35 0.95 0 -0.128316 0.589073 0
0.35 1.05 0 -0.144707 0.66723 0
0.35 1.15 0 -0.1633 0.754905 0
0.35 1.25 0 -0.184877 0.85362 0
0.35 1.35 0 -0.210301 0.96527 0
0.35 1.45 0 -0.240538 1.09215 0
0.35 1.55 0 -0.276664 1.23693 0
0.35 1.65 0 -0.319849 1.40255 0
0.35 1.75 0 -0.371325 1.59199 0
0.35 1.85 0 -0.432316 1.80786 0
0.35 1.95 0 -0.503855 2.05163 0
0.35 2.05 0 -0.586229 2.32227 0
0.35 2.15 0 -0.67754 2.61391 0
0.35 2.25 0 -0.770413 2.9118 0
0.35 2.35 0 -0.845398 3.186 0
0.35 2.45 0 -0.859446 3.38279 0
0.35 2.55 0 -0.729018 3.41722 0
0.35 2.65 0 -0.311632 3.17682 0
0.35 2.75 0 0.601552 2.55718 0
0.35 2.85 0 2.25795 1.5537 0
0.35 2.95 0 4.84624 0.41978 0
0.35 3.05 0 8.27517 -0.063008 0
0.45 0.05 0 0.0125839 0.103343 0
0.45 0.15 0 -0.0040717 0.235637 0
0.45 0.25 0 -0.0359283 0.289846 0
0.45 0.35 0 -0.0686258 0.34162 0
0.45 0.45 0 -0.0975792 0.396759 0
0.45 0.55 0 -0.12269 0.456729 0
0.45 0.65 0 -0.145316 0.522652 0
0.45 0.75 0 -0.167006 0.595507 0
0.45 0.85 0 -0.189134 0.676271 0
0.45 0.95 0 -0.212883 0.766045 0
0.45 1.05 0 -0.23934 0.866153 0
0.45 1.15 0 -0.26959 0.978216 0
0.45 1.25 0 -0.304784 1.10419 0
0.45 1.35 0 -0.346167 1.2464 0
0.45 1.45 0 -0.395042 1.40745 0
0.45 1.55 0 -0.452679 1.59009 0
0.45 1.65 0 -0.52013 1.79688 0
0.45 1.75 0 -0.597957 2.02955 0
0.45 1.85 0 -0.685798 2.28809 0
0.45 1.95 0 -0.781634 2.56921 0
0.45 2.05 0 -0.880424 2.86416 0
0.45 2.15 0 -0.971514 3.15561 0
0.45 2.25 0 -1.03399 3.41351 0
0.45 2.35 0 -1.02928 3.59068 0
0.45 2.45 0 -0.891476 3.62056 0
0.45 2.55 0 -0.518798 3.42296 0
0.45 2.65 0 0.225632 2.92669 0
0.45 2.75 0 1.49182 2.11598 0
0.45 2.85 0 3.38962 1.09409 0
0.45 2.95 0 5.90047 0.146519 0
0.45 3.05 0 8.74942 -0.129886 0
0.55 0.05 0 -0.0179541 0.109984 0
0.55 0.15 0 -0.0551978 0.25623 0
0.55 0.25 0 -0.0935088 0.325798 0
0.55 0.35 0 -0.129618 0.393525 0
0.55 0.45 0 -0.1625 0.464074 0
0.55 0.55 0 -0.192815 0.538777 0
0.55 0.65 0 -0.221926 0.619133 0
0.55 0.75 0 -0.251327 0.706648 0
0.55 0.85 0 -0.282438 0.802816 0
0.55 0.95 0 -0.316604 0.909203 0
0.55 1.05 0 -0.355163 1.02755 0
0.55 1.15 0 -0.399509 1.15987 0
0.55 1.25 0 -0.451127 1.30842 0
0.55 1.35 0 -0.511541 1.47575 0
0.55 1.45 0 -0.582166 1.66445 0
0.55 1.55 0 -0.664015 1.87684 0
0.55 1.65 0 -0.757236 2.11433 0
0.55 1.75 0 -0.860446 2.37637 0
0.55 1.85 0 -0.969798 2.65899 0
0.55 1.95 0 -1.07765 2.95273 0
0.55 2.05 0 -1.17058 3.24012 0
0.55 2.15 0 -1.22637 3.49286 0
0.55 2.25 0 -1.20974 3.66952 0
0.55 2.35 0 -1.06736 3.71572 0
0.55 2.45 0 -0.724338 3.56986 0
0.55 2.55 0 -0.0868408 3.17886 0
0.55 2.65 0 0.943064 2.52545 0
0.55 2.75 0 2.43669 1.66115 0
0.55 2.85 0 4.39475 0.729844 0
0.55 2.95 0 6.69616 -0.0227869 0
0.55 3.05 0 9.04612 -0.158608 0
0.65 0.05 0 -0.0544781 0.113171 0
0.65 0.15 0 -0.11774 0.267001 0
0.65 0.25 0 -0.164334 0.346171 0
0.65 0.35 0 -0.203899 0.424469 0
0.65 0.45 0 -0.240184 0.505628 0
0.65 0.55 0 -0.275278 0.590673 0
0.65 0.65 0 -0.310821 0.6812 0
0.65 0.75 0 -0.34831 0.778992 0
0.65 0.85 0 -0.389191 0.885866 0
0.65 0.95 0 -0.434929 1.0037 0
0.65 1.05 0 -0.487063 1.13451 0
0.65 1.15 0 -0.547236 1.2805 0
0.65 1.25 0 -0.617152 1.44403 0
0.65 1.35 0 -0.698412 1.62753 0
0.65 1.45 0 -0.792169 1.83316 0
0.65 1.55 0 -0.898553 2.06225 0
0.65 1.65 0 -1.01582 2.31436 0
0.65 1.75 0 -1.13923 2.58592 0
0.65 1.85 0 -1.25959 2.8684 0
0.65 1.95 0 -1.36162 3.14612 0
0.65 2.05 0 -1.42189 3.39415 0
0.65 2.15 0 -1.40672 3.57696 0
0.65 2.25 0 -1.27027 3.64938 0
0.65 2.35 0 -0.954184 3.56166 0
0.65 2.45 0 -0.39106 3.27091 0
0.65 2.55 0 0.48549 2.75892 0
0.65 2.65 0 1.72285 2.05211 0
0.65 2.75 0 3.32562 1.23439 0
0.65 2.85 0 5.23088 0.44456 0
0.65 2.95 0 7.28666 -0.131115 0
0.65 3.05 0 9.24035 -0.169636 0
0.75 0.05 0 -0.0937144 0.112973 0
0.75 0.15 0 -0.186202 0.268156 0
0.75 0.25 0 -0.242657 0.351181 0
0.75 0.35 0 -0.286156 0.434405 0
0.75 0.45 0 -0.325775 0.520866 0
0.75 0.55 0 -0.365445 0.611218 0
0.75 0.65 0 -0.40732 0.706938 0
0.75 0.75 0 -0.452998 0.809842 0
0.75 0.85 0 -0.503966 0.921844 0
0.75 0.95 0 -0.561773 1.04491 0
0.75 1.05 0 -0.628092 1.1811 0
0.75 1.15 0 -0.704701 1.33255 0
0.75 1.25 0 -0.793343 1.50137 0
0.75 1.35 0 -0.895394 1.68947 0
0.75 1.45 0 -1.01128 1.89811 0
0.75 1.55 0 -1.13954 2.1271 0
0.75 1.65 0 -1.27559 2.37372 0
0.75 1.75 0 -1.41012 2.63119 0
0.75 1.85 0 -1.52743 2.88683 0
0.75 1.95 0 -1.60378 3.1204 0
0.75 2.05 0 -1.60633 3.30306 0
0.75 2.15 0 -1.49302 3.39822 0
0.75 2.25 0 -1.2142 3.36557 0
0.75 2.35 0 -0.717074 3.16924 0
0.75 2.45 0 0.046471 2.79002 0
0.75 2.55 0 1.10844 2.23868 0
0.75 2.65 0 2.47153 1.56478 0
0.75 2.75 0 4.09679 0.85537 0
0.75 2.85 0 5.89421 0.223011 0
0.75 2.95 0 7.71746 -0.200698 0
0.75 3.05 0 9.36979 -0.171323 0
0.85 0.05 0 -0.13284 0.109983 0
0.85 0.15 0 -0.255699 0.26144 0
0.85 0.25 0 -0.323133 0.343586 0
0.85 0.35 0 -0.371186 0.426846 0
0.85 0.45 0 -0.414307 0.513788 0
0.85 0.55 0 -0.458455 0.604703 0
0.85 0.65 0 -0.506455 0.700816 0
0.85 0.75 0 -0.56009 0.803782 0
0.85 0.85 0 -0.620904 0.915397 0
0.85 0.95 0 -0.690488 1.03749 0
0.85 1.05 0 -0.770553 1.17191 0
0.85 1.15 0 -0.862852 1.3204 0
0.85 1.25 0 -0.968921 1.48454 0
0.85 1.35 0 -1.08957 1.66535 0
0.85 1.45 0 -1.224 1.86278 0
0.85 1.55 0 -1.36858 2.0749 0
0.85 1.65 0 -1.51519 2.29673 0
0.85 1.75 0 -1.6494 2.51884 0
0.85 1.85 0 -1.74883 2.72605 0
0.85 1.95 0 -1.7822 2.8965 0
0.85 2.05 0 -1.70979 3.00219 0
0.85 2.15 0 -1.48593 3.0116 0
0.85 2.25 0 -1.06403 2.89529 0
0.85 2.35 0 -0.403971 2.63421 0
0.85 2.45 0 0.519127 2.22882 0
0.85 2.55 0 1.70641 1.70593 0
0.85 2.65 0 3.1291 1.11939 0
0.85 2.75 0 4.72533 0.543265 0
0.85 2.85 0 6.39951 0.0600875 0
0.85 2.95 0 8.025 -0.240302 0
0.85 3.05 0 9.45568 -0.166395 0
0.95 0.05 0 -0.169892 0.104957 0
0.95 0.15 0 -0.322597 0.249086 0
0.95 0.25 0 -0.401535 0.326997 0
0.95 0.35 0 -0.454649 0.406614 0
0.95 0.45 0 -0.501462 0.490215 0
0.95 0.55 0 -0.549964 0.577794 0
0.95 0.65 0 -0.603716 0.670263 0
0.95 0.75 0 -0.664737 0.769001 0
0.95 0.85 0 -0.73462 0.875525 0
0.95 0.95 0 -0.814938 0.99135 0
0.95 1.05 0 -0.907322 1.1179 0
0.95 1.15 0 -1.01331 1.25637 0
0.95 1.25 0 -1.13399 1.40754 0
0.95 1.35 0 -1.26926 1.57138 0
0.95 1.45 0 -1.41675 1.74652 0
0.95 1.55 0 -1.5703 1.92942 0
0.95 1.65 0 -1.71806 2.11346 0
0.95 1.75 0 -1.84072 2.28789 0
0.95 1.85 0 -1.9102 2.43716 0
0.95 1.95 0 -1.88976 2.54102 0
0.95 2.05 0 -1.73627 2.57608 0
0.95 2.15 0 -1.40498 2.51932 0
0.95 2.25 0 -0.856734 2.3534 0
0.95 2.35 0 -0.0662761 2.07295 0
0.95 2.45 0 0.97042 1.6898 0
0.95 2.55 0 2.23176 1.23495 0
0.95 2.65 0 3.67001 0.755818 0
0.95 2.75 0 5.21375 0.309067 0
0.95 2.85 0 6.77188 -0.0480352 0
0.95 2.95 0 8.2399 -0.254586 0
0.95 3.05 0 9.51192 -0.155969 0
1.05 0.05 0 -0.203743 0.0985353 0
1.05 0.15 0 -0.384559 0.232989 0
1.05 0.25 0 -0.474915 0.304539 0
1.05 0.35 0 -0.533321 0.378005 0
1.05 0.45 0 -0.583889 0.455513 0
1.05 0.55 0 -0.636508 0.53684 0
1.05 0.65 0 -0.695468 0.622599 0
1.05 0.75 0 -0.763022 0.713837 0
1.05 0.85 0 -0.840789 0.811718 0
1.05 0.95 0 -0.930255 0.917349 0
1.05 1.05 0 -1.03285 1.03165 0
1.05 1.15 0 -1.14973 1.15519 0
1.05 1.25 0 -1.28131 1.28795 0
1.05 1.35 0 -1.42639 1.42896 0
1.05 1.45 0 -1.58084 1.57578 0
1.05 1.55 0 -1.73596 1.72388 0
1.05 1.65 0 -1.87652 1.86595 0
1.05 1.75 0 -1.97918 1.99137 0
1.05 1.85 0 -2.01177 2.08613 0
1.05 1.95 0 -1.93457 2.13363 0
1.05 2.05 0 -1.70405 2.11666 0
1.05 2.15 0 -1.2792 2.02068 0
1.05 2.25 0 -0.629694 1.83791 0
1.05 2.35 0 0.256355 1.57122 0
1.05 2.45 0 1.36712 1.2365 0
1.05 2.55 0 2.66612 0.86221 0
1.05 2.65 0 4.09536 0.486078 0
1.05 2.75 0 5.58103 0.149262 0
1.05 2.85 0 7.03999 -0.109486 0
1.05 2.95 0 8.38772 -0.248541 0
1.05 3.05 0 9.54834 -0.141139 0
1.15 0.05 0 -0.233842 0.0911509 0
1.15 0.15 0 -0.44023 0.214421 0
1.15 0.25 0 -0.541383 0.278336 0
1.15 0.35 0 -0.604989 0.344039 0
1.15 0.45 0 -0.659183 0.413579 0
1.15 0.55 0 -0.715544 0.486608 0
1.15 0.65 0 -0.779027 0.563481 0
1.15 0.75 0 -0.852089 0.644928 0
1.15 0.85 0 -0.936337 0.73175 0
1.15 0.95 0 -1.0331 0.824647 0
1.15 1.05 0 -1.14352 0.924063 0
1.15 1.15 0 -1.26826 1.03001 0
1.15 1.25 0 -1.40694 1.14185 0
1.15 1.35 0 -1.5572 1.25796 0
1.15 1.45 0 -1.71321 1.37531 0
1.15 1.55 0 -1.86402 1.48909 0
1.15 1.65 0 -1.99167 1.59223 0
1.15 1.75 0 -2.06989 1.67534 0
1.15 1.85 0 -2.06412 1.72697 0
1.15 1.95 0 -1.93364 1.73469 0
1.15 2.05 0 -1.63637 1.68699 0
1.15 2.15 0 -1.13608 1.57581 0
1.15 2.25 0 -0.410536 1.39932 0
1.15 2.35 0 0.54163 1.16409 0
1.15 2.45 0 1.69756 0.885789 0
1.15 2.55 0 3.01156 0.588091 0
1.15 2.65 0 4.42056 0.299676 0
1.15 2.75 0 5.85168 0.0498227 0
1.15 2.85 0 7.23032 -0.135517 0
1.15 2.95 0 8.48839 -0.227668 0
1.15 3.05 0 9.5717 -0.123109 0
1.25 0.05 0 -0.259938 0.0830646 0
1.25 0.15 0 -0.488858 0.19413 0
1.25 0.25 0 -0.599773 0.249638 0
1.25 0.35 0 -0.668195 0.306544 0
1.25 0.45 0 -0.725694 0.366868 0
1.25 0.55 0 -0.785301 0.430208 0
1.25 0.65 0 -0.85254 0.496726 0
1.25 0.75 0 -0.930025 0.566879 0
1.25 0.85 0 -1.01931 0.641156 0
1.25 0.95 0 -1.12154 0.719912 0
1.25 1.05 0 -1.23749 0.803217 0
1.25 1.15 0 -1.36731 0.890696 0
1.25 1.25 0 -1.50983 0.981329 0
1.25 1.35 0 -1.66156 1.0732 0
1.25 1.45 0 -1.81523 1.1632 0
1.25 1.55 0 -1.95807 1.24679 0
1.25 1.65 0 -2.07011 1.31781 0
1.25 1.75 0 -2.12325 1.36857 0
1.25 1.85 0 -2.08175 1.39034 0
1.25 1.95 0 -1.90513 1.37438 0
1.25 2.05 0 -1.55355 1.31346 0
1.25 2.15 0 -0.995352 1.20371 0
1.25 2.25 0 -0.214913 1.04638 0
1.25 2.35 0 0.781395 0.848955 0
1.25 2.45 0 1.96327 0.625201 0
1.25 2.55 0 3.27945 0.393953 0
1.25 2.65 0 4.66463 0.176624 0
1.25 2.75 0 6.04833 -0.00613534 0
1.25 2.85 0 7.36382 -0.137146 0
1.25 2.95 0 8.55607 -0.196842 0
1.25 3.05 0 9.58633 -0.102922 0
1.35 0.05 0 -0.281902 0.0744391 0
1.35 0.15 0 -0.530001 0.172548 0
1.35 0.25 0 -0.649351 0.219143 0
1.35 0.35 0 -0.721978 0.266572 0
1.35 0.45 0 -0.782312 0.316845 0
1.35 0.55 0 -0.844589 0.369571 0
1.35 0.65 0 -0.914791 0.424775 0
1.35 0.75 0 -0.995647 0.482708 0
1.35 0.85 0 -1.08864 0.543625 0
1.35 0.95 0 -1.19468 0.607631 0
1.35 1.05 0 -1.31423 0.674558 0
1.35 1.15 0 -1.44689 0.743826 0
1.35 1.25 0 -1.59081 0.814289 0
1.35 1.35 0 -1.74155 0.884051 0
1.35 1.45 0 -1.89067 0.950288 0
1.35 1.55 0 -2.02404 1.0091 0
1.35 1.65 0 -2.12034 1.05548 0
1.35 1.75 0 -2.15039 1.08352 0
1.35 1.85 0 -2.0781 1.08686 0
1.35 1.95 0 -1.86375 1.05957 0
1.35 2.05 0 -1.46984 0.997338 0
1.35 2.15 0 -0.868587 0.8987 0
1.35 2.25 0 -0.0494808 0.766201 0
1.35 2.35 0 0.975527 0.60695 0
1.35 2.45 0 2.17113 0.432404 0
1.35 2.55 0 3.48272 0.257218 0
1.35 2.65 0 4.84437 0.0972156 0
1.35 2.75 0 6.18853 -0.0332139 0
1.35 2.85 0 7.45536 -0.123046 0
1.35 2.95 0 8.60004 -0.159633 0
1.35 3.05 0 9.5948 -0.0812932 0
1.45 0.05 0 -0.299634 0.0653973 0
1.45 0.15 0 -0.563358 0.149976 0
1.45 0.25 0 -0.689627 0.187296 0
1.45 0.35 0 -0.765698 0.224781 0
1.45 0.45 0 -0.828299 0.264441 0
1.45 0.55 0 -0.892626 0.305939 0
1.45 0.65 0 -0.965021 0.349226 0
1.45 0.75 0 -1.04829 0.394414 0
1.45 0.85 0 -1.14382 0.441599 0
1.45 0.95 0 -1.25234 0.490743 0
1.45 1.05 0 -1.37397 0.541569 0
1.45 1.15 0 -1.5079 0.593459 0
1.45 1.25 0 -1.65167 0.645341 0
1.45 1.35 0 -1.80013 0.695566 0
1.45 1.45 0 -1.94393 0.741796 0
1.45 1.55 0 -2.06801 0.78094 0
1.45 1.65 0 -2.15017 0.809179 0
1.45 1.75 0 -2.16064 0.822164 0
1.45 1.85 0 -2.06337 0.815437 0
1.45 1.95 0 -1.81959 0.785104 0
1.45 2.05 0 -1.39383 0.728691 0
1.45 2.15 0 -0.761461 0.646057 0
1.45 2.25 0 0.0841743 0.540106 0
1.45 2.35 0 1.12711 0.417073 0
1.45 2.45 0 2.32867 0.286197 0
1.45 2.55 0 3.63233 0.158677 0
1.45 2.65 0 4.97246 0.0460027 0
1.45 2.75 0 6.28455 -0.0421088 0
1.45 2.85 0 7.51465 -0.0991679 0
1.45 2.95 0 8.62589 -0.118285 0
1.45 3.05 0 9.59843 -0.0586108 0
1.55 0.05 0 -0.313042 0.0560543 0
1.55 0.15 0 -0.588703 0.12668 0
1.55 0.25 0 -0.720256 0.154455 0
1.55 0.35 0 -0.798917 0.181668 0
1.55 0.45 0 -0.86316 0.210335 0
1.55 0.55 0 -0.928913 0.24021 0
1.55 0.65 0 -1.00278 0.271216 0
1.55 0.75 0 -1.08761 0.303384 0
1.55 0.85 0 -1.18473 0.336729 0
1.55 0.95 0 -1.29468 0.371156 0
1.55 1.05 0 -1.41734 0.406389 0
1.55 1.15 0 -1.55156 0.441897 0
1.55 1.25 0 -1.69444 0.47682 0
1.55 1.35 0 -1.84025 0.509885 0
1.55 1.45 0 -1.97907 0.539341 0
1.55 1.55 0 -2.09515 0.562927 0
1.55 1.65 0 -2.16574 0.577914 0
1.55 1.75 0 -2.16079 0.581273 0
1.55 1.85 0 -2.04444 0.570006 0
1.55 1.95 0 -1.77881 0.541656 0
1.55 2.05 0 -1.33014 0.494948 0
1.55 2.15 0 -0.676205 0.430425 0
1.55 2.25 0 0.186725 0.350924 0
1.55 2.35 0 1.23983 0.261681 0
1.55 2.45 0 2.44221 0.169945 0
1.55 2.55 0 3.73639 0.0840554 0
1.55 2.65 0 5.05759 0.0120366 0
1.55 2.75 0 6.34427 -0.0400434 0
1.55 2.85 0 7.5475 -0.0692828 0
1.55 2.95 0 8.63668 -0.0740417 0
1.55 3.05 0 9.59784 -0.0350164 0
1.65 0.05 0 -0.322041 0.0465293 0
1.65 0.15 0 -0.605857 0.10293 0
1.65 0.25 0 -0.740993 0.120965 0
1.65 0.35 0 -0.82134 0.13768 0
1.65 0.45 0 -0.886577 0.155103 0
1.65 0.55 0 -0.953141 0.173108 0
1.65 0.65 0 -1.02782 0.191622 0
1.65 0.75 0 -1.1135 0.210646 0
1.65 0.85 0 -1.21143 0.230168 0
1.65 0.95 0 -1.32206 0.250106 0
1.65 1.05 0 -1.44507 0.270264 0
1.65 1.15 0 -1.57907 0.290284 0
1.65 1.25 0 -1.72087 0.309596 0
1.65 1.35 0 -1.86438 0.327369 0
1.65 1.45 0 -1.99922 0.342464 0
1.65 1.55 0 -2.10924 0.353413 0
1.65 1.65 0 -2.17134 0.358455 0
1.65 1.75 0 -2.15532 0.355653 0
1.65 1.85 0 -2.02554 0.343152 0
1.65 1.95 0 -1.74487 0.319555 0
1.65 2.05 0 -1.2809 0.284397 0
1.65 2.15 0 -0.613292 0.238599 0
1.65 2.25 0 0.259569 0.184764 0
1.65 2.35 0 1.31687 0.127159 0
1.65 2.45 0 2.51636 0.0712979 0
1.65 2.55 0 3.80032 0.0230983 0
1.65 2.65 0 5.1052 -0.0122947 0
1.65 2.75 0 6.37231 -0.0318399 0
1.65 2.85 0 7.55701 -0.0357303 0
1.65 2.95 0 8.63379 -0.0274948 0
1.65 3.05 0 9.59314 -0.0104866 0
1.75 0.05 0 -0.326563 0.0369478 0
1.75 0.15 0 -0.614689 0.0790098 0
1.75 0.25 0 -0.751671 0.087181 0
1.75 0.35 0 -0.832775 0.0932532 0
1.75 0.45 0 -0.898351 0.0992796 0
1.75 0.55 0 -0.96513 0.105265 0
1.75 0.65 0 -1.04002 0.111169 0
1.75 0.75 0 -1.12591 0.116992 0
1.75 0.85 0 -1.22404 0.122735 0
1.75 0.95 0 -1.33479 0.128375 0
1.75 1.05 0 -1.45774 0.133846 0
1.75 1.15 0 -1.59137 0.13901 0
1.75 1.25 0 -1.73231 0.14363 0
1.75 1.35 0 -1.87425 0.147339 0
1.75 1.45 0 -2.00655 0.149599 0
1.75 1.55 0 -2.11279 0.149684 0
1.75 1.65 0 -2.16963 0.14669 0
1.75 1.75 0 -2.14682 0.139615 0
1.75 1.85 0 -2.0089 0.127541 0
1.75 1.95 0 -1.71937 0.109914 0
1.75 2.05 0 -1.24685 0.0868853 0
1.75 2.15 0 -0.57237 0.0596287 0
1.75 2.25 0 0.304151 0.0304941 0
1.75 2.35 0 1.36063 0.00288935 0
1.75 2.45 0 2.55416 -0.0191781 0
1.75 2.55 0 3.82736 -0.0318809 0
1.75 2.65 0 5.1182 -0.0325796 0
1.75 2.75 0 6.37079 -0.0209255 0
1.75 2.85 0 7.54427 -3.91408e-05 0
1.75 2.95 0 8.61737 0.0211437 0
1.75 3.05 0 9.58411 0.0151105 0
1.85 0.05 0 -0.326561 0.0274404 0
1.85 0.15 0 -0.615117 0.0552163 0
1.85 0.25 0 -0.752193 0.0534685 0
1.85 0.35 0 -0.833115 0.0488275 0
1.85 0.45 0 -0.898369 0.0433784 0
1.85 0.55 0 -0.964776 0.0372645 0
1.85 0.65 0 -1.03929 0.0304899 0
1.85 0.75 0 -1.12483 0.0230683 0
1.85 0.85 0 -1.22263 0.0150364 0
1.85 0.95 0 -1.33307 0.00645521 0
1.85 1.05 0 -1.45572 -0.00259027 0
1.85 1.15 0 -1.58902 -0.0119962 0
1.85 1.25 0 -1.72953 -0.021652 0
1.85 1.35 0 -1.87086 -0.0314635 0
1.85 1.45 0 -2.00223 -0.041384 0
1.85 1.55 0 -2.10707 -0.0514454 0
1.85 1.65 0 -2.16191 -0.0617662 0
1.85 1.75 0 -2.13644 -0.0725101 0
1.85 1.85 0 -1.99539 -0.0837651 0
1.85 1.95 0 -1.70272 -0.0953428 0
1.85 2.05 0 -1.2278 -0.106536 0
1.85 2.15 0 -0.552692 -0.115923 0
1.85 2.25 0 0.321721 -0.12133 0
1.85 2.35 0 1.37267 -0.120052 0
1.85 2.45 0 2.55724 -0.109366 0
1.85 2.55 0 3.81889 -0.0872834 0
1.85 2.65 0 5.09747 -0.0534516 0
1.85 2.75 0 6.33988 -0.0100995 0
1.85 2.85 0 7.50876 0.0366292 0
1.85 2.95 0 8.58655 0.0718707 0
1.85 3.05 0 9.57022 0.0419846 0
1.95 0.05 0 -0.322017 0.0181412 0
1.95 0.15 0 -0.607117 0.0318559 0
1.95 0.25 0 -0.74253 0.0202076 0
1.95 0.35 0 -0.822324 0.00485222 0
1.95 0.45 0 -0.886586 -0.0120858 0
1.95 0.55 0 -0.952029 -0.0303279 0
1.95 0.65 0 -1.02559 -0.049828 0
1.95 0.75 0 -1.11022 -0.0705553 0
1.95 0.85 0 -1.20719 -0.0924361 0
1.95 0.95 0 -1.31693 -0.115324 0
1.95 1.05 0 -1.43908 -0.138979 0
1.95 1.15 0 -1.57213 -0.163058 0
1.95 1.25 0 -1.71271 -0.187108 0
1.95 1.35 0 -1.85443 -0.210583 0
