x y z p
1.55 1.05 0 -15.0813
1.55 1.15 0 -14.1475
1.55 1.25 0 -13.2112
1.55 1.35 0 -12.2371
1.55 1.45 0 -11.1904
1.55 1.55 0 -10.043
1.55 1.65 0 -8.78202
1.55 1.75 0 -7.41802
1.55 1.85 0 -5.98968
1.55 1.95 0 -4.56183
1.55 2.05 0 -3.21398
1.55 2.15 0 -2.02153
1.55 2.25 0 -1.03546
1.55 2.35 0 -0.268836
1.55 2.45 0 0.303317
1.55 2.55 0 0.729468
1.55 2.65 0 1.05666
1.55 2.75 0 1.30399
1.55 2.85 0 1.44498
1.55 2.95 0 1.40766
1.55 3.05 0 1.07686
1.65 0.05 0 -27.5839
1.65 0.15 0 -27.6324
1.65 0.25 0 -25.6943
1.65 0.35 0 -23.7719
1.65 0.45 0 -22.0181
1.65 0.55 0 -20.4278
1.65 0.65 0 -18.9768
1.65 0.75 0 -17.6369
1.65 0.85 0 -16.378
1.65 0.95 0 -15.1689
1.65 1.05 0 -13.9768
1.65 1.15 0 -12.7672
1.65 1.25 0 -11.5044
1.65 1.35 0 -10.1546
1.65 1.45 0 -8.6906
1.65 1.55 0 -7.09847
1.65 1.65 0 -5.38418
1.65 1.75 0 -3.57819
1.65 1.85 0 -1.73465
1.65 1.95 0 0.0763955
1.65 2.05 0 1.78304
1.65 2.15 0 3.32767
1.65 2.25 0 4.67926
1.65 2.35 0 5.83631
1.65 2.45 0 6.81871
1.65 2.55 0 7.65063
1.65 2.65 0 8.34007
1.65 2.75 0 8.86068
1.65 2.85 0 9.13402
1.65 2.95 0 8.96244
1.65 3.05 0 7.5433
1.75 0.05 0 -27.8417
1.75 0.15 0 -27.7502
1.75 0.25 0 -25.6726
1.75 0.35 0 -23.6354
1.75 0.45 0 -21.7822
1.75 0.55 0 -20.0945
1.75 0.65 0 -18.5351
1.75 0.75 0 -17.0638
1.75 0.85 0 -15.6407
1.75 0.95 0 -14.2264
1.75 1.05 0 -12.7824
1.75 1.15 0 -11.2709
1.75 1.25 0 -9.65778
1.75 1.35 0 -7.91519
1.75 1.45 0 -6.02741
1.75 1.55 0 -3.99604
1.75 1.65 0 -1.84385
1.75 1.75 0 0.385248
1.75 1.85 0 2.6317
1.75 1.95 0 4.83084
1.75 2.05 0 6.92563
1.75 2.15 0 8.87691
1.75 2.25 0 10.667
1.75 2.35 0 12.2947
1.75 2.45 0 13.7628
1.75 2.55 0 15.0625
1.75 2.65 0 16.1591
1.75 2.75 0 16.9818
1.75 2.85 0 17.4021
1.75 2.95 0 17.0913
1.75 3.05 0 14.5076
1.85 0.05 0 -27.9486
1.85 0.15 0 -27.7268
1.85 0.25 0 -25.5362
1.85 0.35 0 -23.4118
1.85 0.45 0 -21.4822
1.85 0.55 0 -19.7123
1.85 0.65 0 -18.0501
1.85 0.75 0 -16.4437
1.85 0.85 0 -14.8443
1.85 0.95 0 -13.2068
1.85 1.05 0 -11.4898
1.85 1.15 0 -9.65678
1.85 1.25 0 -7.67867
1.85 1.35 0 -5.53747
1.85 1.45 0 -3.23057
1.85 1.55 0 -0.773725
1.85 1.65 0 1.79879
1.85 1.75 0 4.43835
1.85 1.85 0 7.09008
1.85 1.95 0 9.70298
1.85 2.05 0 12.2382
1.85 2.15 0 14.672
1.85 2.25 0 16.9917
1.85 2.35 0 19.1855
1.85 2.45 0 21.2288
1.85 2.55 0 23.0727
1.85 2.65 0 24.6368
1.85 2.75 0 25.8044
1.85 2.85 0 26.3957
1.85 2.95 0 25.941
1.85 3.05 0 22.0948
1.95 0.05 0 -27.8645
1.95 0.15 0 -27.5259
1.95 0.25 0 -25.2574
1.95 0.35 0 -23.081
1.95 0.45 0 -21.1034
1.95 0.55 0 -19.2692
1.95 0.65 0 -17.5109
1.95 0.75 0 -15.7658
1.95 0.85 0 -13.9791
1.95 0.95 0 -12.1031
1.95 1.05 0 -10.0979
1.95 1.15 0 -7.93201
1.95 1.25 0 -5.58528
1.95 1.35 0 -3.05135
1.95 1.45 0 -0.339982
1.95 1.55 0 2.52315
1.95 1.65 0 5.49997
1.95 1.75 0 8.54671
1.95 1.85 0 11.6222
1.95 1.95 0 14.6946
1.95 2.05 0 17.7434
1.95 2.15 0 20.755
1.95 2.25 0 23.7132
1.95 2.35 0 26.5856
1.95 2.45 0 29.3119
1.95 2.55 0 31.7969
1.95 2.65 0 33.9094
1.95 2.75 0 35.4833
1.95 2.85 0 36.2825
1.95 2.95 0 35.681
1.95 3.05 0 30.4499
2.05 0.05 0 -27.5369
2.05 0.15 0 -27.1019
2.05 0.25 0 -24.8028
2.05 0.35 0 -22.6204
2.05 0.45 0 -20.6301
2.05 0.55 0 -18.7532
2.05 0.65 0 -16.9071
2.05 0.75 0 -15.0215
2.05 0.85 0 -13.0392
2.05 0.95 0 -10.9147
2.05 1.05 0 -8.61397
2.05 1.15 0 -6.11466
2.05 1.25 0 -3.40781
2.05 1.35 0 -0.498706
2.05 1.45 0 2.59389
2.05 1.55 0 5.84117
2.05 1.65 0 9.21045
2.05 1.75 0 12.6724
2.05 1.85 0 16.2068
2.05 1.95 0 19.8036
2.05 2.05 0 23.4584
2.05 2.15 0 27.1618
2.05 2.25 0 30.8857
2.05 2.35 0 34.5694
2.05 2.45 0 38.1099
2.05 2.55 0 41.3595
2.05 2.65 0 44.1297
2.05 2.75 0 46.1976
2.05 2.85 0 47.2596
2.05 2.95 0 46.5125
2.05 3.05 0 39.7457
2.15 0.05 0 -26.8953
2.15 0.15 0 -26.3965
2.15 0.25 0 -24.1334
2.15 0.35 0 -22.0056
2.15 0.45 0 -20.0469
2.15 0.55 0 -18.1535
2.15 0.65 0 -16.2308
2.15 0.75 0 -14.2056
2.15 0.85 0 -12.0241
2.15 0.95 0 -9.64869
2.15 1.05 0 -7.05579
2.15 1.15 0 -4.23544
2.15 1.25 0 -1.19072
2.15 1.35 0 2.06402
2.15 1.45 0 5.50706
2.15 1.55 0 9.11549
2.15 1.65 0 12.8721
2.15 1.75 0 16.7706
2.15 1.85 0 20.8164
2.15 1.95 0 25.0213
2.15 2.05 0 29.393
2.15 2.15 0 33.9199
2.15 2.25 0 38.5556
2.15 2.35 0 43.2058
2.15 2.45 0 47.7202
2.15 2.55 0 51.8927
2.15 2.65 0 55.4693
2.15 2.75 0 58.1562
2.15 2.85 0 59.5646
2.15 2.95 0 58.6822
2.15 3.05 0 50.1949
2.25 0.05 0 -25.842
2.25 0.15 0 -25.3359
2.25 0.25 0 -23.2039
2.25 0.35 0 -21.2114
2.25 0.45 0 -19.3399
2.25 0.55 0 -17.4618
2.25 0.65 0 -15.477
2.25 0.75 0 -13.3176
2.25 0.85 0 -10.9407
2.25 0.95 0 -8.32295
2.25 1.05 0 -5.45582
2.25 1.15 0 -2.34348
2.25 1.25 0 1.00065
2.25 1.35 0 4.55887
2.25 1.45 0 8.31574
2.25 1.55 0 12.2652
2.25 1.65 0 16.4153
2.25 1.75 0 20.7889
2.25 1.85 0 25.4182
2.25 1.95 0 30.3337
2.25 2.05 0 35.5492
2.25 2.15 0 41.0458
2.25 2.25 0 46.7559
2.25 2.35 0 52.5508
2.25 2.45 0 58.2322
2.25 2.55 0 63.5315
2.25 2.65 0 68.1177
2.25 2.75 0 71.6059
2.25 2.85 0 73.4907
2.25 2.95 0 72.502
2.25 3.05 0 62.0681
2.35 0.05 0 -24.2434
2.35 0.15 0 -23.8296
2.35 0.25 0 -21.9662
2.35 0.35 0 -20.2151
2.35 0.45 0 -18.4984
2.35 0.55 0 -16.6732
2.35 0.65 0 -14.646
2.35 0.75 0 -12.3656
2.35 0.85 0 -9.80978
2.35 0.95 0 -6.97576
2.35 1.05 0 -3.87362
2.35 1.15 0 -0.520492
2.35 1.25 0 3.0659
2.35 1.35 0 6.8748
2.35 1.45 0 10.9095
2.35 1.55 0 15.1921
2.35 1.65 0 19.7629
2.35 1.75 0 24.6745
2.35 1.85 0 29.9815
2.35 1.95 0 35.7256
2.35 2.05 0 41.9214
2.35 2.15 0 48.5404
2.35 2.25 0 55.497
2.35 2.35 0 62.6342
2.35 2.45 0 69.712
2.35 2.55 0 76.3999
2.35 2.65 0 82.2776
2.35 2.75 0 86.8381
2.35 2.85 0 89.4083
2.35 2.95 0 88.3815
2.35 3.05 0 75.7235
2.45 0.05 0 -21.9264
2.45 0.15 0 -21.7778
2.45 0.25 0 -20.3785
2.45 0.35 0 -19.0037
2.45 0.45 0 -17.5215
2.45 0.55 0 -15.7939
2.45 0.65 0 -13.7534
2.45 0.75 0 -11.381
2.45 0.85 0 -8.68583
2.45 0.95 0 -5.69106
2.45 1.05 0 -2.42411
2.45 1.15 0 1.09252
2.45 1.25 0 4.84985
2.45 1.35 0 8.85934
2.45 1.45 0 13.156
2.45 1.55 0 17.7964
2.45 1.65 0 22.851
2.45 1.75 0 28.3941
2.45 1.85 0 34.4913
2.45 1.95 0 41.1873
2.45 2.05 0 48.4942
2.45 2.15 0 56.379
2.45 2.25 0 64.7496
2.45 2.35 0 73.4374
2.45 2.45 0 82.1777
2.45 2.55 0 90.5879
2.45 2.65 0 98.1502
2.45 2.75 0 104.195
2.45 2.85 0 107.799
2.45 2.95 0 106.885
2.45 3.05 0 91.6619
2.55 0.05 0 -18.6911
2.55 0.15 0 -19.0987
2.55 0.25 0 -18.4301
2.55 0.35 0 -17.5943
2.55 0.45 0 -16.438
2.55 0.55 0 -14.8654
2.55 0.65 0 -12.8634
2.55 0.75 0 -10.4629
2.55 0.85 0 -7.71156
2.55 0.95 0 -4.6556
2.55 1.05 0 -1.32746
2.55 1.15 0 2.2637
2.55 1.25 0 6.13705
2.55 1.35 0 10.3396
2.55 1.45 0 14.9408
2.55 1.55 0 20.0228
2.55 1.65 0 25.6709
2.55 1.75 0 31.9636
2.55 1.85 0 38.9651
2.55 1.95 0 46.7181
2.55 2.05 0 55.2369
2.55 2.15 0 64.4976
2.55 2.25 0 74.4237
2.55 2.35 0 84.8642
2.55 2.45 0 95.5621
2.55 2.55 0 106.111
2.55 2.65 0 115.903
2.55 2.75 0 124.067
2.55 2.85 0 129.305
2.55 2.95 0 128.83
2.55 3.05 0 110.631
2.65 0.05 0 -14.3762
2.65 0.15 0 -15.8054
2.65 0.25 0 -16.2059
2.65 0.35 0 -16.0944
2.65 0.45 0 -15.3762
2.65 0.55 0 -14.055
2.65 0.65 0 -12.2013
2.65 0.75 0 -9.90351
2.65 0.85 0 -7.23713
2.65 0.95 0 -4.24871
2.65 1.05 0 -0.948407
2.65 1.15 0 2.68941
2.65 1.25 0 6.7194
2.65 1.35 0 11.2151
2.65 1.45 0 16.2586
2.65 1.55 0 21.9319
2.65 1.65 0 28.3115
2.65 1.75 0 35.4658
2.65 1.85 0 43.4525
2.65 1.95 0 52.3175
2.65 2.05 0 62.0905
2.65 2.15 0 72.778
2.65 2.25 0 84.3492
2.65 2.35 0 96.7115
2.65 2.45 0 109.668
2.65 2.55 0 122.849
2.65 2.65 0 135.606
2.65 2.75 0 146.86
2.65 2.85 0 154.787
2.65 2.95 0 155.477
2.65 3.05 0 133.846
2.75 0.05 0 -9.10166
2.75 0.15 0 -12.212
2.75 0.25 0 -14.0688
2.75 0.35 0 -14.9024
2.75 0.45 0 -14.8009
2.75 0.55 0 -13.9155
2.75 0.65 0 -12.4001
2.75 0.75 0 -10.3727
2.75 0.85 0 -7.90077
2.75 0.95 0 -5.0028
2.75 1.05 0 -1.65835
2.75 1.15 0 2.17857
2.75 1.25 0 6.56715
2.75 1.35 0 11.5709
2.75 1.45 0 17.253
2.75 1.55 0 23.674
2.75 1.65 0 30.893
2.75 1.75 0 38.9682
2.75 1.85 0 47.9585
2.75 1.95 0 57.924
2.75 2.05 0 68.9255
2.75 2.15 0 81.0208
2.75 2.25 0 94.2557
2.75 2.35 0 108.643
2.75 2.45 0 124.119
2.75 2.55 0 140.456
2.75 2.65 0 157.102
2.75 2.75 0 172.879
2.75 2.85 0 185.359
2.75 2.95 0 188.872
2.75 3.05 0 163.53
2.85 0.05 0 -3.88834
2.85 0.15 0 -9.35813
2.85 0.25 0 -13.0404
2.85 0.35 0 -15.0819
2.85 0.45 0 -15.8207
2.85 0.55 0 -15.5377
2.85 0.65 0 -14.4319
2.85 0.75 0 -12.6267
2.85 0.85 0 -10.1856
2.85 0.95 0 -7.13045
2.85 1.05 0 -3.45675
2.85 1.15 0 0.855778
2.85 1.25 0 5.83677
2.85 1.35 0 11.5221
2.85 1.45 0 17.953
2.85 1.55 0 25.1759
2.85 1.65 0 33.244
2.85 1.75 0 42.2178
2.85 1.85 0 52.1679
2.85 1.95 0 63.1778
2.85 2.05 0 75.3471
2.85 2.15 0 88.7957
2.85 2.25 0 103.665
2.85 2.35 0 120.113
2.85 2.45 0 138.285
2.85 2.55 0 158.247
2.85 2.65 0 179.797
2.85 2.75 0 202.036
