x y z u v w
0.05 0.05 0 0.0197711 0.0413851 0
0.05 0.15 0 0.017596 0.0705934 0
0.05 0.25 0 0.0102287 0.0492886 0
0.05 0.35 0 0.00514106 0.0354515 0
0.05 0.45 0 0.00213608 0.0287699 0
0.05 0.55 0 0.000262882 0.0265384 0
0.05 0.65 0 -0.00106997 0.0272405 0
0.05 0.75 0 -0.00215496 0.0301551 0
0.05 0.85 0 -0.00313196 0.0349556 0
0.05 0.95 0 -0.00407303 0.0415092 0
0.05 1.05 0 -0.00502177 0.0497882 0
0.05 1.15 0 -0.00601098 0.0598346 0
0.05 1.25 0 -0.00707134 0.0717477 0
0.05 1.35 0 -0.00823706 0.0856852 0
0.05 1.45 0 -0.00955143 0.101875 0
0.05 1.55 0 -0.0110743 0.120636 0
0.05 1.65 0 -0.0128937 0.14242 0
0.05 1.75 0 -0.0151449 0.167878 0
0.05 1.85 0 -0.0180417 0.197971 0
0.05 1.95 0 -0.0219294 0.234157 0
0.05 2.05 0 -0.0273679 0.278695 0
0.05 2.15 0 -0.035258 0.335134 0
0.05 2.25 0 -0.047003 0.409057 0
0.05 2.35 0 -0.0646299 0.509062 0
0.05 2.45 0 -0.0905451 0.647675 0
0.05 2.55 0 -0.12585 0.840687 0
0.05 2.65 0 -0.164 1.10007 0
0.05 2.75 0 -0.17109 1.40667 0
0.05 2.85 0 -0.0315943 1.63225 0
0.05 2.95 0 0.584244 1.40716 0
0.05 3.05 0 2.50163 0.557959 0
0.15 0.05 0 0.0473377 0.0703311 0
0.15 0.15 0 0.0491579 0.132761 0
0.15 0.25 0 0.0321171 0.113722 0
0.15 0.35 0 0.0171381 0.0957952 0
0.15 0.45 0 0.0065514 0.0867349 0
0.15 0.55 0 -0.000999589 0.0859778 0
0.15 0.65 0 -0.00684944 0.092173 0
0.15 0.75 0 -0.0118288 0.104331 0
0.15 0.85 0 -0.0164103 0.121894 0
0.15 0.95 0 -0.0208742 0.144631 0
0.15 1.05 0 -0.0254099 0.172547 0
0.15 1.15 0 -0.0301715 0.205834 0
0.15 1.25 0 -0.035311 0.244862 0
0.15 1.35 0 -0.0410026 0.290191 0
0.15 1.45 0 -0.0474681 0.342618 0
0.15 1.55 0 -0.055009 0.403248 0
0.15 1.65 0 -0.064052 0.473606 0
0.15 1.75 0 -0.0752164 0.5558 0
0.15 1.85 0 -0.0894095 0.652735 0
0.15 1.95 0 -0.10796 0.768399 0
0.15 2.05 0 -0.132779 0.908152 0
0.15 2.15 0 -0.166497 1.07891 0
0.15 2.25 0 -0.212395 1.28887 0
0.15 2.35 0 -0.273586 1.54581 0
0.15 2.45 0 -0.350074 1.85221 0
0.15 2.55 0 -0.430353 2.1931 0
0.15 2.65 0 -0.470285 2.51069 0
0.15 2.75 0 -0.345266 2.6613 0
0.15 2.85 0 0.246214 2.37909 0
0.15 2.95 0 1.94974 1.40403 0
0.15 3.05 0 5.97234 0.359885 0
0.25 0.05 0 0.0578286 0.0828054 0
0.25 0.15 0 0.0707613 0.164609 0
0.25 0.25 0 0.0511771 0.156722 0
0.25 0.35 0 0.0277567 0.146109 0
0.25 0.45 0 0.0078103 0.143392 0
0.25 0.55 0 -0.00836232 0.150221 0
0.25 0.65 0 -0.0219385 0.166384 0
0.25 0.75 0 -0.034023 0.191358 0
0.25 0.85 0 -0.0454068 0.224766 0
0.25 0.95 0 -0.0566428 0.266492 0
0.25 1.05 0 -0.0681533 0.316687 0
0.25 1.15 0 -0.0803111 0.375756 0
0.25 1.25 0 -0.0935001 0.444372 0
0.25 1.35 0 -0.108165 0.523508 0
0.25 1.45 0 -0.124865 0.614495 0
0.25 1.55 0 -0.144335 0.719105 0
0.25 1.65 0 -0.167563 0.839657 0
0.25 1.75 0 -0.195884 0.97913 0
0.25 1.85 0 -0.231074 1.14124 0
0.25 1.95 0 -0.275413 1.33039 0
0.25 2.05 0 -0.331592 1.5513 0
0.25 2.15 0 -0.402216 1.80792 0
0.25 2.25 0 -0.488318 2.10087 0
0.25 2.35 0 -0.585681 2.42219 0
0.25 2.45 0 -0.676728 2.74557 0
0.25 2.55 0 -0.714349 3.01068 0
0.25 2.65 0 -0.593358 3.10422 0
0.25 2.75 0 -0.108763 2.85513 0
0.25 2.85 0 1.08559 2.09547 0
0.25 2.95 0 3.46843 0.890204 0
0.25 3.05 0 7.45307 0.104849 0
0.35 0.05 0 0.060729 0.090386 0
0.35 0.15 0 0.0804585 0.185757 0
0.35 0.25 0 0.0599509 0.189909 0
0.35 0.35 0 0.0295216 0.191103 0
0.35 0.45 0 -8.10123e-05 0.199981 0
0.35 0.55 0 -0.0264959 0.219093 0
0.35 0.65 0 -0.0501369 0.249117 0
0.35 0.75 0 -0.0720163 0.290116 0
0.35 0.85 0 -0.0930914 0.342072 0
0.35 0.95 0 -0.114159 0.40511 0
0.35 1.05 0 -0.135903 0.479589 0
0.35 1.15 0 -0.158975 0.566147 0
0.35 1.25 0 -0.184061 0.66572 0
0.35 1.35 0 -0.211953 0.779583 0
0.35 1.45 0 -0.243613 0.909386 0
0.35 1.55 0 -0.280241 1.05718 0
0.35 1.65 0 -0.323333 1.22542 0
0.35 1.75 0 -0.374707 1.41688 0
0.35 1.85 0 -0.436431 1.63435 0
0.35 1.95 0 -0.510518 1.88003 0
0.35 2.05 0 -0.598137 2.15415 0
0.35 2.15 0 -0.697827 2.45249 0
0.35 2.25 0 -0.801882 2.76201 0
0.35 2.35 0 -0.889627 3.05409 0
0.35 2.45 0 -0.916116 3.27554 0
0.35 2.55 0 -0.795791 3.3408 0
0.35 2.65 0 -0.384555 3.13554 0
0.35 2.75 0 0.527772 2.55188 0
0.35 2.85 0 2.19068 1.57981 0
0.35 2.95 0 4.79641 0.463971 0
0.35 3.05 0 8.25653 -0.0387499 0
0.45 0.05 0 0.0591512 0.0966513 0
0.45 0.15 0 0.0794728 0.203729 0
0.45 0.25 0 0.0560992 0.219943 0
0.45 0.35 0 0.0183823 0.234891 0
0.45 0.45 0 -0.0213351 0.258399 0
0.45 0.55 0 -0.0591446 0.293038 0
0.45 0.65 0 -0.0946124 0.339895 0
0.45 0.75 0 -0.128467 0.399463 0
0.45 0.85 0 -0.161698 0.472059 0
0.45 0.95 0 -0.195283 0.558059 0
0.45 1.05 0 -0.230154 0.658029 0
0.45 1.15 0 -0.267242 0.772774 0
0.45 1.25 0 -0.307539 0.903375 0
0.45 1.35 0 -0.352156 1.05119 0
0.45 1.45 0 -0.40237 1.21781 0
0.45 1.55 0 -0.459642 1.405 0
0.45 1.65 0 -0.525574 1.61451 0
0.45 1.75 0 -0.601735 1.84763 0
0.45 1.85 0 -0.689222 2.10452 0
0.45 1.95 0 -0.787749 2.38288 0
0.45 2.05 0 -0.893869 2.67579 0
0.45 2.15 0 -0.997811 2.96847 0
0.45 2.25 0 -1.07826 3.23368 0
0.45 2.35 0 -1.09468 3.4267 0
0.45 2.45 0 -0.977887 3.48238 0
0.45 2.55 0 -0.622244 3.32015 0
0.45 2.65 0 0.112719 2.86612 0
0.45 2.75 0 1.37999 2.09926 0
0.45 2.85 0 3.29204 1.11546 0
0.45 2.95 0 5.8323 0.190406 0
0.45 3.05 0 8.72522 -0.104974 0
0.55 0.05 0 0.0534486 0.102777 0
0.55 0.15 0 0.0682201 0.221452 0
0.55 0.25 0 0.0386558 0.250144 0
0.55 0.35 0 -0.00787604 0.28006 0
0.55 0.45 0 -0.0586934 0.320094 0
0.55 0.55 0 -0.109016 0.372429 0
0.55 0.65 0 -0.15776 0.438202 0
0.55 0.75 0 -0.205356 0.518116 0
0.55 0.85 0 -0.25276 0.612709 0
0.55 0.95 0 -0.30107 0.722539 0
0.55 1.05 0 -0.351416 0.848289 0
0.55 1.15 0 -0.404956 0.990813 0
0.55 1.25 0 -0.462898 1.15113 0
0.55 1.35 0 -0.526522 1.33037 0
0.55 1.45 0 -0.597154 1.52963 0
0.55 1.55 0 -0.676076 1.74974 0
0.55 1.65 0 -0.764284 1.99083 0
0.55 1.75 0 -0.861998 2.25161 0
0.55 1.85 0 -0.967738 2.52823 0
0.55 1.95 0 -1.07672 2.81254 0
0.55 2.05 0 -1.17823 3.08964 0
0.55 2.15 0 -1.25171 3.33495 0
0.55 2.25 0 -1.26151 3.51125 0
0.55 2.35 0 -1.15136 3.5679 0
0.55 2.45 0 -0.841011 3.44535 0
0.55 2.55 0 -0.229934 3.08967 0
0.55 2.65 0 0.786253 2.47925 0
0.55 2.75 0 2.28361 1.65842 0
0.55 2.85 0 4.26499 0.762877 0
0.55 2.95 0 6.6087 0.0292067 0
0.55 3.05 0 9.0159 -0.130599 0
0.65 0.05 0 0.0431456 0.109168 0
0.65 0.15 0 0.0462838 0.240054 0
0.65 0.25 0 0.00678294 0.282011 0
0.65 0.35 0 -0.0506941 0.327932 0
0.65 0.45 0 -0.113961 0.385808 0
0.65 0.55 0 -0.177945 0.457268 0
0.65 0.65 0 -0.241193 0.543275 0
0.65 0.75 0 -0.303919 0.644556 0
0.65 0.85 0 -0.367031 0.761728 0
0.65 0.95 0 -0.431696 0.895405 0
0.65 1.05 0 -0.499161 1.04626 0
0.65 1.15 0 -0.570691 1.215 0
0.65 1.25 0 -0.647535 1.40236 0
0.65 1.35 0 -0.730862 1.60885 0
0.65 1.45 0 -0.821628 1.83461 0
0.65 1.55 0 -0.920304 2.07891 0
