x y z p
0.65 0.25 0 -23.4901
0.65 0.35 0 -23.2501
0.65 0.45 0 -23.0395
0.65 0.55 0 -22.8784
0.65 0.65 0 -22.7817
0.65 0.75 0 -22.7664
0.65 0.85 0 -22.8519
0.65 0.95 0 -23.0598
0.65 1.05 0 -23.4137
0.65 1.15 0 -23.9395
0.65 1.25 0 -24.6653
0.65 1.35 0 -25.6215
0.65 1.45 0 -26.8405
0.65 1.55 0 -28.3555
0.65 1.65 0 -30.1985
0.65 1.75 0 -32.3955
0.65 1.85 0 -34.9599
0.65 1.95 0 -37.8811
0.65 2.05 0 -41.1111
0.65 2.15 0 -44.5523
0.65 2.25 0 -48.0575
0.65 2.35 0 -51.4576
0.65 2.45 0 -54.6241
0.65 2.55 0 -57.5389
0.65 2.65 0 -60.2816
0.65 2.75 0 -62.8252
0.65 2.85 0 -64.6227
0.65 2.95 0 -63.8768
0.65 3.05 0 -54.0989
0.75 0.05 0 -22.8891
0.75 0.15 0 -24.2282
0.75 0.25 0 -23.9081
0.75 0.35 0 -23.4911
0.75 0.45 0 -23.1111
0.75 0.55 0 -22.7907
0.75 0.65 0 -22.5452
0.75 0.75 0 -22.3908
0.75 0.85 0 -22.3456
0.75 0.95 0 -22.4296
0.75 1.05 0 -22.6649
0.75 1.15 0 -23.0753
0.75 1.25 0 -23.6869
0.75 1.35 0 -24.5269
0.75 1.45 0 -25.6225
0.75 1.55 0 -26.9988
0.75 1.65 0 -28.6746
0.75 1.75 0 -30.6558
0.75 1.85 0 -32.9271
0.75 1.95 0 -35.4416
0.75 2.05 0 -38.1137
0.75 2.15 0 -40.8219
0.75 2.25 0 -43.4319
0.75 2.35 0 -45.8448
0.75 2.45 0 -48.0523
0.75 2.55 0 -50.1498
0.75 2.65 0 -52.2407
0.75 2.75 0 -54.2241
0.75 2.85 0 -55.5449
0.75 2.95 0 -54.7513
0.75 3.05 0 -46.4843
0.85 0.05 0 -23.5906
0.85 0.15 0 -24.8072
0.85 0.25 0 -24.3035
0.85 0.35 0 -23.7042
0.85 0.45 0 -23.1509
0.85 0.55 0 -22.668
0.85 0.65 0 -22.271
0.85 0.75 0 -21.9752
0.85 0.85 0 -21.7975
0.85 0.95 0 -21.7559
0.85 1.05 0 -21.8705
0.85 1.15 0 -22.1625
0.85 1.25 0 -22.6544
0.85 1.35 0 -23.3682
0.85 1.45 0 -24.3235
0.85 1.55 0 -25.5336
0.85 1.65 0 -27.0003
0.85 1.75 0 -28.7071
0.85 1.85 0 -30.6115
0.85 1.95 0 -32.6405
0.85 2.05 0 -34.6945
0.85 2.15 0 -36.6655
0.85 2.25 0 -38.4736
0.85 2.35 0 -40.1104
0.85 2.45 0 -41.6589
0.85 2.55 0 -43.2483
0.85 2.65 0 -44.9296
0.85 2.75 0 -46.5241
0.85 2.85 0 -47.5182
0.85 2.95 0 -46.7675
0.85 3.05 0 -39.8088
0.95 0.05 0 -24.2903
0.95 0.15 0 -25.3722
0.95 0.25 0 -24.676
0.95 0.35 0 -23.8892
0.95 0.45 0 -23.1599
0.95 0.55 0 -22.5135
0.95 0.65 0 -21.965
0.95 0.75 0 -21.5285
0.95 0.85 0 -21.2187
0.95 0.95 0 -21.0516
0.95 1.05 0 -21.0438
0.95 1.15 0 -21.2129
0.95 1.25 0 -21.5758
0.95 1.35 0 -22.1473
0.95 1.45 0 -22.9364
0.95 1.55 0 -23.942
0.95 1.65 0 -25.1477
0.95 1.75 0 -26.5162
0.95 1.85 0 -27.9863
0.95 1.95 0 -29.4762
0.95 2.05 0 -30.8984
0.95 2.15 0 -32.1869
0.95 2.25 0 -33.3314
0.95 2.35 0 -34.3973
0.95 2.45 0 -35.5064
0.95 2.55 0 -36.7618
0.95 2.65 0 -38.1418
0.95 2.75 0 -39.4248
0.95 2.85 0 -40.1743
0.95 2.95 0 -39.5067
0.95 3.05 0 -33.7125
1.05 0.05 0 -24.9842
1.05 0.15 0 -25.9202
1.05 0.25 0 -25.0238
1.05 0.35 0 -24.0455
1.05 0.45 0 -23.1393
1.05 0.55 0 -22.3306
1.05 0.65 0 -21.633
1.05 0.75 0 -21.0584
1.05 0.85 0 -20.6186
1.05 0.95 0 -20.3258
1.05 1.05 0 -20.1926
1.05 1.15 0 -20.2307
1.05 1.25 0 -20.4499
1.05 1.35 0 -20.8553
1.05 1.45 0 -21.4433
1.05 1.55 0 -22.1979
1.05 1.65 0 -23.0864
1.05 1.75 0 -24.0573
1.05 1.85 0 -25.0433
1.05 1.95 0 -25.9733
1.05 2.05 0 -26.7922
1.05 2.15 0 -27.4883
1.05 2.25 0 -28.1114
1.05 2.35 0 -28.7668
1.05 2.45 0 -29.5693
1.05 2.55 0 -30.5696
1.05 2.65 0 -31.6869
1.05 2.75 0 -32.6954
1.05 2.85 0 -33.2501
1.05 2.95 0 -32.6844
1.05 3.05 0 -27.9592
1.15 0.05 0 -25.6651
1.15 0.15 0 -26.4451
1.15 0.25 0 -25.3427
1.15 0.35 0 -24.1713
1.15 0.45 0 -23.0897
1.15 0.55 0 -22.1223
1.15 0.65 0 -21.2801
1.15 0.75 0 -20.5712
1.15 0.85 0 -20.0033
1.15 0.95 0 -19.5836
1.15 1.05 0 -19.3185
1.15 1.15 0 -19.2127
1.15 1.25 0 -19.2669
1.15 1.35 0 -19.4749
1.15 1.45 0 -19.8204
1.15 1.55 0 -20.274
1.15 1.65 0 -20.792
1.15 1.75 0 -21.3184
1.15 1.85 0 -21.7947
1.15 1.95 0 -22.1751
1.15 2.05 0 -22.4474
1.15 2.15 0 -22.6495
1.15 2.25 0 -22.869
1.15 2.35 0 -23.2169
1.15 2.45 0 -23.775
1.15 2.55 0 -24.5412
1.15 2.65 0 -25.4021
1.15 2.75 0 -26.1555
1.15 2.85 0 -26.5475
1.15 2.95 0 -26.0933
1.15 3.05 0 -22.3787
1.25 0.05 0 -26.3219
1.25 0.15 0 -26.9374
1.25 0.25 0 -25.6261
1.25 0.35 0 -24.2627
1.25 0.45 0 -23.0101
1.25 0.55 0 -21.8901
1.25 0.65 0 -20.9091
1.25 0.75 0 -20.0703
1.25 0.85 0 -19.3752
1.25 0.95 0 -18.8247
1.25 1.05 0 -18.4175
1.25 1.15 0 -18.1495
1.25 1.25 0 -18.0111
1.25 1.35 0 -17.9849
1.25 1.45 0 -18.0433
1.25 1.55 0 -18.1479
1.25 1.65 0 -18.2512
1.25 1.75 0 -18.3044
1.25 1.85 0 -18.2689
1.25 1.95 0 -18.1329
1.25 2.05 0 -17.9254
1.25 2.15 0 -17.7191
1.25 2.25 0 -17.6146
1.25 2.35 0 -17.7048
1.25 2.45 0 -18.0309
1.25 2.55 0 -18.5524
1.25 2.65 0 -19.1488
1.25 2.75 0 -19.6574
1.25 2.85 0 -19.9076
1.25 2.95 0 -19.5706
1.25 3.05 0 -16.8378
1.35 0.05 0 -26.94
1.35 0.15 0 -27.3844
1.35 0.25 0 -25.8645
1.35 0.35 0 -24.314
1.35 0.45 0 -22.898
1.35 0.55 0 -21.6335
1.35 0.65 0 -20.5209
1.35 0.75 0 -19.5561
1.35 0.85 0 -18.7332
1.35 0.95 0 -18.0446
1.35 1.05 0 -17.4805
1.35 1.15 0 -17.0268
1.35 1.25 0 -16.6638
1.35 1.35 0 -16.364
1.35 1.45 0 -16.0921
1.35 1.55 0 -15.8064
1.35 1.65 0 -15.4649
1.35 1.75 0 -15.0344
1.35 1.85 0 -14.5038
1.35 1.95 0 -13.8953
1.35 2.05 0 -13.2692
1.35 2.15 0 -12.7146
1.35 2.25 0 -12.3249
1.35 2.35 0 -12.1645
1.35 2.45 0 -12.2394
1.35 2.55 0 -12.4893
1.35 2.65 0 -12.806
1.35 2.75 0 -13.0734
1.35 2.85 0 -13.1944
1.35 2.95 0 -12.9786
1.35 3.05 0 -11.2232
1.45 0.05 0 -27.5007
1.45 0.15 0 -27.7691
1.45 0.25 0 -26.0451
1.45 0.35 0 -24.3167
1.45 0.45 0 -22.7483
1.45 0.55 0 -21.35
1.45 0.65 0 -20.1136
1.45 0.75 0 -19.026
1.45 0.85 0 -18.0721
1.45 0.95 0 -17.2349
1.45 1.05 0 -16.4948
1.45 1.15 0 -15.8283
1.45 1.25 0 -15.2064
1.45 1.35 0 -14.5946
1.45 1.45 0 -13.9546
1.45 1.55 0 -13.2485
1.45 1.65 0 -12.4468
1.45 1.75 0 -11.5383
1.45 1.85 0 -10.5399
1.45 1.95 0 -9.50152
1.45 2.05 0 -8.50104
1.45 2.15 0 -7.62743
1.45 2.25 0 -6.95525
1.45 2.35 0 -6.51984
1.45 2.45 0 -6.30434
1.45 2.55 0 -6.24622
1.45 2.65 0 -6.2629
1.45 2.75 0 -6.2863
1.45 2.85 0 -6.28349
1.45 2.95 0 -6.19273
1.45 3.05 0 -5.43143
1.55 0.05 0 -27.9795
1.55 0.15 0 -28.0695
1.55 0.25 0 -26.1513
1.55 0.35 0 -24.2591
1.55 0.45 0 -22.5535
1.55 0.55 0 -21.0346
1.55 0.65 0 -19.6829
1.55 0.75 0 -18.4745
1.55 0.85 0 -17.384
1.55 0.95 0 -16.3844
1.55 1.05 0 -15.4465
1.55 1.15 0 -14.5382
1.55 1.25 0 -13.624
1.55 1.35 0 -12.6663
1.55 1.45 0 -11.6294
1.55 1.55 0 -10.4852
1.55 1.65 0 -9.22179
1.55 1.75 0 -7.8512
1.55 1.85 0 -6.41433
1.55 1.95 0 -4.9783
1.55 2.05 0 -3.62484
1.55 2.15 0 -2.43105
1.55 2.25 0 -1.44887
1.55 2.35 0 -0.691362
1.55 2.45 0 -0.132638
1.55 2.55 0 0.277312
1.55 2.65 0 0.58732
1.55 2.75 0 0.818293
1.55 2.85 0 0.94621
1.55 2.95 0 0.907904
1.55 3.05 0 0.63869
1.65 0.05 0 -28.3448
1.65 0.15 0 -28.2574
1.65 0.25 0 -26.1616
1.65 0.35 0 -24.1264
1.65 0.45 0 -22.3036
1.65 0.55 0 -20.6798
1.65 0.65 0 -19.2219
1.65 0.75 0 -17.8939
1.65 0.85 0 -16.6592
1.65 0.95 0 -15.4811
1.65 1.05 0 -14.3222
1.65 1.15 0 -13.1439
1.65 1.25 0 -11.9077
1.65 1.35 0 -10.5778
1.65 1.45 0 -9.12588
1.65 1.55 0 -7.53825
1.65 1.65 0 -5.82208
1.65 1.75 0 -4.00988
1.65 1.85 0 -2.15844
1.65 1.95 0 -0.340581
1.65 2.05 0 1.36936
1.65 2.15 0 2.91213
1.65 2.25 0 4.2562
1.65 2.35 0 5.40071
1.65 2.45 0 6.36708
1.65 2.55 0 7.18137
1.65 2.65 0 7.85337
1.65 2.75 0 8.35819
1.65 2.85 0 8.61937
1.65 2.95 0 8.44763
1.65 3.05 0 7.09186
1.75 0.05 0 -28.5554
1.75 0.15 0 -28.2964
1.75 0.25 0 -26.049
1.75 0.35 0 -23.9
1.75 0.45 0 -21.9861
1.75 0.55 0 -20.2764
1.75 0.65 0 -18.7223
1.75 0.75 0 -17.2749
1.75 0.85 0 -15.8871
1.75 0.95 0 -14.5136
1.75 1.05 0 -13.1111
1.75 1.15 0 -11.6379
1.75 1.25 0 -10.0566
1.75 1.35 0 -8.33741
1.75 1.45 0 -6.46389
1.75 1.55 0 -4.43813
1.75 1.65 0 -2.2847
1.75 1.75 0 -0.0502662
1.75 1.85 0 2.20238
1.75 1.95 0 4.40548
1.75 2.05 0 6.49968
1.75 2.15 0 8.4448
1.75 2.25 0 10.2235
1.75 2.35 0 11.8361
1.75 2.45 0 13.2873
1.75 2.55 0 14.57
1.75 2.65 0 15.6511
1.75 2.75 0 16.4604
1.75 2.85 0 16.8705
1.75 2.95 0 16.5606
1.75 3.05 0 14.0418
1.85 0.05 0 -28.5564
1.85 0.15 0 -28.1402
1.85 0.25 0 -25.7804
1.85 0.35 0 -23.5577
1.85 0.45 0 -21.5859
1.85 0.55 0 -19.813
1.85 0.65 0 -18.174
1.85 0.75 0 -16.6074
1.85 0.85 0 -15.057
1.85 0.95 0 -13.472
1.85 1.05 0 -11.8061
1.85 1.15 0 -10.0187
1.85 1.25 0 -8.07763
1.85 1.35 0 -5.96319
1.85 1.45 0 -3.67244
1.85 1.55 0 -1.22248
1.85 1.65 0 1.34978
1.85 1.75 0 3.99216
1.85 1.85 0 6.64626
1.85 1.95 0 9.25823
1.85 2.05 0 11.7878
1.85 2.15 0 14.2112
1.85 2.25 0 16.5172
1.85 2.35 0 18.6959
1.85 2.45 0 20.7245
1.85 2.55 0 22.5553
1.85 2.65 0 24.1082
1.85 2.75 0 25.2663
1.85 2.85 0 25.8501
1.85 2.95 0 25.3974
1.85 3.05 0 21.6165
1.95 0.05 0 -28.2757
1.95 0.15 0 -27.7303
1.95 0.25 0 -25.3155
1.95 0.35 0 -23.073
1.95 0.45 0 -21.0853
1.95 0.55 0 -19.2764
1.95 0.65 0 -17.5652
1.95 0.75 0 -15.8798
1.95 0.85 0 -14.1584
1.95 0.95 0 -12.3481
1.95 1.05 0 -10.4041
1.95 1.15 0 -8.29116
1.95 1.25 0 -5.98648
1.95 1.35 0 -3.48263
1.95 1.45 0 -0.790052
1.95 1.55 0 2.06322
1.95 1.65 0 5.03566
1.95 1.75 0 8.07981
1.95 1.85 0 11.1515
1.95 1.95 0 14.217
1.95 2.05 0 17.2559
1.95 2.15 0 20.2558
1.95 2.25 0 23.202
1.95 2.35 0 26.0636
1.95 2.45 0 28.7814
1.95 2.55 0 31.2599
1.95 2.65 0 33.3672
1.95 2.75 0 34.9363
1.95 2.85 0 35.7305
1.95 2.95 0 35.1311
1.95 3.05 0 29.9643
2.05 0.05 0 -27.6203
2.05 0.15 0 -26.9953
2.05 0.25 0 -24.6069
2.05 0.35 0 -22.4154
2.05 0.45 0 -20.463
2.05 0.55 0 -18.6497
2.05 0.65 0 -16.8808
2.05 0.75 0 -15.0784
2.05 0.85 0 -13.18
2.05 0.95 0 -11.1354
2.05 1.05 0 -8.90658
2.05 1.15 0 -6.4682
2.05 1.25 0 -3.80962
2.05 1.35 0 -0.936185
2.05 1.45 0 2.13156
2.05 1.55 0 5.36187
2.05 1.65 0 8.71878
2.05 1.75 0 12.1702
2.05 1.85 0 15.6944
2.05 1.95 0 19.2812
2.05 2.05 0 22.9269
2.05 2.15 0 26.6231
2.05 2.25 0 30.3425
2.05 2.35 0 34.0245
2.05 2.45 0 37.5656
2.05 2.55 0 40.8166
2.05 2.65 0 43.5878
2.05 2.75 0 45.6544
2.05 2.85 0 46.7127
2.05 2.95 0 45.9666
2.05 3.05 0 39.2611
2.15 0.05 0 -26.4768
2.15 0.15 0 -25.8526
2.15 0.25 0 -23.6017
2.15 0.35 0 -21.5501
2.15 0.45 0 -19.6939
2.15 0.55 0 -17.9119
2.15 0.65 0 -16.102
2.15 0.75 0 -14.1872
2.15 0.85 0 -12.1107
2.15 0.95 0 -9.83194
2.15 1.05 0 -7.32472
2.15 1.15 0 -4.57734
2.15 1.25 0 -1.59243
2.15 1.35 0 1.61477
2.15 1.45 0 5.02072
2.15 1.55 0 8.60045
2.15 1.65 0 12.3351
2.15 1.75 0 16.2173
2.15 1.85 0 20.2523
2.15 1.95 0 24.4519
2.15 2.05 0 28.8237
2.15 2.15 0 33.3553
2.15 2.25 0 37.9991
2.15 2.35 0 42.6593
2.15 2.45 0 47.1838
2.15 2.55 0 51.3644
2.15 2.65 0 54.9456
2.15 2.75 0 57.6325
2.15 2.85 0 59.0363
2.15 2.95 0 58.1522
2.15 3.05 0 49.7214
2.25 0.05 0 -24.7195
2.25 0.15 0 -24.2163
2.25 0.25 0 -22.2469
2.25 0.35 0 -20.4418
2.25 0.45 0 -18.7505
2.25 0.55 0 -17.0394
2.25 0.65 0 -15.2089
2.25 0.75 0 -13.1928
2.25 0.85 0 -10.9484
2.25 0.95 0 -8.45159
2.25 1.05 0 -5.69283
2.25 1.15 0 -2.67545
2.25 1.25 0 0.587535
2.25 1.35 0 4.0785
2.25 1.45 0 7.78208
2.25 1.55 0 11.6922
2.25 1.65 0 15.8171
2.25 1.75 0 20.1789
2.25 1.85 0 24.8085
2.25 1.95 0 29.7343
2.25 2.05 0 34.9671
2.25 2.15 0 40.4848
2.25 2.25 0 46.2168
2.25 2.35 0 52.0318
2.25 2.45 0 57.7294
2.25 2.55 0 63.0395
2.25 2.65 0 67.6303
2.25 2.75 0 71.1163
2.25 2.85 0 72.9932
2.25 2.95 0 71.9989
2.25 3.05 0 61.6155
2.35 0.05 0 -22.2319
2.35 0.15 0 -22.0152
2.35 0.25 0 -20.5027
2.35 0.35 0 -19.0654
2.35 0.45 0 -17.6143
2.35 0.55 0 -16.0185
2.35 0.65 0 -14.1962
2.35 0.75 0 -12.1034
2.35 0.85 0 -9.72117
2.35 0.95 0 -7.04735
2.35 1.05 0 -4.0908
2.35 1.15 0 -0.866455
2.35 1.25 0 2.6108
2.35 1.35 0 6.33307
2.35 1.45 0 10.3059
2.35 1.55 0 14.5518
2.35 1.65 0 19.1097
2.35 1.75 0 24.0289
2.35 1.85 0 29.3585
2.35 1.95 0 35.1347
2.35 2.05 0 41.3665
2.35 2.15 0 48.0209
2.35 2.25 0 55.0086
2.35 2.35 0 62.1704
2.35 2.45 0 69.265
2.35 2.55 0 75.9615
2.35 2.65 0 81.8396
2.35 2.75 0 86.3931
2.35 2.85 0 88.9505
2.35 2.95 0 87.9138
2.35 3.05 0 75.2998
2.45 0.05 0 -18.9418
2.45 0.15 0 -19.2242
2.45 0.25 0 -18.3705
2.45 0.35 0 -17.4325
2.45 0.45 0 -16.3025
2.45 0.55 0 -14.8756
2.45 0.65 0 -13.1055
2.45 0.75 0 -10.9835
2.45 0.85 0 -8.52146
2.45 0.95 0 -5.74087
2.45 1.05 0 -2.66446
2.45 1.15 0 0.691207
2.45 1.25 0 4.32268
2.45 1.35 0 8.24479
2.45 1.45 0 12.4926
2.45 1.55 0 17.1189
2.45 1.65 0 22.1876
2.45 1.75 0 27.7648
2.45 1.85 0 33.9074
2.45 1.95 0 40.6527
2.45 2.05 0 48.0069
2.45 2.15 0 55.9328
2.45 2.25 0 64.3357
2.45 2.35 0 73.0459
2.45 2.45 0 81.7984
2.45 2.55 0 90.2112
2.45 2.65 0 97.7673
2.45 2.75 0 103.799
2.45 2.85 0 107.385
2.45 2.95 0 106.457
2.45 3.05 0 91.2716
2.55 0.05 0 -14.8653
2.55 0.15 0 -15.912
2.55 0.25 0 -15.9389
2.55 0.35 0 -15.6372
2.55 0.45 0 -14.9159
2.55 0.55 0 -13.726
2.55 0.65 0 -12.0754
2.55 0.75 0 -10.0003
2.55 0.85 0 -7.54499
2.55 0.95 0 -4.74816
2.55 1.05 0 -1.6341
2.55 1.15 0 1.79402
2.55 1.25 0 5.55721
2.55 1.35 0 9.69955
2.55 1.45 0 14.2832
2.55 1.55 0 19.3808
2.55 1.65 0 25.067
2.55 1.75 0 31.4106
2.55 1.85 0 38.4673
2.55 1.95 0 46.2738
2.55 2.05 0 54.8398
2.55 2.15 0 64.1384
2.55 2.25 0 74.0916
2.55 2.35 0 84.548
2.55 2.45 0 95.2509
2.55 2.55 0 105.795
2.55 2.65 0 115.574
2.55 2.75 0 123.719
2.55 2.85 0 128.934
2.55 2.95 0 128.442
2.55 3.05 0 110.275
2.65 0.05 0 -10.1653
2.65 0.15 0 -12.31
2.65 0.25 0 -13.4517
2.65 0.35 0 -13.9255
2.65 0.45 0 -13.7119
2.65 0.55 0 -12.8502
2.65 0.65 0 -11.4165
2.65 0.75 0 -9.49201
2.65 0.85 0 -7.14257
2.65 0.95 0 -4.40769
2.65 1.05 0 -1.29567
2.65 1.15 0 2.21557
2.65 1.25 0 6.17299
2.65 1.35 0 10.6402
2.65 1.45 0 15.6885
2.65 1.55 0 21.3901
2.65 1.65 0 27.8128
2.65 1.75 0 35.0173
2.65 1.85 0 43.0555
2.65 1.95 0 51.9683
2.65 2.05 0 61.7819
2.65 2.15 0 72.5004
2.65 2.25 0 84.0917
2.65 2.35 0 96.4628
2.65 2.45 0 109.417
2.65 2.55 0 122.586
2.65 2.65 0 135.325
2.65 2.75 0 146.554
2.65 2.85 0 154.455
2.65 2.95 0 155.126
2.65 3.05 0 133.523
2.75 0.05 0 -5.28002
2.75 0.15 0 -8.93242
2.75 0.25 0 -11.4236
2.75 0.35 0 -12.8207
2.75 0.45 0 -13.2411
2.75 0.55 0 -12.8331
2.75 0.65 0 -11.7357
2.75 0.75 0 -10.0561
2.75 0.85 0 -7.85915
2.75 0.95 0 -5.16799
2.75 1.05 0 -1.97055
2.75 1.15 0 1.76986
2.75 1.25 0 6.10376
2.75 1.35 0 11.087
2.75 1.45 0 16.7755
2.75 1.55 0 23.2232
2.75 1.65 0 30.4822
2.75 1.75 0 38.6044
2.75 1.85 0 47.6428
2.75 1.95 0 57.6526
2.75 2.05 0 68.6906
2.75 2.15 0 80.8122
2.75 2.25 0 94.0618
2.75 2.35 0 108.452
2.75 2.45 0 123.92
2.75 2.55 0 140.239
2.75 2.65 0 156.861
2.75 2.75 0 172.609
2.75 2.85 0 185.06
2.75 2.95 0 188.552
2.75 3.05 0 163.235
2.85 0.05 0 -1.20702
2.85 0.15 0 -6.76129
2.85 0.25 0 -10.8039
2.85 0.35 0 -13.2774
2.85 0.45 0 -14.462
2.85 0.55 0 -14.598
2.85 0.65 0 -13.8617
2.85 0.75 0 -12.3682
2.85 0.85 0 -10.1807
2.85 0.95 0 -7.3235
2.85 1.05 0 -3.79483
2.85 1.15 0 0.422181
2.85 1.25 0 5.35266
2.85 1.35 0 11.0263
2.85 1.45 0 17.4766
2.85 1.55 0 24.7414
2.85 1.65 0 32.8646
2.85 1.75 0 41.8985
2.85 1.85 0 51.9065
2.85 1.95 0 62.9665
2.85 2.05 0 75.1744
2.85 2.15 0 88.648
2.85 2.25 0 103.528
2.85 2.35 0 119.973
2.85 2.45 0 138.131
2.85 2.55 0 158.069
2.85 2.65 0 179.589
