x y z p
0.45 1.05 0 -24.806
0.45 1.15 0 -25.8582
0.45 1.25 0 -27.1239
0.45 1.35 0 -28.6337
0.45 1.45 0 -30.4227
0.45 1.55 0 -32.5312
0.45 1.65 0 -35.0047
0.45 1.75 0 -37.8927
0.45 1.85 0 -41.2472
0.45 1.95 0 -45.118
0.45 2.05 0 -49.5446
0.45 2.15 0 -54.5416
0.45 2.25 0 -60.0754
0.45 2.35 0 -66.0355
0.45 2.45 0 -72.2154
0.45 2.55 0 -78.3367
0.45 2.65 0 -84.1343
0.45 2.75 0 -89.3902
0.45 2.85 0 -93.5019
0.45 2.95 0 -93.7747
0.45 3.05 0 -79.5438
0.55 0.05 0 -20.9373
0.55 0.15 0 -22.0882
0.55 0.25 0 -21.872
0.55 0.35 0 -21.6932
0.55 0.45 0 -21.6441
0.55 0.55 0 -21.7226
0.55 0.65 0 -21.9261
0.55 0.75 0 -22.258
0.55 0.85 0 -22.7263
0.55 0.95 0 -23.3433
0.55 1.05 0 -24.1255
0.55 1.15 0 -25.0934
0.55 1.25 0 -26.2717
0.55 1.35 0 -27.6903
0.55 1.45 0 -29.3835
0.55 1.55 0 -31.3905
0.55 1.65 0 -33.7534
0.55 1.75 0 -36.5144
0.55 1.85 0 -39.7096
0.55 1.95 0 -43.3597
0.55 2.05 0 -47.4552
0.55 2.15 0 -51.9379
0.55 2.25 0 -56.6837
0.55 2.35 0 -61.5004
0.55 2.45 0 -66.1643
0.55 2.55 0 -70.5044
0.55 2.65 0 -74.4787
0.55 2.75 0 -78.066
0.55 2.85 0 -80.7385
0.55 2.95 0 -80.2225
0.55 3.05 0 -67.9575
0.65 0.05 0 -21.4194
0.65 0.15 0 -22.3899
0.65 0.25 0 -21.9777
0.65 0.35 0 -21.6319
0.65 0.45 0 -21.4429
0.65 0.55 0 -21.4026
0.65 0.65 0 -21.5028
0.65 0.75 0 -21.7413
0.65 0.85 0 -22.122
0.65 0.95 0 -22.6538
0.65 1.05 0 -23.3505
0.65 1.15 0 -24.2308
0.65 1.25 0 -25.3183
0.65 1.35 0 -26.6415
0.65 1.45 0 -28.2336
0.65 1.55 0 -30.1303
0.65 1.65 0 -32.3674
0.65 1.75 0 -34.9738
0.65 1.85 0 -37.9628
0.65 1.95 0 -41.3183
0.65 2.05 0 -44.9797
0.65 2.15 0 -48.8304
0.65 2.25 0 -52.702
0.65 2.35 0 -56.4092
0.65 2.45 0 -59.8202
0.65 2.55 0 -62.9304
0.65 2.65 0 -65.8423
0.65 2.75 0 -68.5432
0.65 2.85 0 -70.4651
0.65 2.95 0 -69.6918
0.65 3.05 0 -59.1381
0.75 0.05 0 -21.6628
0.75 0.15 0 -22.4819
0.75 0.25 0 -21.9138
0.75 0.35 0 -21.4325
0.75 0.45 0 -21.126
0.75 0.55 0 -20.9823
0.75 0.65 0 -20.989
0.75 0.75 0 -21.1405
0.75 0.85 0 -21.4372
0.75 0.95 0 -21.8857
0.75 1.05 0 -22.4977
0.75 1.15 0 -23.2904
0.75 1.25 0 -24.2858
0.75 1.35 0 -25.5107
0.75 1.45 0 -26.9947
0.75 1.55 0 -28.7679
0.75 1.65 0 -30.8549
0.75 1.75 0 -33.2665
0.75 1.85 0 -35.9883
0.75 1.95 0 -38.9679
0.75 2.05 0 -42.106
0.75 2.15 0 -45.261
0.75 2.25 0 -48.278
0.75 2.35 0 -51.0446
0.75 2.45 0 -53.5531
0.75 2.55 0 -55.9117
0.75 2.65 0 -58.2375
0.75 2.75 0 -60.4282
0.75 2.85 0 -61.8962
0.75 2.95 0 -61.0683
0.75 3.05 0 -51.9581
0.85 0.05 0 -21.6321
0.85 0.15 0 -22.3378
0.85 0.25 0 -21.6612
0.85 0.35 0 -21.0809
0.85 0.45 0 -20.6838
0.85 0.55 0 -20.4559
0.85 0.65 0 -20.3826
0.85 0.75 0 -20.4561
0.85 0.85 0 -20.675
0.85 0.95 0 -21.044
0.85 1.05 0 -21.5734
0.85 1.15 0 -22.2786
0.85 1.25 0 -23.1796
0.85 1.35 0 -24.2998
0.85 1.45 0 -25.6634
0.85 1.55 0 -27.291
0.85 1.65 0 -29.1926
0.85 1.75 0 -31.358
0.85 1.85 0 -33.7465
0.85 1.95 0 -36.2795
0.85 2.05 0 -38.8435
0.85 2.15 0 -41.3118
0.85 2.25 0 -43.5862
0.85 2.35 0 -45.6472
0.85 2.45 0 -47.576
0.85 2.55 0 -49.5035
0.85 2.65 0 -51.4775
0.85 2.75 0 -53.3053
0.85 2.85 0 -54.4436
0.85 2.95 0 -53.6393
0.85 3.05 0 -45.7713
0.95 0.05 0 -21.3138
0.95 0.15 0 -21.9458
0.95 0.25 0 -21.2096
0.95 0.35 0 -20.5687
0.95 0.45 0 -20.1093
0.95 0.55 0 -19.8177
0.95 0.65 0 -19.6788
0.95 0.75 0 -19.6841
0.95 0.85 0 -19.8312
0.95 0.95 0 -20.1237
0.95 1.05 0 -20.5703
0.95 1.15 0 -21.1845
0.95 1.25 0 -21.9832
0.95 1.35 0 -22.9849
0.95 1.45 0 -24.2059
0.95 1.55 0 -25.655
0.95 1.65 0 -27.3262
0.95 1.75 0 -29.1902
0.95 1.85 0 -31.1885
0.95 1.95 0 -33.2346
0.95 2.05 0 -35.2287
0.95 2.15 0 -37.0878
0.95 2.25 0 -38.783
0.95 2.35 0 -40.3638
0.95 2.45 0 -41.9368
0.95 2.55 0 -43.5893
0.95 2.65 0 -45.2836
0.95 2.75 0 -46.7868
0.95 2.85 0 -47.6517
0.95 2.95 0 -46.9062
0.95 3.05 0 -40.1493
1.05 0.05 0 -20.7168
1.05 0.15 0 -21.3091
1.05 0.25 0 -20.5589
1.05 0.35 0 -19.8932
1.05 0.45 0 -19.3985
1.05 0.55 0 -19.0626
1.05 0.65 0 -18.8715
1.05 0.75 0 -18.8167
1.05 0.85 0 -18.8956
1.05 0.95 0 -19.1108
1.05 1.05 0 -19.4696
1.05 1.15 0 -19.9826
1.05 1.25 0 -20.6628
1.05 1.35 0 -21.5223
1.05 1.45 0 -22.5683
1.05 1.55 0 -23.7977
1.05 1.65 0 -25.191
1.05 1.75 0 -26.7069
1.05 1.85 0 -28.2831
1.05 1.95 0 -29.8446
1.05 2.05 0 -31.3242
1.05 2.15 0 -32.6894
1.05 2.25 0 -33.9633
1.05 2.35 0 -35.2195
1.05 2.45 0 -36.5409
1.05 2.55 0 -37.9515
1.05 2.65 0 -39.3583
1.05 2.75 0 -40.5425
1.05 2.85 0 -41.1732
1.05 2.95 0 -40.5113
1.05 3.05 0 -34.7887
1.15 0.05 0 -19.8665
1.15 0.15 0 -20.4442
1.15 0.25 0 -19.7178
1.15 0.35 0 -19.0582
1.15 0.45 0 -18.5516
1.15 0.55 0 -18.1881
1.15 0.65 0 -17.9553
1.15 0.75 0 -17.8457
1.15 0.85 0 -17.8564
1.15 0.95 0 -17.989
1.15 1.05 0 -18.2489
1.15 1.15 0 -18.6437
1.15 1.25 0 -19.1814
1.15 1.35 0 -19.8675
1.15 1.45 0 -20.7009
1.15 1.55 0 -21.6695
1.15 1.65 0 -22.7461
1.15 1.75 0 -23.8882
1.15 1.85 0 -25.0423
1.15 1.95 0 -26.1571
1.15 2.05 0 -27.2009
1.15 2.15 0 -28.1788
1.15 2.25 0 -29.1349
1.15 2.35 0 -30.1326
1.15 2.45 0 -31.2137
1.15 2.55 0 -32.3552
1.15 2.65 0 -33.45
1.15 2.75 0 -34.3264
1.15 2.85 0 -34.7636
1.15 2.95 0 -34.2078
1.15 3.05 0 -29.4794
1.25 0.05 0 -18.7978
1.25 0.15 0 -19.3762
1.25 0.25 0 -18.7025
1.25 0.35 0 -18.0737
1.25 0.45 0 -17.574
1.25 0.55 0 -17.196
1.25 0.65 0 -16.9292
1.25 0.75 0 -16.7668
1.25 0.85 0 -16.7059
1.25 0.95 0 -16.747
1.25 1.05 0 -16.8932
1.25 1.15 0 -17.1487
1.25 1.25 0 -17.517
1.25 1.35 0 -17.998
1.25 1.45 0 -18.5849
1.25 1.55 0 -19.2612
1.25 1.65 0 -19.9997
1.25 1.75 0 -20.7647
1.25 1.85 0 -21.5192
1.25 1.95 0 -22.236
1.25 2.05 0 -22.91
1.25 2.15 0 -23.5634
1.25 2.25 0 -24.2383
1.25 2.35 0 -24.9747
1.25 2.45 0 -25.7818
1.25 2.55 0 -26.6172
1.25 2.65 0 -27.389
1.25 2.75 0 -27.9827
1.25 2.85 0 -28.2666
1.25 2.95 0 -27.8354
1.25 3.05 0 -24.0849
1.35 0.05 0 -17.5483
1.35 0.15 0 -18.1356
1.35 0.25 0 -17.5352
1.35 0.35 0 -16.9557
1.35 0.45 0 -16.4771
1.35 0.55 0 -16.0943
1.35 0.65 0 -15.7984
1.35 0.75 0 -15.5832
1.35 0.85 0 -15.4456
1.35 0.95 0 -15.3848
1.35 1.05 0 -15.4018
1.35 1.15 0 -15.4979
1.35 1.25 0 -15.673
1.35 1.35 0 -15.9235
1.35 1.45 0 -16.2402
1.35 1.55 0 -16.6071
1.35 1.65 0 -17.002
1.35 1.75 0 -17.4002
1.35 1.85 0 -17.7809
1.35 1.95 0 -18.1352
1.35 2.05 0 -18.4714
1.35 2.15 0 -18.8146
1.35 2.25 0 -19.1957
1.35 2.35 0 -19.6351
1.35 2.45 0 -20.1263
1.35 2.55 0 -20.6296
1.35 2.65 0 -21.0823
1.35 2.75 0 -21.4223
1.35 2.85 0 -21.5856
1.35 2.95 0 -21.2908
1.35 3.05 0 -18.5187
1.45 0.05 0 -16.1554
1.45 0.15 0 -16.7551
1.45 0.25 0 -16.2424
1.45 0.35 0 -15.7253
1.45 0.45 0 -15.2784
1.45 0.55 0 -14.8978
1.45 0.65 0 -14.5759
1.45 0.75 0 -14.307
1.45 0.85 0 -14.0876
1.45 0.95 0 -13.9158
1.45 1.05 0 -13.7909
1.45 1.15 0 -13.712
1.45 1.25 0 -13.6769
1.45 1.35 0 -13.6807
1.45 1.45 0 -13.7147
1.45 1.55 0 -13.7663
1.45 1.65 0 -13.8204
1.45 1.75 0 -13.8627
1.45 1.85 0 -13.8847
1.45 1.95 0 -13.8878
1.45 2.05 0 -13.8852
1.45 2.15 0 -13.8983
1.45 2.25 0 -13.9486
1.45 2.35 0 -14.0468
1.45 2.45 0 -14.1856
1.45 2.55 0 -14.3407
1.45 2.65 0 -14.4819
1.45 2.75 0 -14.5904
1.45 2.85 0 -14.653
1.45 2.95 0 -14.5
1.45 3.05 0 -12.7212
1.55 0.05 0 -14.6548
1.55 0.15 0 -15.2684
1.55 0.25 0 -14.8534
1.55 0.35 0 -14.4083
1.55 0.45 0 -14.0007
1.55 0.55 0 -13.6276
1.55 0.65 0 -13.2821
1.55 0.75 0 -12.9589
1.55 0.85 0 -12.6541
1.55 0.95 0 -12.3651
1.55 1.05 0 -12.0897
1.55 1.15 0 -11.826
1.55 1.25 0 -11.571
1.55 1.35 0 -11.3201
1.55 1.45 0 -11.0666
1.55 1.55 0 -10.8021
1.55 1.65 0 -10.518
1.55 1.75 0 -10.2079
1.55 1.85 0 -9.87057
1.55 1.95 0 -9.51237
1.55 2.05 0 -9.14694
1.55 2.15 0 -8.79239
1.55 2.25 0 -8.4659
1.55 2.35 0 -8.1783
1.55 2.45 0 -7.93168
1.55 2.55 0 -7.72284
1.55 2.65 0 -7.55289
1.55 2.75 0 -7.43843
1.55 2.85 0 -7.40662
1.55 2.95 0 -7.39658
1.55 3.05 0 -6.63982
1.65 0.05 0 -13.0813
1.65 0.15 0 -13.7101
1.65 0.25 0 -13.3998
1.65 0.35 0 -13.0337
1.65 0.45 0 -12.6714
1.65 0.55 0 -12.3101
1.65 0.65 0 -11.9435
1.65 0.75 0 -11.5665
1.65 0.85 0 -11.175
1.65 0.95 0 -10.7656
1.65 1.05 0 -10.3357
1.65 1.15 0 -9.88271
1.65 1.25 0 -9.40367
1.65 1.35 0 -8.89498
1.65 1.45 0 -8.35225
1.65 1.55 0 -7.77071
1.65 1.65 0 -7.14632
1.65 1.75 0 -6.47743
1.65 1.85 0 -5.7666
1.65 1.95 0 -5.0218
1.65 2.05 0 -4.25642
1.65 2.15 0 -3.48771
1.65 2.25 0 -2.73431
1.65 2.35 0 -2.01423
1.65 2.45 0 -1.34514
1.65 2.55 0 -0.747895
1.65 2.65 0 -0.253142
1.65 2.75 0 0.0920179
1.65 2.85 0 0.22454
1.65 2.95 0 0.0929589
1.65 3.05 0 -0.215895
1.75 0.05 0 -11.4689
1.75 0.15 0 -12.1153
1.75 0.25 0 -11.9152
1.75 0.35 0 -11.6336
1.75 0.45 0 -11.3215
1.75 0.55 0 -10.9761
1.75 0.65 0 -10.5915
1.75 0.75 0 -10.1627
1.75 0.85 0 -9.6853
1.75 0.95 0 -9.15562
1.75 1.05 0 -8.57056
1.75 1.15 0 -7.92733
1.75 1.25 0 -7.22331
1.75 1.35 0 -6.45583
1.75 1.45 0 -5.62217
1.75 1.55 0 -4.71982
1.75 1.65 0 -3.74718
1.75 1.75 0 -2.70469
1.75 1.85 0 -1.59608
1.75 1.95 0 -0.429677
1.75 2.05 0 0.780934
1.75 2.15 0 2.01665
1.75 2.25 0 3.25294
1.75 2.35 0 4.45957
1.75 2.45 0 5.59927
1.75 2.55 0 6.62505
1.75 2.65 0 7.47677
1.75 2.75 0 8.07793
1.75 2.85 0 8.32922
1.75 2.95 0 8.0586
1.75 3.05 0 6.62406
1.85 0.05 0 -9.8518
1.85 0.15 0 -10.5198
1.85 0.25 0 -10.4346
1.85 0.35 0 -10.2422
1.85 0.45 0 -9.98484
1.85 0.55 0 -9.65969
1.85 0.65 0 -9.26113
1.85 0.75 0 -8.78398
1.85 0.85 0 -8.22364
1.85 0.95 0 -7.57605
1.85 1.05 0 -6.83771
1.85 1.15 0 -6.00562
1.85 1.25 0 -5.0772
1.85 1.35 0 -4.05015
1.85 1.45 0 -2.92238
1.85 1.55 0 -1.69205
1.85 1.65 0 -0.358016
1.85 1.75 0 1.07936
1.85 1.85 0 2.61685
1.85 1.95 0 4.24666
1.85 2.05 0 5.95445
1.85 2.15 0 7.71735
1.85 2.25 0 9.50196
1.85 2.35 0 11.2624
1.85 2.45 0 12.9384
1.85 2.55 0 14.454
1.85 2.65 0 15.7172
1.85 2.75 0 16.6193
1.85 2.85 0 17.02
1.85 2.95 0 16.6142
1.85 3.05 0 13.9751
1.95 0.05 0 -8.26464
1.95 0.15 0 -8.96015
1.95 0.25 0 -8.99409
1.95 0.35 0 -8.89514
1.95 0.45 0 -8.69733
1.95 0.55 0 -8.39742
1.95 0.65 0 -7.98989
1.95 0.75 0 -7.46938
1.95 0.85 0 -6.83086
1.95 0.95 0 -6.06971
1.95 1.05 0 -5.18181
1.95 1.15 0 -4.16359
1.95 1.25 0 -3.01195
1.95 1.35 0 -1.72412
1.95 1.45 0 -0.297416
1.95 1.55 0 1.27086
1.95 1.65 0 2.98323
1.95 1.75 0 4.84118
1.95 1.85 0 6.84358
1.95 1.95 0 8.98413
1.95 2.05 0 11.2479
1.95 2.15 0 13.6077
1.95 2.25 0 16.0195
1.95 2.35 0 18.4193
1.95 2.45 0 20.7209
1.95 2.55 0 22.8149
1.95 2.65 0 24.5718
1.95 2.75 0 25.8436
1.95 2.85 0 26.4398
1.95 2.95 0 25.9055
1.95 3.05 0 21.9604
2.05 0.05 0 -6.74251
2.05 0.15 0 -7.47367
2.05 0.25 0 -7.63071
2.05 0.35 0 -7.62959
2.05 0.45 0 -7.49636
2.05 0.55 0 -7.22746
2.05 0.65 0 -6.81724
2.05 0.75 0 -6.25993
2.05 0.85 0 -5.54976
2.05 0.95 0 -4.68118
2.05 1.05 0 -3.64902
2.05 1.15 0 -2.44853
2.05 1.25 0 -1.07535
2.05 1.35 0 0.47476
2.05 1.45 0 2.20628
2.05 1.55 0 4.12426
2.05 1.65 0 6.23422
2.05 1.75 0 8.54131
2.05 1.85 0 11.0483
2.05 1.95 0 13.7518
2.05 2.05 0 16.638
2.05 2.15 0 19.6756
2.05 2.25 0 22.8104
2.05 2.35 0 25.959
2.05 2.45 0 29.0053
2.05 2.55 0 31.8009
2.05 2.65 0 34.1695
2.05 2.75 0 35.9117
2.05 2.85 0 36.7717
2.05 2.95 0 36.1206
2.05 3.05 0 30.7406
2.15 0.05 0 -5.32089
2.15 0.15 0 -6.09789
2.15 0.25 0 -6.38196
2.15 0.35 0 -6.48316
2.15 0.45 0 -6.42022
2.15 0.55 0 -6.18919
2.15 0.65 0 -5.7841
2.15 0.75 0 -5.19836
2.15 0.85 0 -4.42509
2.15 0.95 0 -3.45725
2.15 1.05 0 -2.28795
2.15 1.15 0 -0.910526
2.15 1.25 0 0.681555
2.15 1.35 0 2.49503
2.15 1.45 0 4.53739
2.15 1.55 0 6.8174
2.15 1.65 0 9.34522
2.15 1.75 0 12.1315
2.15 1.85 0 15.1851
2.15 1.95 0 18.5084
2.15 2.05 0 22.0908
2.15 2.15 0 25.9002
2.15 2.25 0 29.8738
2.15 2.35 0 33.9088
2.15 2.45 0 37.8566
2.15 2.55 0 41.5219
2.15 2.65 0 44.6684
2.15 2.75 0 47.0264
2.15 2.85 0 48.251
2.15 2.95 0 47.5057
2.15 3.05 0 40.5272
2.25 0.05 0 -4.03532
2.25 0.15 0 -4.87034
2.25 0.25 0 -5.28529
2.25 0.35 0 -5.49364
2.25 0.45 0 -5.50759
2.25 0.55 0 -5.32276
2.25 0.65 0 -4.93255
2.25 0.75 0 -4.32915
2.25 0.85 0 -3.50394
2.25 0.95 0 -2.44772
2.25 1.05 0 -1.15105
2.25 1.15 0 0.395629
2.25 1.25 0 2.20204
2.25 1.35 0 4.27851
2.25 1.45 0 6.63671
2.25 1.55 0 9.29045
2.25 1.65 0 12.2561
2.25 1.75 0 15.5519
2.25 1.85 0 19.1955
2.25 1.95 0 23.1984
2.25 2.05 0 27.558
2.25 2.15 0 32.2461
2.25 2.25 0 37.1958
2.25 2.35 0 42.2878
2.25 2.45 0 47.3397
2.25 2.55 0 52.1011
2.25 2.65 0 56.2583
2.25 2.75 0 59.4434
2.25 2.85 0 61.1853
2.25 2.95 0 60.3887
2.25 3.05 0 51.6032
2.35 0.05 0 -2.92102
2.35 0.15 0 -3.82787
2.35 0.25 0 -4.37743
2.35 0.35 0 -4.69823
2.35 0.45 0 -4.79688
2.35 0.55 0 -4.66853
2.35 0.65 0 -4.30556
2.35 0.75 0 -3.69846
2.35 0.85 0 -2.83618
2.35 0.95 0 -1.70644
2.35 1.05 0 -0.296196
2.35 1.15 0 1.40818
2.35 1.25 0 3.42084
2.35 1.35 0 5.75695
2.35 1.45 0 8.43357
2.35 1.55 0 11.4708
2.35 1.65 0 14.8927
2.35 1.75 0 18.7273
2.35 1.85 0 23.004
2.35 1.95 0 27.7481
2.35 2.05 0 32.9712
2.35 2.15 0 38.6565
2.35 2.25 0 44.7415
2.35 2.35 0 51.0973
2.35 2.45 0 57.5103
2.35 2.55 0 63.6689
2.35 2.65 0 69.162
2.35 2.75 0 73.4845
2.35 2.85 0 75.9813
2.35 2.95 0 75.2161
2.35 3.05 0 64.3569
2.45 0.05 0 -2.01208
2.45 0.15 0 -3.00578
2.45 0.25 0 -3.69343
2.45 0.35 0 -4.13261
2.45 0.45 0 -4.32541
2.45 0.55 0 -4.26634
2.45 0.65 0 -3.94648
2.45 0.75 0 -3.35406
2.45 0.85 0 -2.47483
2.45 0.95 0 -1.2924
2.45 1.05 0 0.211274
2.45 1.15 0 2.05541
2.45 1.25 0 4.26024
2.45 1.35 0 6.84732
2.45 1.45 0 9.84047
2.45 1.55 0 13.2673
2.45 1.65 0 17.1611
2.45 1.75 0 21.5614
2.45 1.85 0 26.5128
2.45 1.95 0 32.0596
2.45 2.05 0 38.2352
2.45 2.15 0 45.0451
2.45 2.25 0 52.4437
2.45 2.35 0 60.3062
2.45 2.45 0 68.3982
2.45 2.55 0 76.3482
2.45 2.65 0 83.6294
2.45 2.75 0 89.551
2.45 2.85 0 93.1843
2.45 2.95 0 92.6138
2.45 3.05 0 79.34
2.55 0.05 0 -1.3404
2.55 0.15 0 -2.43646
2.55 0.25 0 -3.26537
2.55 0.35 0 -3.82975
2.55 0.45 0 -4.12818
2.55 0.55 0 -4.15443
2.55 0.65 0 -3.89806
2.55 0.75 0 -3.34471
2.55 0.85 0 -2.47618
2.55 0.95 0 -1.27078
2.55 1.05 0 0.296167
2.55 1.15 0 2.25159
2.55 1.25 0 4.62414
2.55 1.35 0 7.44403
2.55 1.45 0 10.7439
2.55 1.55 0 14.5604
2.55 1.65 0 18.9372
2.55 1.75 0 23.9271
2.55 1.85 0 29.5927
2.55 1.95 0 36.0025
2.55 2.05 0 43.2206
2.55 2.15 0 51.2875
2.55 2.25 0 60.1921
2.55 2.35 0 69.8348
2.55 2.45 0 79.9839
2.55 2.55 0 90.2257
2.55 2.65 0 99.9155
2.55 2.75 0 108.128
2.55 2.85 0 113.531
2.55 2.95 0 113.491
2.55 3.05 0 97.3745
2.65 0.05 0 -0.933905
2.65 0.15 0 -2.14752
2.65 0.25 0 -3.12067
2.65 0.35 0 -3.8183
2.65 0.45 0 -4.23629
2.65 0.55 0 -4.36769
2.65 0.65 0 -4.20079
2.65 0.75 0 -3.71867
2.65 0.85 0 -2.89892
2.65 0.95 0 -1.71348
2.65 1.05 0 -0.129202
2.65 1.15 0 1.89133
2.65 1.25 0 4.38858
2.65 1.35 0 7.40524
2.65 1.45 0 10.9862
2.65 1.55 0 15.1803
2.65 1.65 0 20.0435
2.65 1.75 0 25.6437
2.65 1.85 0 32.0635
2.65 1.95 0 39.3998
2.65 2.05 0 47.7545
2.65 2.15 0 57.2157
2.65 2.25 0 67.8258
2.65 2.35 0 79.5396
2.65 2.45 0 92.1674
2.65 2.55 0 105.302
2.65 2.65 0 118.223
2.65 2.75 0 129.755
2.65 2.85 0 138.012
2.65 2.95 0 139.225
2.65 3.05 0 119.775
2.75 0.05 0 -0.813667
2.75 0.15 0 -2.15911
2.75 0.25 0 -3.27999
2.75 0.35 0 -4.12078
2.75 0.45 0 -4.6749
2.75 0.55 0 -4.93519
2.75 0.65 0 -4.8898
2.75 0.75 0 -4.5205
2.75 0.85 0 -3.80133
2.75 0.95 0 -2.69776
2.75 1.05 0 -1.1667
2.75 1.15 0 0.842645
2.75 1.25 0 3.3872
2.75 1.35 0 6.52818
2.75 1.45 0 10.3299
2.75 1.55 0 14.8602
2.75 1.65 0 20.1942
2.75 1.75 0 26.4192
2.75 1.85 0 33.6415
2.75 1.95 0 41.9875
2.75 2.05 0 51.5987
2.75 2.15 0 62.6136
2.75 2.25 0 75.1395
2.75 2.35 0 89.2123
2.75 2.45 0 104.741
2.75 2.55 0 121.42
2.75 2.65 0 138.581
2.75 2.75 0 154.913
2.75 2.85 0 167.896
2.75 2.95 0 172
2.75 3.05 0 148.878
2.85 0.05 0 -0.988751
2.85 0.15 0 -2.47992
2.85 0.25 0 -3.75521
2.85 0.35 0 -4.75205
2.85 0.45 0 -5.461
2.85 0.55 0 -5.8766
2.85 0.65 0 -5.98992
2.85 0.75 0 -5.78455
2.85 0.85 0 -5.23377
2.85 0.95 0 -4.29859
2.85 1.05 0 -2.92675
2.85 1.15 0 -1.05269
2.85 1.25 0 1.40133
2.85 1.35 0 4.52326
2.85 1.45 0 8.40918
2.85 1.55 0 13.1623
2.85 1.65 0 18.8946
2.85 1.75 0 25.73
2.85 1.85 0 33.809
2.85 1.95 0 43.2893
2.85 2.05 0 54.3407
2.85 2.15 0 67.1337
2.85 2.25 0 81.8246
2.85 2.35 0 98.5366
2.85 2.45 0 117.332
