x y z p
0.25 2.05 0 -50.6327
0.25 2.15 0 -55.9862
0.25 2.25 0 -62.3105
0.25 2.35 0 -69.8073
0.25 2.45 0 -78.6945
0.25 2.55 0 -89.1426
0.25 2.65 0 -101.145
0.25 2.75 0 -114.31
0.25 2.85 0 -127.372
0.25 2.95 0 -135.827
0.25 3.05 0 -120.45
0.35 0.05 0 -20.4014
0.35 0.15 0 -22.2001
0.35 0.25 0 -22.5898
0.35 0.35 0 -22.8711
0.35 0.45 0 -23.1422
0.35 0.55 0 -23.4254
0.35 0.65 0 -23.7449
0.35 0.75 0 -24.1277
0.35 0.85 0 -24.6015
0.35 0.95 0 -25.1944
0.35 1.05 0 -25.9346
0.35 1.15 0 -26.8512
0.35 1.25 0 -27.9747
0.35 1.35 0 -29.3375
0.35 1.45 0 -30.9751
0.35 1.55 0 -32.9271
0.35 1.65 0 -35.2383
0.35 1.75 0 -37.9607
0.35 1.85 0 -41.1554
0.35 1.95 0 -44.894
0.35 2.05 0 -49.2597
0.35 2.15 0 -54.3433
0.35 2.25 0 -60.2307
0.35 2.35 0 -66.9744
0.35 2.45 0 -74.5419
0.35 2.55 0 -82.754
0.35 2.65 0 -91.2525
0.35 2.75 0 -99.5125
0.35 2.85 0 -106.571
0.35 2.95 0 -109.081
0.35 3.05 0 -93.4386
0.45 0.05 0 -21.2523
0.45 0.15 0 -22.9117
0.45 0.25 0 -23.0847
0.45 0.35 0 -23.1679
0.45 0.45 0 -23.2703
0.45 0.55 0 -23.411
0.45 0.65 0 -23.6079
0.45 0.75 0 -23.8825
0.45 0.85 0 -24.2581
0.45 0.95 0 -24.7593
0.45 1.05 0 -25.4119
0.45 1.15 0 -26.2429
0.45 1.25 0 -27.281
0.45 1.35 0 -28.5574
0.45 1.45 0 -30.1058
0.45 1.55 0 -31.9638
0.45 1.65 0 -34.1733
0.45 1.75 0 -36.7809
0.45 1.85 0 -39.8378
0.45 1.95 0 -43.3968
0.45 2.05 0 -47.5058
0.45 2.15 0 -52.1932
0.45 2.25 0 -57.4437
0.45 2.35 0 -63.1649
0.45 2.45 0 -69.1628
0.45 2.55 0 -75.1598
0.45 2.65 0 -80.8773
0.45 2.75 0 -86.0759
0.45 2.85 0 -90.143
0.45 2.95 0 -90.4387
0.45 3.05 0 -76.648
0.55 0.05 0 -22.0485
0.55 0.15 0 -23.5816
0.55 0.25 0 -23.5528
0.55 0.35 0 -23.4411
0.55 0.45 0 -23.3683
0.55 0.55 0 -23.3539
0.55 0.65 0 -23.4135
0.55 0.75 0 -23.5649
0.55 0.85 0 -23.8278
0.55 0.95 0 -24.2241
0.55 1.05 0 -24.7769
0.55 1.15 0 -25.5114
0.55 1.25 0 -26.4546
0.55 1.35 0 -27.6359
0.55 1.45 0 -29.087
0.55 1.55 0 -30.8424
0.55 1.65 0 -32.9386
0.55 1.75 0 -35.4125
0.55 1.85 0 -38.298
0.55 1.95 0 -41.6183
0.55 2.05 0 -45.3734
0.55 2.15 0 -49.5218
0.55 2.25 0 -53.9605
0.55 2.35 0 -58.5177
0.55 2.45 0 -62.9814
0.55 2.55 0 -67.1772
0.55 2.65 0 -71.0453
0.55 2.75 0 -74.5428
0.55 2.85 0 -77.1415
0.55 2.95 0 -76.6386
0.55 3.05 0 -64.8521
0.65 0.05 0 -22.8189
0.65 0.15 0 -24.2169
0.65 0.25 0 -23.9848
0.65 0.35 0 -23.6761
0.65 0.45 0 -23.4227
0.65 0.55 0 -23.246
0.65 0.65 0 -23.1596
0.65 0.75 0 -23.1789
0.65 0.85 0 -23.3209
0.65 0.95 0 -23.6046
0.65 1.05 0 -24.051
0.65 1.15 0 -24.6833
0.65 1.25 0 -25.5266
0.65 1.35 0 -26.6078
0.65 1.45 0 -27.9556
0.65 1.55 0 -29.5987
0.65 1.65 0 -31.5644
0.65 1.75 0 -33.8742
0.65 1.85 0 -36.5372
0.65 1.95 0 -39.5395
0.65 2.05 0 -42.8318
0.65 2.15 0 -46.3168
0.65 2.25 0 -49.8503
0.65 2.35 0 -53.2677
0.65 2.45 0 -56.4467
0.65 2.55 0 -59.3749
0.65 2.65 0 -62.1357
0.65 2.75 0 -64.7021
0.65 2.85 0 -66.5189
0.65 2.95 0 -65.7545
0.65 3.05 0 -55.731
0.75 0.05 0 -23.5735
0.75 0.15 0 -24.8187
0.75 0.25 0 -24.3741
0.75 0.35 0 -23.8633
0.75 0.45 0 -23.4257
0.75 0.55 0 -23.0829
0.75 0.65 0 -22.847
0.75 0.75 0 -22.7308
0.75 0.85 0 -22.7486
0.75 0.95 0 -22.9169
0.75 1.05 0 -23.2545
0.75 1.15 0 -23.7822
0.75 1.25 0 -24.5225
0.75 1.35 0 -25.4987
0.75 1.45 0 -26.734
0.75 1.55 0 -28.2483
0.75 1.65 0 -30.0553
0.75 1.75 0 -32.1555
0.75 1.85 0 -34.5292
0.75 1.95 0 -37.1264
0.75 2.05 0 -39.8606
0.75 2.15 0 -42.6119
0.75 2.25 0 -45.2502
0.75 2.35 0 -47.6823
0.75 2.45 0 -49.9065
0.75 2.55 0 -52.0235
0.75 2.65 0 -54.1393
0.75 2.75 0 -56.1512
0.75 2.85 0 -57.4952
0.75 2.95 0 -56.6835
0.75 3.05 0 -48.1627
0.85 0.05 0 -24.3076
0.85 0.15 0 -25.3802
0.85 0.25 0 -24.7124
0.85 0.35 0 -23.9949
0.85 0.45 0 -23.3718
0.85 0.55 0 -22.8632
0.85 0.65 0 -22.4787
0.85 0.75 0 -22.228
0.85 0.85 0 -22.1226
0.85 0.95 0 -22.1763
0.85 1.05 0 -22.405
0.85 1.15 0 -22.8266
0.85 1.25 0 -23.4598
0.85 1.35 0 -24.3225
0.85 1.45 0 -25.4295
0.85 1.55 0 -26.7887
0.85 1.65 0 -28.3961
0.85 1.75 0 -30.2292
0.85 1.85 0 -32.2411
0.85 1.95 0 -34.3559
0.85 2.05 0 -36.4738
0.85 2.15 0 -38.4894
0.85 2.25 0 -40.3281
0.85 2.35 0 -41.9879
0.85 2.45 0 -43.5587
0.85 2.55 0 -45.1744
0.85 2.65 0 -46.888
0.85 2.75 0 -48.5177
0.85 2.85 0 -49.5396
0.85 2.95 0 -48.7712
0.85 3.05 0 -41.5479
0.95 0.05 0 -25.0037
0.95 0.15 0 -25.886
0.95 0.25 0 -24.9877
0.95 0.35 0 -24.0625
0.95 0.45 0 -23.2568
0.95 0.55 0 -22.5871
0.95 0.65 0 -22.0592
0.95 0.75 0 -21.6789
0.95 0.85 0 -21.4543
0.95 0.95 0 -21.3959
0.95 1.05 0 -21.5162
0.95 1.15 0 -21.829
0.95 1.25 0 -22.3475
0.95 1.35 0 -23.0821
0.95 1.45 0 -24.0366
0.95 1.55 0 -25.204
0.95 1.65 0 -26.5615
0.95 1.75 0 -28.0657
0.95 1.85 0 -29.6504
0.95 1.95 0 -31.2314
0.95 2.05 0 -32.7216
0.95 2.15 0 -34.0585
0.95 2.25 0 -35.2377
0.95 2.35 0 -36.3322
0.95 2.45 0 -37.4706
0.95 2.55 0 -38.761
0.95 2.65 0 -40.1821
0.95 2.75 0 -41.5084
0.95 2.85 0 -42.2911
0.95 2.95 0 -41.6059
0.95 3.05 0 -35.5327
1.05 0.05 0 -25.6331
1.05 0.15 0 -26.3128
1.05 0.25 0 -25.1838
1.05 0.35 0 -24.0567
1.05 0.45 0 -23.077
1.05 0.55 0 -22.2559
1.05 0.65 0 -21.5937
1.05 0.75 0 -21.0917
1.05 0.85 0 -20.7537
1.05 0.95 0 -20.5862
1.05 1.05 0 -20.5974
1.05 1.15 0 -20.7955
1.05 1.25 0 -21.1867
1.05 1.35 0 -21.7714
1.05 1.45 0 -22.5408
1.05 1.55 0 -23.4723
1.05 1.65 0 -24.5263
1.05 1.75 0 -25.6445
1.05 1.85 0 -26.755
1.05 1.95 0 -27.7837
1.05 2.05 0 -28.6769
1.05 2.15 0 -29.427
1.05 2.25 0 -30.0911
1.05 2.35 0 -30.7826
1.05 2.45 0 -31.6242
1.05 2.55 0 -32.6704
1.05 2.65 0 -33.84
1.05 2.75 0 -34.9008
1.05 2.85 0 -35.4937
1.05 2.95 0 -34.9093
1.05 3.05 0 -29.8864
1.15 0.05 0 -26.1565
1.15 0.15 0 -26.6304
1.15 0.25 0 -25.2811
1.15 0.35 0 -23.9667
1.15 0.45 0 -22.8286
1.15 0.55 0 -21.8709
1.15 0.65 0 -21.0875
1.15 0.75 0 -20.4741
1.15 0.85 0 -20.0295
1.15 0.95 0 -19.7552
1.15 1.05 0 -19.654
1.15 1.15 0 -19.7273
1.15 1.25 0 -19.9724
1.15 1.35 0 -20.3788
1.15 1.45 0 -20.9245
1.15 1.55 0 -21.5731
1.15 1.65 0 -22.2729
1.15 1.75 0 -22.9611
1.15 1.85 0 -23.5735
1.15 1.95 0 -24.0623
1.15 2.05 0 -24.4168
1.15 2.15 0 -24.6806
1.15 2.25 0 -24.9502
1.15 2.35 0 -25.3456
1.15 2.45 0 -25.956
1.15 2.55 0 -26.7819
1.15 2.65 0 -27.7068
1.15 2.75 0 -28.5202
1.15 2.85 0 -28.9534
1.15 2.95 0 -28.4768
1.15 3.05 0 -24.4418
1.25 0.05 0 -26.5262
1.25 0.15 0 -26.8028
1.25 0.25 0 -25.2571
1.25 0.35 0 -23.7804
1.25 0.45 0 -22.5075
1.25 0.55 0 -21.4337
1.25 0.65 0 -20.5456
1.25 0.75 0 -19.8326
1.25 0.85 0 -19.288
1.25 0.95 0 -18.9076
1.25 1.05 0 -18.6874
1.25 1.15 0 -18.621
1.25 1.25 0 -18.696
1.25 1.35 0 -18.8907
1.25 1.45 0 -19.1712
1.25 1.55 0 -19.4913
1.25 1.65 0 -19.7951
1.25 1.75 0 -20.0257
1.25 1.85 0 -20.1393
1.25 1.95 0 -20.1225
1.25 2.05 0 -20.0074
1.25 2.15 0 -19.8743
1.25 2.25 0 -19.8336
1.25 2.35 0 -19.9875
1.25 2.45 0 -20.3826
1.25 2.55 0 -20.9778
1.25 2.65 0 -21.6471
1.25 2.75 0 -22.2187
1.25 2.85 0 -22.5083
1.25 2.95 0 -22.1424
1.25 3.05 0 -19.0634
1.35 0.05 0 -26.6885
1.35 0.15 0 -26.7902
1.35 0.25 0 -25.087
1.35 0.35 0 -23.4847
1.35 0.45 0 -22.1085
1.35 0.55 0 -20.9443
1.35 0.65 0 -19.9709
1.35 0.75 0 -19.1712
1.35 0.85 0 -18.5324
1.35 0.95 0 -18.0439
1.35 1.05 0 -17.6945
1.35 1.15 0 -17.4692
1.35 1.25 0 -17.3457
1.35 1.35 0 -17.2923
1.35 1.45 0 -17.2667
1.35 1.55 0 -17.2186
1.35 1.65 0 -17.0966
1.35 1.75 0 -16.8597
1.35 1.85 0 -16.4919
1.35 1.95 0 -16.0157
1.35 2.05 0 -15.4965
1.35 2.15 0 -15.0324
1.35 2.25 0 -14.7264
1.35 2.35 0 -14.6494
1.35 2.45 0 -14.8092
1.35 2.55 0 -15.1419
1.35 2.65 0 -15.5327
1.35 2.75 0 -15.8582
1.35 2.85 0 -16.0108
1.35 2.95 0 -15.7574
1.35 3.05 0 -13.6295
1.45 0.05 0 -26.5873
1.45 0.15 0 -26.5514
1.45 0.25 0 -24.7449
1.45 0.35 0 -23.0646
1.45 0.45 0 -21.624
1.45 0.55 0 -20.3993
1.45 0.65 0 -19.362
1.45 0.75 0 -18.4884
1.45 0.85 0 -17.7595
1.45 0.95 0 -17.1581
1.45 1.05 0 -16.6654
1.45 1.15 0 -16.2579
1.45 1.25 0 -15.9048
1.45 1.35 0 -15.5668
1.45 1.45 0 -15.198
1.45 1.55 0 -14.7514
1.45 1.65 0 -14.1882
1.45 1.75 0 -13.4901
1.45 1.85 0 -12.6712
1.45 1.95 0 -11.7837
1.45 2.05 0 -10.9117
1.45 2.15 0 -10.1524
1.45 2.25 0 -9.58655
1.45 2.35 0 -9.25197
1.45 2.45 0 -9.12968
1.45 2.55 0 -9.15244
1.45 2.65 0 -9.23308
1.45 2.75 0 -9.30063
1.45 2.85 0 -9.31685
1.45 2.95 0 -9.17942
1.45 3.05 0 -8.02194
1.55 0.05 0 -26.1697
1.55 0.15 0 -26.0471
1.55 0.25 0 -24.2051
1.55 0.35 0 -22.5035
1.55 0.45 0 -21.0426
1.55 0.55 0 -19.7899
1.55 0.65 0 -18.7101
1.55 0.75 0 -17.7739
1.55 0.85 0 -16.9562
1.55 0.95 0 -16.2335
1.55 1.05 0 -15.5798
1.55 1.15 0 -14.9643
1.55 1.25 0 -14.3499
1.55 1.35 0 -13.6943
1.55 1.45 0 -12.9539
1.55 1.55 0 -12.0919
1.55 1.65 0 -11.088
1.55 1.75 0 -9.94941
1.55 1.85 0 -8.71578
1.55 1.95 0 -7.45709
1.55 2.05 0 -6.2598
1.55 2.15 0 -5.20514
1.55 2.25 0 -4.34656
1.55 2.35 0 -3.69569
1.55 2.45 0 -3.22372
1.55 2.55 0 -2.87853
1.55 2.65 0 -2.61171
1.55 2.75 0 -2.40524
1.55 2.85 0 -2.28264
1.55 2.95 0 -2.26743
1.55 3.05 0 -2.12212
1.65 0.05 0 -25.3918
1.65 0.15 0 -25.2444
1.65 0.25 0 -23.4436
1.65 0.35 0 -21.7828
1.65 0.45 0 -20.3479
1.65 0.55 0 -19.0995
1.65 0.65 0 -17.9969
1.65 0.75 0 -17.0063
1.65 0.85 0 -16.0975
1.65 0.95 0 -15.2416
1.65 1.05 0 -14.4068
1.65 1.15 0 -13.5575
1.65 1.25 0 -12.6543
1.65 1.35 0 -11.6569
1.65 1.45 0 -10.5303
1.65 1.55 0 -9.25293
1.65 1.65 0 -7.82547
1.65 1.75 0 -6.27627
1.65 1.85 0 -4.66055
1.65 1.95 0 -3.05119
1.65 2.05 0 -1.52273
1.65 2.15 0 -0.133665
1.65 2.25 0 1.08604
1.65 2.35 0 2.13677
1.65 2.45 0 3.03926
1.65 2.55 0 3.81599
1.65 2.65 0 4.47032
1.65 2.75 0 4.96969
1.65 2.85 0 5.23549
1.65 2.95 0 5.11935
1.65 3.05 0 4.18979
1.75 0.05 0 -24.2268
1.75 0.15 0 -24.1214
1.75 0.25 0 -22.4422
1.75 0.35 0 -20.8846
1.75 0.45 0 -19.5204
1.75 0.55 0 -18.3055
1.75 0.65 0 -17.1961
1.75 0.75 0 -16.1553
1.75 0.85 0 -15.1498
1.75 0.95 0 -14.1469
1.75 1.05 0 -13.112
1.75 1.15 0 -12.0085
1.75 1.25 0 -10.7991
1.75 1.35 0 -9.4511
1.75 1.45 0 -7.94192
1.75 1.55 0 -6.26673
1.75 1.65 0 -4.44311
1.75 1.75 0 -2.51139
1.75 1.85 0 -0.52878
1.75 1.95 0 1.44196
1.75 2.05 0 3.34554
1.75 2.15 0 5.14412
1.75 2.25 0 6.81995
1.75 2.35 0 8.36926
1.75 2.45 0 9.78946
1.75 2.55 0 11.0639
1.75 2.65 0 12.1485
1.75 2.75 0 12.9638
1.75 2.85 0 13.3808
1.75 2.95 0 13.1228
1.75 3.05 0 11.0357
1.85 0.05 0 -22.6714
1.85 0.15 0 -22.6739
1.85 0.25 0 -21.1934
1.85 0.35 0 -19.7969
1.85 0.45 0 -18.5433
1.85 0.55 0 -17.3864
1.85 0.65 0 -16.2821
1.85 0.75 0 -15.1926
1.85 0.85 0 -14.0839
1.85 0.95 0 -12.9228
1.85 1.05 0 -11.6754
1.85 1.15 0 -10.3084
1.85 1.25 0 -8.79131
1.85 1.35 0 -7.10162
1.85 1.45 0 -5.22986
1.85 1.55 0 -3.18374
1.85 1.65 0 -0.989058
1.85 1.75 0 1.31376
1.85 1.85 0 3.67714
1.85 1.95 0 6.05531
1.85 2.05 0 8.41149
1.85 2.15 0 10.7199
1.85 2.25 0 12.9616
1.85 2.35 0 15.1148
1.85 2.45 0 17.1433
1.85 2.55 0 18.9862
1.85 2.65 0 20.5517
1.85 2.75 0 21.7154
1.85 2.85 0 22.2994
1.85 2.95 0 21.8902
1.85 3.05 0 18.5428
1.95 0.05 0 -20.7513
1.95 0.15 0 -20.9206
1.95 0.25 0 -19.7068
1.95 0.35 0 -18.5217
1.95 0.45 0 -17.4124
1.95 0.55 0 -16.3337
1.95 0.65 0 -15.2439
1.95 0.75 0 -14.1075
1.95 0.85 0 -12.8929
1.95 0.95 0 -11.5698
1.95 1.05 0 -10.1091
1.95 1.15 0 -8.48409
1.95 1.25 0 -6.67319
1.95 1.35 0 -4.66389
1.95 1.45 0 -2.45564
1.95 1.55 0 -0.0610265
1.95 1.65 0 2.49604
1.95 1.75 0 5.18482
1.95 1.85 0 7.97345
1.95 1.95 0 10.8334
1.95 2.05 0 13.7406
1.95 2.15 0 16.6713
1.95 2.25 0 19.5944
1.95 2.35 0 22.4612
1.95 2.45 0 25.1959
1.95 2.55 0 27.6905
1.95 2.65 0 29.8047
1.95 2.75 0 31.3675
1.95 2.85 0 32.1483
1.95 2.95 0 31.5824
1.95 3.05 0 26.8497
2.05 0.05 0 -18.5212
2.05 0.15 0 -18.9061
2.05 0.25 0 -18.0157
2.05 0.35 0 -17.0835
2.05 0.45 0 -16.1465
2.05 0.55 0 -15.1637
2.05 0.65 0 -14.0986
2.05 0.75 0 -12.9212
2.05 0.85 0 -11.6052
2.05 0.95 0 -10.1268
2.05 1.05 0 -8.46403
2.05 1.15 0 -6.59825
2.05 1.25 0 -4.51611
2.05 1.35 0 -2.21145
2.05 1.45 0 0.313711
2.05 1.55 0 3.05
2.05 1.65 0 5.98316
2.05 1.75 0 9.09733
2.05 1.85 0 12.3774
2.05 1.95 0 15.8086
2.05 2.05 0 19.3732
2.05 2.15 0 23.0423
2.05 2.25 0 26.7664
2.05 2.35 0 30.4654
2.05 2.45 0 34.0214
2.05 2.55 0 37.2763
2.05 2.65 0 40.0366
2.05 2.75 0 42.0784
2.05 2.85 0 43.108
2.05 2.95 0 42.3871
2.05 3.05 0 36.1183
2.15 0.05 0 -16.062
2.15 0.15 0 -16.7018
2.15 0.25 0 -16.1798
2.15 0.35 0 -15.5343
2.15 0.45 0 -14.7939
2.15 0.55 0 -13.9245
2.15 0.65 0 -12.8974
2.15 0.75 0 -11.6904
2.15 0.85 0 -10.2855
2.15 0.95 0 -8.66683
2.15 1.05 0 -6.8207
2.15 1.15 0 -4.7358
2.15 1.25 0 -2.40401
2.15 1.35 0 0.179261
2.15 1.45 0 3.01547
2.15 1.55 0 6.10436
2.15 1.65 0 9.44554
2.15 1.75 0 13.0395
2.15 1.85 0 16.8864
2.15 1.95 0 20.9823
2.15 2.05 0 25.3116
2.15 2.15 0 29.8373
2.15 2.25 0 34.4901
2.15 2.35 0 39.158
2.15 2.45 0 43.6792
2.15 2.55 0 47.8419
2.15 2.65 0 51.3909
2.15 2.75 0 54.0355
2.15 2.85 0 55.3991
2.15 2.95 0 54.5364
2.15 3.05 0 46.5487
2.25 0.05 0 -13.4746
2.25 0.15 0 -14.4032
2.25 0.25 0 -14.2852
2.25 0.35 0 -13.9545
2.25 0.45 0 -13.4331
2.25 0.55 0 -12.6953
2.25 0.65 0 -11.7225
2.25 0.75 0 -10.502
2.25 0.85 0 -9.02504
2.25 0.95 0 -7.28468
2.25 1.05 0 -5.27468
2.25 1.15 0 -2.98909
2.25 1.25 0 -0.421679
2.25 1.35 0 2.43477
2.25 1.45 0 5.58946
2.25 1.55 0 9.05453
2.25 1.65 0 12.8452
2.25 1.75 0 16.9782
2.25 1.85 0 21.468
2.25 1.95 0 26.3199
2.25 2.05 0 31.5203
2.25 2.15 0 37.0253
2.25 2.25 0 42.7482
2.25 2.35 0 48.5475
2.25 2.45 0 54.2183
2.25 2.55 0 59.4903
2.25 2.65 0 64.034
2.25 2.75 0 67.4686
2.25 2.85 0 69.3022
2.25 2.95 0 68.3319
2.25 3.05 0 58.4016
2.35 0.05 0 -10.8741
2.35 0.15 0 -12.1259
2.35 0.25 0 -12.4422
2.35 0.35 0 -12.451
2.35 0.45 0 -12.1695
2.35 0.55 0 -11.5822
2.35 0.65 0 -10.6811
2.35 0.75 0 -9.46418
2.35 0.85 0 -7.93223
2.35 0.95 0 -6.08666
2.35 1.05 0 -3.92762
2.35 1.15 0 -1.45243
2.35 1.25 0 1.34592
2.35 1.35 0 4.48014
2.35 1.45 0 7.96965
2.35 1.55 0 11.8407
2.35 1.65 0 16.1247
2.35 1.75 0 20.8551
2.35 1.85 0 26.0606
2.35 1.95 0 31.7566
2.35 2.05 0 37.9341
2.35 2.15 0 44.547
2.35 2.25 0 51.4971
2.35 2.35 0 58.6203
2.35 2.45 0 65.6734
2.35 2.55 0 72.325
2.35 2.65 0 78.1562
2.35 2.75 0 82.6631
2.35 2.85 0 85.1847
2.35 2.95 0 84.1804
2.35 3.05 0 72.0316
2.45 0.05 0 -8.3865
2.45 0.15 0 -10.0032
2.45 0.25 0 -10.7824
2.45 0.35 0 -11.154
2.45 0.45 0 -11.1325
2.45 0.55 0 -10.7139
2.45 0.65 0 -9.90125
2.45 0.75 0 -8.70309
2.45 0.85 0 -7.12963
2.45 0.95 0 -5.19005
2.45 1.05 0 -2.88978
2.45 1.15 0 -0.227958
2.45 1.25 0 2.80493
2.45 1.35 0 6.22884
2.45 1.45 0 10.0749
2.45 1.55 0 14.3846
2.45 1.65 0 19.2065
2.45 1.75 0 24.5911
2.45 1.85 0 30.5822
2.45 1.95 0 37.2077
2.45 2.05 0 44.4673
2.45 2.15 0 52.3194
2.45 2.25 0 60.6655
2.45 2.35 0 69.3322
2.45 2.45 0 78.0504
2.45 2.55 0 86.4342
2.45 2.65 0 93.9632
2.45 2.75 0 99.9686
2.45 2.85 0 103.536
2.45 2.95 0 102.652
2.45 3.05 0 87.9427
2.55 0.05 0 -6.14911
2.55 0.15 0 -8.18627
2.55 0.25 0 -9.459
2.55 0.35 0 -10.217
2.55 0.45 0 -10.4759
2.55 0.55 0 -10.2437
2.55 0.65 0 -9.53507
2.55 0.75 0 -8.36856
2.55 0.85 0 -6.76337
2.55 0.95 0 -4.73584
2.55 1.05 0 -2.29589
2.55 1.15 0 0.55657
2.55 1.25 0 3.83483
2.55 1.35 0 7.56755
2.55 1.45 0 11.799
2.55 1.55 0 16.5869
2.55 1.65 0 21.9972
2.55 1.75 0 28.0972
2.55 1.85 0 34.9457
2.55 1.95 0 42.5842
2.55 2.05 0 51.0253
2.55 2.15 0 60.2416
2.55 2.25 0 70.1501
2.55 2.35 0 80.5911
2.55 2.45 0 91.2977
2.55 2.55 0 101.854
2.55 2.65 0 111.645
2.55 2.75 0 119.796
2.55 2.85 0 125.015
2.55 2.95 0 124.579
2.55 3.05 0 106.893
2.65 0.05 0 -4.31725
2.65 0.15 0 -6.84878
2.65 0.25 0 -8.65013
2.65 0.35 0 -9.8214
2.65 0.45 0 -10.3845
2.65 0.55 0 -10.3606
2.65 0.65 0 -9.77535
2.65 0.75 0 -8.6569
2.65 0.85 0 -7.03237
2.65 0.95 0 -4.92399
2.65 1.05 0 -2.34447
2.65 1.15 0 0.707611
2.65 1.25 0 4.25182
2.65 1.35 0 8.32776
2.65 1.45 0 12.9941
2.65 1.55 0 18.3238
2.65 1.65 0 24.3975
2.65 1.75 0 31.2941
2.65 1.85 0 39.0831
2.65 1.95 0 47.817
2.65 2.05 0 57.5247
2.65 2.15 0 68.2045
2.65 2.25 0 79.8114
2.65 2.35 0 92.2355
2.65 2.45 0 105.262
2.65 2.55 0 118.506
2.65 2.65 0 131.307
2.65 2.75 0 142.579
2.65 2.85 0 150.506
2.65 2.95 0 151.241
2.65 3.05 0 130.114
2.75 0.05 0 -3.07665
2.75 0.15 0 -6.19371
2.75 0.25 0 -8.56512
2.75 0.35 0 -10.1861
2.75 0.45 0 -11.0905
2.75 0.55 0 -11.3135
2.75 0.65 0 -10.8913
2.75 0.75 0 -9.85929
2.75 0.85 0 -8.24922
2.75 0.95 0 -6.08414
2.75 1.05 0 -3.37337
2.75 1.15 0 -0.107439
2.75 1.25 0 3.745
2.75 1.35 0 8.23691
2.75 1.45 0 13.4387
2.75 1.55 0 19.4309
2.75 1.65 0 26.2962
2.75 1.75 0 34.112
2.75 1.85 0 42.9464
2.75 1.95 0 52.8571
2.75 2.05 0 63.8914
2.75 2.15 0 76.0861
2.75 2.25 0 89.4621
2.75 2.35 0 104.007
2.75 2.45 0 119.634
2.75 2.55 0 136.097
2.75 2.65 0 152.833
2.75 2.75 0 168.655
2.75 2.85 0 181.145
2.75 2.95 0 184.699
2.75 3.05 0 159.843
2.85 0.05 0 -2.66001
2.85 0.15 0 -6.45636
2.85 0.25 0 -9.44763
2.85 0.35 0 -11.5752
2.85 0.45 0 -12.8871
2.85 0.55 0 -13.4317
2.85 0.65 0 -13.2534
2.85 0.75 0 -12.3891
2.85 0.85 0 -10.8646
2.85 0.95 0 -8.69123
2.85 1.05 0 -5.86169
2.85 1.15 0 -2.3486
2.85 1.25 0 1.89453
2.85 1.35 0 6.92876
2.85 1.45 0 12.823
2.85 1.55 0 19.6468
2.85 1.65 0 27.4656
2.85 1.75 0 36.339
2.85 1.85 0 46.3231
2.85 1.95 0 57.4764
2.85 2.05 0 69.8674
2.85 2.15 0 83.5824
2.85 2.25 0 98.7314
2.85 2.35 0 115.444
2.85 2.45 0 133.846
2.85 2.55 0 153.986
