x y z p
0.35 0.45 0 -23.0796
0.35 0.55 0 -23.3644
0.35 0.65 0 -23.6901
0.35 0.75 0 -24.0834
0.35 0.85 0 -24.572
0.35 0.95 0 -25.1834
0.35 1.05 0 -25.9456
0.35 1.15 0 -26.8874
0.35 1.25 0 -28.0389
0.35 1.35 0 -29.4322
0.35 1.45 0 -31.1024
0.35 1.55 0 -33.0884
0.35 1.65 0 -35.4346
0.35 1.75 0 -38.1919
0.35 1.85 0 -41.4204
0.35 1.95 0 -45.1908
0.35 2.05 0 -49.5848
0.35 2.15 0 -54.6925
0.35 2.25 0 -60.599
0.35 2.35 0 -67.3566
0.35 2.45 0 -74.9331
0.35 2.55 0 -83.15
0.35 2.65 0 -91.6505
0.35 2.75 0 -99.9115
0.35 2.85 0 -106.971
0.35 2.95 0 -109.475
0.35 3.05 0 -93.78
0.45 0.05 0 -21.2287
0.45 0.15 0 -22.8692
0.45 0.25 0 -23.0267
0.45 0.35 0 -23.0991
0.45 0.45 0 -23.1964
0.45 0.55 0 -23.3376
0.45 0.65 0 -23.5405
0.45 0.75 0 -23.8262
0.45 0.85 0 -24.2175
0.45 0.95 0 -24.7384
0.45 1.05 0 -25.4142
0.45 1.15 0 -26.2716
0.45 1.25 0 -27.3392
0.45 1.35 0 -28.6475
0.45 1.45 0 -30.2301
0.45 1.55 0 -32.1242
0.45 1.65 0 -34.3707
0.45 1.75 0 -37.0154
0.45 1.85 0 -40.1081
0.45 1.95 0 -43.7004
0.45 2.05 0 -47.8387
0.45 2.15 0 -52.5506
0.45 2.25 0 -57.8198
0.45 2.35 0 -63.5542
0.45 2.45 0 -69.5604
0.45 2.55 0 -75.5621
0.45 2.65 0 -81.2828
0.45 2.75 0 -86.4844
0.45 2.85 0 -90.5541
0.45 2.95 0 -90.8451
0.45 3.05 0 -77.0008
0.55 0.05 0 -22.0341
0.55 0.15 0 -23.5381
0.55 0.25 0 -23.4857
0.55 0.35 0 -23.3583
0.55 0.45 0 -23.2779
0.55 0.55 0 -23.2635
0.55 0.65 0 -23.3297
0.55 0.75 0 -23.4933
0.55 0.85 0 -23.7733
0.55 0.95 0 -24.1908
0.55 1.05 0 -24.7685
0.55 1.15 0 -25.531
0.55 1.25 0 -26.5053
0.55 1.35 0 -27.7204
0.55 1.45 0 -29.2079
0.55 1.55 0 -31.0016
0.55 1.65 0 -33.1372
0.55 1.75 0 -35.6507
0.55 1.85 0 -38.5742
0.55 1.95 0 -41.9296
0.55 2.05 0 -45.7153
0.55 2.15 0 -49.8886
0.55 2.25 0 -54.346
0.55 2.35 0 -58.9161
0.55 2.45 0 -63.3879
0.55 2.55 0 -67.5892
0.55 2.65 0 -71.4619
0.55 2.75 0 -74.9644
0.55 2.85 0 -77.5672
0.55 2.95 0 -77.0599
0.55 3.05 0 -65.2176
0.65 0.05 0 -22.8104
0.65 0.15 0 -24.1663
0.65 0.25 0 -23.9015
0.65 0.35 0 -23.5723
0.65 0.45 0 -23.3097
0.65 0.55 0 -23.1332
0.65 0.65 0 -23.0549
0.65 0.75 0 -23.0885
0.65 0.85 0 -23.2498
0.65 0.95 0 -23.5568
0.65 1.05 0 -24.0301
0.65 1.15 0 -24.6923
0.65 1.25 0 -25.5686
0.65 1.35 0 -26.6857
0.65 1.45 0 -28.0721
0.65 1.55 0 -29.7561
0.65 1.65 0 -31.7642
0.65 1.75 0 -34.1164
0.65 1.85 0 -36.8202
0.65 1.95 0 -39.8599
0.65 2.05 0 -43.1843
0.65 2.15 0 -46.6952
0.65 2.25 0 -50.2477
0.65 2.35 0 -53.6783
0.65 2.45 0 -56.8661
0.65 2.55 0 -59.8009
0.65 2.65 0 -62.5681
0.65 2.75 0 -65.1413
0.65 2.85 0 -66.9637
0.65 2.95 0 -66.1951
0.65 3.05 0 -56.1128
0.75 0.05 0 -23.561
0.75 0.15 0 -24.7497
0.75 0.25 0 -24.264
0.75 0.35 0 -23.7294
0.75 0.45 0 -23.2826
0.75 0.55 0 -22.942
0.75 0.65 0 -22.7171
0.75 0.75 0 -22.6183
0.75 0.85 0 -22.6583
0.75 0.95 0 -22.8527
0.75 1.05 0 -23.2194
0.75 1.15 0 -23.7792
0.75 1.25 0 -24.5546
0.75 1.35 0 -25.569
0.75 1.45 0 -26.8455
0.75 1.55 0 -28.4038
0.75 1.65 0 -30.2563
0.75 1.75 0 -32.4025
0.75 1.85 0 -34.8203
0.75 1.95 0 -37.4577
0.75 2.05 0 -40.2263
0.75 2.15 0 -43.0051
0.75 2.25 0 -45.6636
0.75 2.35 0 -48.1099
0.75 2.45 0 -50.3442
0.75 2.55 0 -52.4696
0.75 2.65 0 -54.5939
0.75 2.75 0 -56.615
0.75 2.85 0 -57.9663
0.75 2.95 0 -57.1505
0.75 3.05 0 -48.5667
0.85 0.05 0 -24.2719
0.85 0.15 0 -25.2744
0.85 0.25 0 -24.5603
0.85 0.35 0 -23.819
0.85 0.45 0 -23.1898
0.85 0.55 0 -22.688
0.85 0.65 0 -22.3192
0.85 0.75 0 -22.0905
0.85 0.85 0 -22.0112
0.85 0.95 0 -22.0941
0.85 1.05 0 -22.3547
0.85 1.15 0 -22.8108
0.85 1.25 0 -23.4814
0.85 1.35 0 -24.3848
0.85 1.45 0 -25.536
0.85 1.55 0 -26.9426
0.85 1.65 0 -28.5996
0.85 1.75 0 -30.4828
0.85 1.85 0 -32.5429
0.85 1.95 0 -34.7017
0.85 2.05 0 -36.8571
0.85 2.15 0 -38.9026
0.85 2.25 0 -40.7634
0.85 2.35 0 -42.4392
0.85 2.45 0 -44.0221
0.85 2.55 0 -45.6489
0.85 2.65 0 -47.3741
0.85 2.75 0 -49.0159
0.85 2.85 0 -50.0472
0.85 2.95 0 -49.2747
0.85 3.05 0 -41.9826
0.95 0.05 0 -24.9147
0.95 0.15 0 -25.7175
0.95 0.25 0 -24.7739
0.95 0.35 0 -23.8307
0.95 0.45 0 -23.0264
0.95 0.55 0 -22.3713
0.95 0.65 0 -21.8663
0.95 0.75 0 -21.514
0.95 0.85 0 -21.3205
0.95 0.95 0 -21.2951
0.95 1.05 0 -21.4504
0.95 1.15 0 -21.8004
0.95 1.25 0 -22.359
0.95 1.35 0 -23.1372
0.95 1.45 0 -24.1395
0.95 1.55 0 -25.3585
0.95 1.65 0 -26.7704
0.95 1.75 0 -28.3297
0.95 1.85 0 -29.9677
0.95 1.95 0 -31.5973
0.95 2.05 0 -33.1289
0.95 2.15 0 -34.4988
0.95 2.25 0 -35.7029
0.95 2.35 0 -36.8161
0.95 2.45 0 -37.9702
0.95 2.55 0 -39.2756
0.95 2.65 0 -40.7126
0.95 2.75 0 -42.0544
0.95 2.85 0 -42.8482
0.95 2.95 0 -42.1579
0.95 3.05 0 -36.0087
1.05 0.05 0 -25.4492
1.05 0.15 0 -26.0483
1.05 0.25 0 -24.8849
1.05 0.35 0 -23.7532
1.05 0.45 0 -22.7882
1.05 0.55 0 -21.9934
1.05 0.65 0 -21.364
1.05 0.75 0 -20.898
1.05 0.85 0 -20.5973
1.05 0.95 0 -20.4676
1.05 1.05 0 -20.5175
1.05 1.15 0 -20.756
1.05 1.25 0 -21.1904
1.05 1.35 0 -21.8224
1.05 1.45 0 -22.6438
1.05 1.55 0 -23.632
1.05 1.65 0 -24.7459
1.05 1.75 0 -25.9252
1.05 1.85 0 -27.0945
1.05 1.95 0 -28.1769
1.05 2.05 0 -29.1159
1.05 2.15 0 -29.9029
1.05 2.25 0 -30.5959
1.05 2.35 0 -31.3109
1.05 2.45 0 -32.1735
1.05 2.55 0 -33.2404
1.05 2.65 0 -34.4304
1.05 2.75 0 -35.5091
1.05 2.85 0 -36.1133
1.05 2.95 0 -35.5218
1.05 3.05 0 -30.4142
1.15 0.05 0 -25.8267
1.15 0.15 0 -26.2309
1.15 0.25 0 -24.871
1.15 0.35 0 -23.5748
1.15 0.45 0 -22.4712
1.15 0.55 0 -21.5561
1.15 0.65 0 -20.8185
1.15 0.75 0 -20.251
1.15 0.85 0 -19.8512
1.15 0.95 0 -19.6206
1.15 1.05 0 -19.5627
1.15 1.15 0 -19.6804
1.15 1.25 0 -19.9728
1.15 1.35 0 -20.431
1.15 1.45 0 -21.0338
1.15 1.55 0 -21.7446
1.15 1.65 0 -22.5103
1.15 1.75 0 -23.2655
1.15 1.85 0 -23.9425
1.15 1.95 0 -24.4902
1.15 2.05 0 -24.8955
1.15 2.15 0 -25.2017
1.15 2.25 0 -25.5066
1.15 2.35 0 -25.9327
1.15 2.45 0 -26.5713
1.15 2.55 0 -27.4233
1.15 2.65 0 -28.3713
1.15 2.75 0 -29.2022
1.15 2.85 0 -29.6443
1.15 2.95 0 -29.1574
1.15 3.05 0 -25.0287
1.25 0.05 0 -25.9943
1.25 0.15 0 -26.2267
1.25 0.25 0 -24.7085
1.25 0.35 0 -23.2829
1.25 0.45 0 -22.0709
1.25 0.55 0 -21.0605
1.25 0.65 0 -20.234
1.25 0.75 0 -19.579
1.25 0.85 0 -19.0883
1.25 0.95 0 -18.7586
1.25 1.05 0 -18.5874
1.25 1.15 0 -18.5706
1.25 1.25 0 -18.698
1.25 1.35 0 -18.9495
1.25 1.45 0 -19.2926
1.25 1.55 0 -19.6806
1.25 1.65 0 -20.0561
1.25 1.75 0 -20.3593
1.25 1.85 0 -20.5431
1.25 1.95 0 -20.5911
1.25 2.05 0 -20.5338
1.25 2.15 0 -20.4512
1.25 2.25 0 -20.455
1.25 2.35 0 -20.6483
1.25 2.45 0 -21.0779
1.25 2.55 0 -21.7017
1.25 2.65 0 -22.3923
1.25 2.75 0 -22.9769
1.25 2.85 0 -23.2704
1.25 2.95 0 -22.8905
1.25 3.05 0 -19.7103
1.35 0.05 0 -25.9002
1.35 0.15 0 -25.9981
1.35 0.25 0 -24.374
1.35 0.35 0 -22.8646
1.35 0.45 0 -21.5813
1.35 0.55 0 -20.5046
1.35 0.65 0 -19.6109
1.35 0.75 0 -18.8828
1.35 0.85 0 -18.3084
1.35 0.95 0 -17.8787
1.35 1.05 0 -17.5852
1.35 1.15 0 -17.4153
1.35 1.25 0 -17.3498
1.35 1.35 0 -17.3587
1.35 1.45 0 -17.4011
1.35 1.55 0 -17.4265
1.35 1.65 0 -17.3818
1.35 1.75 0 -17.2236
1.35 1.85 0 -16.9331
1.35 1.95 0 -16.5302
1.35 2.05 0 -16.0789
1.35 2.15 0 -15.6762
1.35 2.25 0 -15.4243
1.35 2.35 0 -15.3931
1.35 2.45 0 -15.589
1.35 2.55 0 -15.9467
1.35 2.65 0 -16.3519
1.35 2.75 0 -16.6826
1.35 2.85 0 -16.8332
1.35 2.95 0 -16.5629
1.35 3.05 0 -14.3288
1.45 0.05 0 -25.4994
1.45 0.15 0 -25.5118
1.45 0.25 0 -23.8457
1.45 0.35 0 -22.3057
1.45 0.45 0 -20.9929
1.45 0.55 0 -19.8813
1.45 0.65 0 -18.9425
1.45 0.75 0 -18.1546
1.45 0.85 0 -17.5008
1.45 0.95 0 -16.9668
1.45 1.05 0 -16.537
1.45 1.15 0 -16.1914
1.45 1.25 0 -15.9021
1.45 1.35 0 -15.6323
1.45 1.45 0 -15.3377
1.45 1.55 0 -14.9712
1.45 1.65 0 -14.4929
1.45 1.75 0 -13.8826
1.45 1.85 0 -13.1517
1.45 1.95 0 -12.3496
1.45 2.05 0 -11.5575
1.45 2.15 0 -10.8693
1.45 2.25 0 -10.3629
1.45 2.35 0 -10.0736
1.45 2.45 0 -9.98138
1.45 2.55 0 -10.0199
1.45 2.65 0 -10.105
1.45 2.75 0 -10.1699
1.45 2.85 0 -10.1799
1.45 2.95 0 -10.0249
1.45 3.05 0 -8.75917
1.55 0.05 0 -24.7593
1.55 0.15 0 -24.7427
1.55 0.25 0 -23.1051
1.55 0.35 0 -21.5914
1.55 0.45 0 -20.2923
1.55 0.55 0 -19.1769
1.55 0.65 0 -18.213
1.55 0.75 0 -17.3752
1.55 0.85 0 -16.6425
1.55 0.95 0 -15.9951
1.55 1.05 0 -15.4112
1.55 1.15 0 -14.8642
1.55 1.25 0 -14.3205
1.55 1.35 0 -13.7409
1.55 1.45 0 -13.0837
1.55 1.55 0 -12.3125
1.55 1.65 0 -11.4062
1.55 1.75 0 -10.3695
1.55 1.85 0 -9.23845
1.55 1.95 0 -8.07803
1.55 2.05 0 -6.96938
1.55 2.15 0 -5.98871
1.55 2.25 0 -5.18587
1.55 2.35 0 -4.57133
1.55 2.45 0 -4.11791
1.55 2.55 0 -3.77744
1.55 2.65 0 -3.50688
1.55 2.75 0 -3.29364
1.55 2.85 0 -3.16442
1.55 2.95 0 -3.13368
1.55 3.05 0 -2.88038
1.65 0.05 0 -23.665
1.65 0.15 0 -23.6778
1.65 0.25 0 -22.14
1.65 0.35 0 -20.7087
1.65 0.45 0 -19.4642
1.65 0.55 0 -18.3725
1.65 0.65 0 -17.3997
1.65 0.75 0 -16.5174
1.65 0.85 0 -15.7014
1.65 0.95 0 -14.9277
1.65 1.05 0 -14.1699
1.65 1.15 0 -13.3973
1.65 1.25 0 -12.5748
1.65 1.35 0 -11.6658
1.65 1.45 0 -10.6372
1.65 1.55 0 -9.46768
1.65 1.65 0 -8.15577
1.65 1.75 0 -6.72537
1.65 1.85 0 -5.22536
1.65 1.95 0 -3.72134
1.65 2.05 0 -2.28117
1.65 2.15 0 -0.958815
1.65 2.25 0 0.217022
1.65 2.35 0 1.24454
1.65 2.45 0 2.1396
1.65 2.55 0 2.91857
1.65 2.65 0 3.57884
1.65 2.75 0 4.08322
1.65 2.85 0 4.35165
1.65 2.95 0 4.2471
1.65 3.05 0 3.42449
1.75 0.05 0 -22.2233
1.75 0.15 0 -22.3201
1.75 0.25 0 -20.9483
1.75 0.35 0 -19.6503
1.75 0.45 0 -18.496
1.75 0.55 0 -17.4508
1.75 0.65 0 -16.4801
1.75 0.75 0 -15.5546
1.75 0.85 0 -14.6483
1.75 0.95 0 -13.7349
1.75 1.05 0 -12.7862
1.75 1.15 0 -11.7711
1.75 1.25 0 -10.6576
1.75 1.35 0 -9.41607
1.75 1.45 0 -8.02518
1.75 1.55 0 -6.47822
1.75 1.65 0 -4.78796
1.75 1.75 0 -2.98742
1.75 1.85 0 -1.12526
1.75 1.95 0 0.743563
1.75 2.05 0 2.56899
1.75 2.15 0 4.31457
1.75 2.25 0 5.96001
1.75 2.35 0 7.49609
1.75 2.45 0 8.91355
1.75 2.55 0 10.1894
1.75 2.65 0 11.2751
1.75 2.75 0 12.0883
1.75 2.85 0 12.5011
1.75 2.95 0 12.2506
1.75 3.05 0 10.2703
1.85 0.05 0 -20.464
1.85 0.15 0 -20.6916
1.85 0.25 0 -19.5427
1.85 0.35 0 -18.4208
1.85 0.45 0 -17.3862
1.85 0.55 0 -16.405
1.85 0.65 0 -15.4441
1.85 0.75 0 -14.4754
1.85 0.85 0 -13.4728
1.85 0.95 0 -12.4106
1.85 1.05 0 -11.2621
1.85 1.15 0 -9.99982
1.85 1.25 0 -8.59774
1.85 1.35 0 -7.03526
1.85 1.45 0 -5.30165
1.85 1.55 0 -3.39995
1.85 1.65 0 -1.34844
1.85 1.75 0 0.821399
1.85 1.85 0 3.07032
1.85 1.95 0 5.35827
1.85 2.05 0 7.65018
1.85 2.15 0 9.91791
1.85 2.25 0 12.137
1.85 2.35 0 14.2788
1.85 2.45 0 16.3008
1.85 2.55 0 18.1371
1.85 2.65 0 19.6937
1.85 2.75 0 20.8459
1.85 2.85 0 21.4186
1.85 2.95 0 21.014
1.85 3.05 0 17.7753
1.95 0.05 0 -18.4389
1.95 0.15 0 -18.8342
1.95 0.25 0 -17.9541
1.95 0.35 0 -17.0428
1.95 0.45 0 -16.1512
1.95 0.55 0 -15.2485
1.95 0.65 0 -14.3046
1.95 0.75 0 -13.2944
1.95 0.85 0 -12.1946
1.95 0.95 0 -10.9828
1.95 1.05 0 -9.6365
1.95 1.15 0 -8.13397
1.95 1.25 0 -6.45644
1.95 1.35 0 -4.59093
1.95 1.45 0 -2.53307
1.95 1.55 0 -0.288672
1.95 1.65 0 2.12677
1.95 1.75 0 4.69064
1.95 1.85 0 7.37697
1.95 1.95 0 10.1595
1.95 2.05 0 13.0125
1.95 2.15 0 15.9075
1.95 2.25 0 18.8069
1.95 2.35 0 21.656
1.95 2.45 0 24.3741
1.95 2.55 0 26.8507
1.95 2.65 0 28.9449
1.95 2.75 0 30.4875
1.95 2.85 0 31.2521
1.95 2.95 0 30.6904
1.95 3.05 0 26.0712
2.05 0.05 0 -16.2176
2.05 0.15 0 -16.8093
2.05 0.25 0 -16.2332
2.05 0.35 0 -15.5595
2.05 0.45 0 -14.8305
2.05 0.55 0 -14.0195
2.05 0.65 0 -13.1015
2.05 0.75 0 -12.0561
2.05 0.85 0 -10.865
2.05 0.95 0 -9.51092
2.05 1.05 0 -7.97716
2.05 1.15 0 -6.24828
2.05 1.25 0 -4.31142
2.05 1.35 0 -2.15795
2.05 1.45 0 0.215383
2.05 1.55 0 2.80618
2.05 1.65 0 5.60735
2.05 1.75 0 8.60862
2.05 1.85 0 11.7976
2.05 1.95 0 15.1592
2.05 2.05 0 18.6719
2.05 2.15 0 22.3018
2.05 2.25 0 25.9941
2.05 2.35 0 29.6643
2.05 2.45 0 33.1917
2.05 2.55 0 36.4176
2.05 2.65 0 39.1495
2.05 2.75 0 41.1658
2.05 2.85 0 42.1776
2.05 2.95 0 41.4629
2.05 3.05 0 35.3149
2.15 0.05 0 -13.8833
2.15 0.15 0 -14.6949
2.15 0.25 0 -14.4496
2.15 0.35 0 -14.0352
2.15 0.45 0 -13.4859
2.15 0.55 0 -12.7803
2.15 0.65 0 -11.8998
2.15 0.75 0 -10.8299
2.15 0.85 0 -9.5585
2.15 0.95 0 -8.07449
2.15 1.05 0 -6.36717
2.15 1.15 0 -4.42635
2.15 1.25 0 -2.24274
2.15 1.35 0 0.191621
2.15 1.45 0 2.88322
2.15 1.55 0 5.83727
2.15 1.65 0 9.05812
2.15 1.75 0 12.549
2.15 1.85 0 16.3107
2.15 1.95 0 20.337
2.15 2.05 0 24.6093
2.15 2.15 0 29.0865
2.15 2.25 0 33.696
2.15 2.35 0 38.3233
2.15 2.45 0 42.8059
2.15 2.55 0 46.9324
2.15 2.65 0 50.4492
2.15 2.75 0 53.0675
2.15 2.85 0 54.4153
2.15 2.95 0 53.5633
2.15 3.05 0 45.7056
2.25 0.05 0 -11.5281
2.25 0.15 0 -12.5824
2.25 0.25 0 -12.6897
2.25 0.35 0 -12.553
2.25 0.45 0 -12.1992
2.25 0.55 0 -11.6134
2.25 0.65 0 -10.7836
2.25 0.75 0 -9.70222
2.25 0.85 0 -8.36365
2.25 0.95 0 -6.76292
2.25 1.05 0 -4.89467
2.25 1.15 0 -2.75244
2.25 1.25 0 -0.328145
2.25 1.35 0 2.38838
2.25 1.45 0 5.40982
2.25 1.55 0 8.75146
2.25 1.65 0 12.4307
2.25 1.75 0 16.4651
2.25 1.85 0 20.8684
2.25 1.95 0 25.6443
2.25 2.05 0 30.7774
2.25 2.15 0 36.2219
2.25 2.25 0 41.8899
2.25 2.35 0 47.6396
2.25 2.45 0 53.2663
2.25 2.55 0 58.5006
2.25 2.65 0 63.0137
2.25 2.75 0 66.4264
2.25 2.85 0 68.2496
2.25 2.95 0 67.2959
2.25 3.05 0 57.506
2.35 0.05 0 -9.25094
2.35 0.15 0 -10.5748
2.35 0.25 0 -11.0537
2.35 0.35 0 -11.2112
2.35 0.45 0 -11.0684
2.35 0.55 0 -10.6168
2.35 0.65 0 -9.85166
2.35 0.75 0 -8.77198
2.35 0.85 0 -7.37848
2.35 0.95 0 -5.67187
2.35 1.05 0 -3.6512
2.35 1.15 0 -1.31243
2.35 1.25 0 1.35297
2.35 1.35 0 4.35926
2.35 1.45 0 7.72709
2.35 1.55 0 11.4834
2.35 1.65 0 15.6599
2.35 1.75 0 20.2897
2.35 1.85 0 25.4012
2.35 1.95 0 31.0099
2.35 2.05 0 37.1072
2.35 2.15 0 43.6476
2.35 2.25 0 50.5343
2.35 2.35 0 57.6039
2.35 2.45 0 64.6136
2.35 2.55 0 71.2324
2.35 2.65 0 77.0408
2.35 2.75 0 81.5345
2.35 2.85 0 84.054
2.35 2.95 0 83.0732
2.35 3.05 0 71.0752
2.45 0.05 0 -7.15662
2.45 0.15 0 -8.78468
2.45 0.25 0 -9.65453
2.45 0.35 0 -10.1227
2.45 0.45 0 -10.2064
2.45 0.55 0 -9.90376
2.45 0.65 0 -9.21689
2.45 0.75 0 -8.151
2.45 0.85 0 -6.71257
2.45 0.95 0 -4.9073
2.45 1.05 0 -2.73799
2.45 1.15 0 -0.202193
2.45 1.25 0 2.71003
2.45 1.35 0 6.01803
2.45 1.45 0 9.75163
2.45 1.55 0 13.9507
2.45 1.65 0 18.6629
2.45 1.75 0 23.9385
2.45 1.85 0 29.8228
2.45 1.95 0 36.3464
2.45 2.05 0 43.5127
2.45 2.15 0 51.2834
2.45 2.25 0 59.563
2.45 2.35 0 68.1791
2.45 2.45 0 76.8625
2.45 2.55 0 85.2256
2.45 2.65 0 92.7455
2.45 2.75 0 98.7507
2.45 2.85 0 102.326
2.45 2.95 0 101.473
2.45 3.05 0 86.9236
2.55 0.05 0 -5.35827
2.55 0.15 0 -7.3359
2.55 0.25 0 -8.61785
2.55 0.35 0 -9.4146
2.55 0.45 0 -9.74187
2.55 0.55 0 -9.60467
2.55 0.65 0 -9.01098
2.55 0.75 0 -7.97137
2.55 0.85 0 -6.49723
2.55 0.95 0 -4.59857
2.55 1.05 0 -2.28135
2.55 1.15 0 0.455757
2.55 1.25 0 3.62463
2.55 1.35 0 7.25053
2.55 1.45 0 11.3736
2.55 1.55 0 16.048
2.55 1.65 0 21.3388
2.55 1.75 0 27.3146
2.55 1.85 0 34.0393
2.55 1.95 0 41.5608
2.55 2.05 0 49.8989
2.55 2.15 0 59.0317
2.55 2.25 0 68.8795
2.55 2.35 0 79.2829
2.55 2.45 0 89.9725
2.55 2.55 0 100.528
2.55 2.65 0 110.33
2.55 2.75 0 118.496
2.55 2.85 0 123.736
2.55 2.95 0 123.336
2.55 3.05 0 105.817
2.65 0.05 0 -3.98083
2.65 0.15 0 -6.3649
2.65 0.25 0 -8.0835
2.65 0.35 0 -9.23088
2.65 0.45 0 -9.8244
2.65 0.55 0 -9.87543
2.65 0.65 0 -9.3968
2.65 0.75 0 -8.40302
2.65 0.85 0 -6.90893
2.65 0.95 0 -4.92746
2.65 1.05 0 -2.4664
2.65 1.15 0 0.475837
2.65 1.25 0 3.91466
2.65 1.35 0 7.88304
2.65 1.45 0 12.433
2.65 1.55 0 17.6341
2.65 1.65 0 23.5676
2.65 1.75 0 30.3188
2.65 1.85 0 37.9666
2.65 1.95 0 46.5742
2.65 2.05 0 56.18
2.65 2.15 0 66.7879
2.65 2.25 0 78.3545
2.65 2.35 0 90.7672
2.65 2.45 0 103.806
2.65 2.55 0 117.076
2.65 2.65 0 129.912
2.65 2.75 0 141.219
2.65 2.85 0 149.177
2.65 2.95 0 149.952
2.65 3.05 0 128.995
2.75 0.05 0 -3.16553
2.75 0.15 0 -6.02185
2.75 0.25 0 -8.2065
2.75 0.35 0 -9.73603
2.75 0.45 0 -10.632
2.75 0.55 0 -10.9115
2.75 0.65 0 -10.5911
2.75 0.75 0 -9.68712
2.75 0.85 0 -8.21471
2.75 0.95 0 -6.18561
2.75 1.05 0 -3.60427
2.75 1.15 0 -0.463003
2.75 1.25 0 3.26301
2.75 1.35 0 7.619
2.75 1.45 0 12.6704
2.75 1.55 0 18.4985
2.75 1.65 0 25.1932
2.75 1.75 0 32.844
2.75 1.85 0 41.5325
2.75 1.95 0 51.328
2.75 2.05 0 62.2852
2.75 2.15 0 74.443
2.75 2.25 0 87.8192
2.75 2.35 0 102.394
2.75 2.45 0 118.072
2.75 2.55 0 134.596
2.75 2.65 0 151.392
2.75 2.75 0 167.266
2.75 2.85 0 179.795
2.75 2.95 0 183.39
2.75 3.05 0 158.702
2.85 0.05 0 -3.07159
2.85 0.15 0 -6.46516
2.85 0.25 0 -9.15323
2.85 0.35 0 -11.1147
2.85 0.45 0 -12.3748
2.85 0.55 0 -12.9563
2.85 0.65 0 -12.8786
2.85 0.75 0 -12.1562
2.85 0.85 0 -10.7972
2.85 0.95 0 -8.8015
2.85 1.05 0 -6.15706
2.85 1.15 0 -2.83691
2.85 1.25 0 1.20328
2.85 1.35 0 6.02466
2.85 1.45 0 11.7011
2.85 1.55 0 18.3127
2.85 1.65 0 25.9384
2.85 1.75 0 34.652
2.85 1.85 0 44.5202
2.85 1.95 0 55.6072
2.85 2.05 0 67.9811
2.85 2.15 0 81.723
2.85 2.25 0 96.9332
2.85 2.35 0 113.73
2.85 2.45 0 132.227
2.85 2.55 0 152.461
