x y z p
0.85 2.15 0 -41.7197
0.85 2.25 0 -45.1431
0.85 2.35 0 -48.6499
0.85 2.45 0 -52.1453
0.85 2.55 0 -55.5094
0.85 2.65 0 -58.5879
0.85 2.75 0 -61.1558
0.85 2.85 0 -62.8144
0.85 2.95 0 -62.3973
0.85 3.05 0 -53.9105
0.95 0.05 0 -10.6948
0.95 0.15 0 -11.4985
0.95 0.25 0 -11.6414
0.95 0.35 0 -11.8307
0.95 0.45 0 -12.1196
0.95 0.55 0 -12.5113
0.95 0.65 0 -13.0063
0.95 0.75 0 -13.6062
0.95 0.85 0 -14.3144
0.95 0.95 0 -15.1357
0.95 1.05 0 -16.0765
0.95 1.15 0 -17.1448
0.95 1.25 0 -18.3498
0.95 1.35 0 -19.7016
0.95 1.45 0 -21.211
0.95 1.55 0 -22.8887
0.95 1.65 0 -24.7444
0.95 1.75 0 -26.7857
0.95 1.85 0 -29.0159
0.95 1.95 0 -31.4321
0.95 2.05 0 -34.022
0.95 2.15 0 -36.7611
0.95 2.25 0 -39.6095
0.95 2.35 0 -42.5091
0.95 2.45 0 -45.3813
0.95 2.55 0 -48.125
0.95 2.65 0 -50.6081
0.95 2.75 0 -52.6512
0.95 2.85 0 -53.9534
0.95 2.95 0 -53.5773
0.95 3.05 0 -46.3804
1.05 0.05 0 -9.72241
1.05 0.15 0 -10.46
1.05 0.25 0 -10.5909
1.05 0.35 0 -10.7572
1.05 0.45 0 -11.0073
1.05 0.55 0 -11.3446
1.05 0.65 0 -11.7698
1.05 0.75 0 -12.2843
1.05 0.85 0 -12.8906
1.05 0.95 0 -13.5928
1.05 1.05 0 -14.3958
1.05 1.15 0 -15.3058
1.05 1.25 0 -16.3301
1.05 1.35 0 -17.4763
1.05 1.45 0 -18.7525
1.05 1.55 0 -20.1664
1.05 1.65 0 -21.7244
1.05 1.75 0 -23.431
1.05 1.85 0 -25.2867
1.05 1.95 0 -27.2873
1.05 2.05 0 -29.4212
1.05 2.15 0 -31.6677
1.05 2.25 0 -33.9943
1.05 2.35 0 -36.3538
1.05 2.45 0 -38.6812
1.05 2.55 0 -40.8915
1.05 2.65 0 -42.8766
1.05 2.75 0 -44.4985
1.05 2.85 0 -45.533
1.05 2.95 0 -45.2222
1.05 3.05 0 -39.2149
1.15 0.05 0 -8.66651
1.15 0.15 0 -9.33204
1.15 0.25 0 -9.45129
1.15 0.35 0 -9.59523
1.15 0.45 0 -9.80698
1.15 0.55 0 -10.0895
1.15 0.65 0 -10.4433
1.15 0.75 0 -10.8695
1.15 0.85 0 -11.3699
1.15 0.95 0 -11.9475
1.15 1.05 0 -12.606
1.15 1.15 0 -13.3502
1.15 1.25 0 -14.1852
1.15 1.35 0 -15.1169
1.15 1.45 0 -16.1511
1.15 1.55 0 -17.2934
1.15 1.65 0 -18.5481
1.15 1.75 0 -19.918
1.15 1.85 0 -21.4031
1.15 1.95 0 -22.9996
1.15 2.05 0 -24.6986
1.15 2.15 0 -26.4841
1.15 2.25 0 -28.3311
1.15 2.35 0 -30.202
1.15 2.45 0 -32.0442
1.15 2.55 0 -33.7884
1.15 2.65 0 -35.3498
1.15 2.75 0 -36.6261
1.15 2.85 0 -37.4519
1.15 2.95 0 -37.2202
1.15 3.05 0 -32.3333
1.25 0.05 0 -7.54209
1.25 0.15 0 -8.13099
1.25 0.25 0 -8.239
1.25 0.35 0 -8.36125
1.25 0.45 0 -8.53488
1.25 0.55 0 -8.76227
1.25 0.65 0 -9.04357
1.25 0.75 0 -9.37933
1.25 0.85 0 -9.77074
1.25 0.95 0 -10.2197
1.25 1.05 0 -10.7288
1.25 1.15 0 -11.3012
1.25 1.25 0 -11.9407
1.25 1.35 0 -12.6514
1.25 1.45 0 -13.4376
1.25 1.55 0 -14.3033
1.25 1.65 0 -15.2518
1.25 1.75 0 -16.2853
1.25 1.85 0 -17.4045
1.25 1.95 0 -18.6073
1.25 2.05 0 -19.8884
1.25 2.15 0 -21.2373
1.25 2.25 0 -22.6361
1.25 2.35 0 -24.0564
1.25 2.45 0 -25.4576
1.25 2.55 0 -26.7863
1.25 2.65 0 -27.9791
1.25 2.75 0 -28.9632
1.25 2.85 0 -29.6199
1.25 2.95 0 -29.4764
1.25 3.05 0 -25.6637
1.35 0.05 0 -6.3643
1.35 0.15 0 -6.87339
1.35 0.25 0 -6.97077
1.35 0.35 0 -7.07203
1.35 0.45 0 -7.20795
1.35 0.55 0 -7.38012
1.35 0.65 0 -7.58826
1.35 0.75 0 -7.83228
1.35 0.85 0 -8.11261
1.35 0.95 0 -8.43012
1.35 1.05 0 -8.78627
1.35 1.15 0 -9.18296
1.35 1.25 0 -9.6226
1.35 1.35 0 -10.1079
1.35 1.45 0 -10.642
1.35 1.55 0 -11.2277
1.35 1.65 0 -11.8682
1.35 1.75 0 -12.5658
1.35 1.85 0 -13.3226
1.35 1.95 0 -14.1391
1.35 2.05 0 -15.014
1.35 2.15 0 -15.9425
1.35 2.25 0 -16.9141
1.35 2.35 0 -17.9099
1.35 2.45 0 -18.9011
1.35 2.55 0 -19.8498
1.35 2.65 0 -20.7122
1.35 2.75 0 -21.4404
1.35 2.85 0 -21.9543
1.35 2.95 0 -21.9056
1.35 3.05 0 -19.138
1.45 0.05 0 -5.14847
1.45 0.15 0 -5.57594
1.45 0.25 0 -5.66357
1.45 0.35 0 -5.74476
1.45 0.45 0 -5.84367
1.45 0.55 0 -5.96102
1.45 0.65 0 -6.09595
1.45 0.75 0 -6.24774
1.45 0.85 0 -6.41594
1.45 0.95 0 -6.60047
1.45 1.05 0 -6.80161
1.45 1.15 0 -7.02008
1.45 1.25 0 -7.25701
1.45 1.35 0 -7.51397
1.45 1.45 0 -7.79295
1.45 1.55 0 -8.0964
1.45 1.65 0 -8.42715
1.45 1.75 0 -8.78847
1.45 1.85 0 -9.18396
1.45 1.95 0 -9.61727
1.45 2.05 0 -10.0915
1.45 2.15 0 -10.6078
1.45 2.25 0 -11.1633
1.45 2.35 0 -11.749
1.45 2.45 0 -12.3483
1.45 2.55 0 -12.9384
1.45 2.65 0 -13.4938
1.45 2.75 0 -13.9883
1.45 2.85 0 -14.3754
1.45 2.95 0 -14.4269
1.45 3.05 0 -12.6896
1.55 0.05 0 -3.91013
1.55 0.15 0 -4.2555
1.55 0.25 0 -4.33456
1.55 0.35 0 -4.39691
1.55 0.45 0 -4.45991
1.55 0.55 0 -4.52336
1.55 0.65 0 -4.58577
1.55 0.75 0 -4.64569
1.55 0.85 0 -4.7018
1.55 0.95 0 -4.75298
1.55 1.05 0 -4.79839
1.55 1.15 0 -4.8375
1.55 1.25 0 -4.87024
1.55 1.35 0 -4.89703
1.55 1.45 0 -4.91897
1.55 1.55 0 -4.93794
1.55 1.65 0 -4.95684
1.55 1.75 0 -4.97975
1.55 1.85 0 -5.01212
1.55 1.95 0 -5.06073
1.55 2.05 0 -5.13325
1.55 2.15 0 -5.2371
1.55 2.25 0 -5.37761
1.55 2.35 0 -5.55601
1.55 2.45 0 -5.76854
1.55 2.55 0 -6.00768
1.55 2.65 0 -6.26546
1.55 2.75 0 -6.53583
1.55 2.85 0 -6.80405
1.55 2.95 0 -6.95947
1.55 3.05 0 -6.25071
1.65 0.05 0 -2.66493
1.65 0.15 0 -2.92908
1.65 0.25 0 -3.00107
1.65 0.35 0 -3.04614
1.65 0.45 0 -3.07482
1.65 0.55 0 -3.08589
1.65 0.65 0 -3.07723
1.65 0.75 0 -3.04659
1.65 0.85 0 -2.99172
1.65 0.95 0 -2.91042
1.65 1.05 0 -2.80064
1.65 1.15 0 -2.6606
1.65 1.25 0 -2.48891
1.65 1.35 0 -2.2848
1.65 1.45 0 -2.04833
1.65 1.55 0 -1.78075
1.65 1.65 0 -1.48483
1.65 1.75 0 -1.16534
1.65 1.85 0 -0.829423
1.65 1.95 0 -0.486864
1.65 2.05 0 -0.14992
1.65 2.15 0 0.16753
1.65 2.25 0 0.451539
1.65 2.35 0 0.689819
1.65 2.45 0 0.872536
1.65 2.55 0 0.99116
1.65 2.65 0 1.03565
1.65 2.75 0 0.991952
1.65 2.85 0 0.843108
1.65 2.95 0 0.581185
1.65 3.05 0 0.250678
1.75 0.05 0 -1.42855
1.75 0.15 0 -1.61367
1.75 0.25 0 -1.68044
1.75 0.35 0 -1.71019
1.75 0.45 0 -1.70661
1.75 0.55 0 -1.6675
1.75 0.65 0 -1.59003
1.75 0.75 0 -1.47113
1.75 0.85 0 -1.30754
1.75 0.95 0 -1.09589
1.75 1.05 0 -0.832858
1.75 1.15 0 -0.51523
1.75 1.25 0 -0.140176
1.75 1.35 0 0.294507
1.75 1.45 0 0.79003
1.75 1.55 0 1.34614
1.75 1.65 0 1.96056
1.75 1.75 0 2.6283
1.75 1.85 0 3.34095
1.75 1.95 0 4.08613
1.75 2.05 0 4.84724
1.75 2.15 0 5.6039
1.75 2.25 0 6.33316
1.75 2.35 0 7.01084
1.75 2.45 0 7.61229
1.75 2.55 0 8.1114
1.75 2.65 0 8.47839
1.75 2.75 0 8.67726
1.75 2.85 0 8.65723
1.75 2.95 0 8.28823
1.75 3.05 0 6.89416
1.85 0.05 0 -0.216596
1.85 0.15 0 -0.32618
1.85 0.25 0 -0.389903
1.85 0.35 0 -0.406665
1.85 0.45 0 -0.37346
1.85 0.55 0 -0.287081
1.85 0.65 0 -0.143963
1.85 0.75 0 0.0598528
1.85 0.85 0 0.328691
1.85 0.95 0 0.667166
1.85 1.05 0 1.08007
1.85 1.15 0 1.57218
1.85 1.25 0 2.14806
1.85 1.35 0 2.81167
1.85 1.45 0 3.56592
1.85 1.55 0 4.4121
1.85 1.65 0 5.34908
1.85 1.75 0 6.37237
1.85 1.85 0 7.47312
1.85 1.95 0 8.63712
1.85 2.05 0 9.84403
1.85 2.15 0 11.0673
1.85 2.25 0 12.2747
1.85 2.35 0 13.4295
1.85 2.45 0 14.4905
1.85 2.55 0 15.4115
1.85 2.65 0 16.1398
1.85 2.75 0 16.6133
1.85 2.85 0 16.7426
1.85 2.95 0 16.2689
1.85 3.05 0 13.7718
1.95 0.05 0 0.955529
1.95 0.15 0 0.91672
1.95 0.25 0 0.853547
1.95 0.35 0 0.847032
1.95 0.45 0 0.906675
1.95 0.55 0 1.03668
1.95 0.65 0 1.24136
1.95 0.75 0 1.5256
1.95 0.85 0 1.89487
1.95 0.95 0 2.35515
1.95 1.05 0 2.91285
1.95 1.15 0 3.57458
1.95 1.25 0 4.34692
1.95 1.35 0 5.23607
1.95 1.45 0 6.24723
1.95 1.55 0 7.38397
1.95 1.65 0 8.64721
1.95 1.75 0 10.0341
1.95 1.85 0 11.5365
1.95 1.95 0 13.1397
1.95 2.05 0 14.8207
1.95 2.15 0 16.5477
1.95 2.25 0 18.2796
1.95 2.35 0 19.9663
1.95 2.45 0 21.5482
1.95 2.55 0 22.9558
1.95 2.65 0 24.1077
1.95 2.75 0 24.909
1.95 2.85 0 25.2235
1.95 2.95 0 24.652
1.95 3.05 0 20.9946
2.05 0.05 0 2.07276
2.05 0.15 0 2.09877
2.05 0.25 0 2.03335
2.05 0.35 0 2.03395
2.05 0.45 0 2.11626
2.05 0.55 0 2.28547
2.05 0.65 0 2.54663
2.05 0.75 0 2.90559
2.05 0.85 0 3.36903
2.05 0.95 0 3.94441
2.05 1.05 0 4.63991
2.05 1.15 0 5.46425
2.05 1.25 0 6.42644
2.05 1.35 0 7.5354
2.05 1.45 0 8.79938
2.05 1.55 0 10.2252
2.05 1.65 0 11.817
2.05 1.75 0 13.575
2.05 1.85 0 15.4937
2.05 1.95 0 17.5595
2.05 2.05 0 19.749
2.05 2.15 0 22.0266
2.05 2.25 0 24.3436
2.05 2.35 0 26.6366
2.05 2.45 0 28.826
2.05 2.55 0 30.8143
2.05 2.65 0 32.4839
2.05 2.75 0 33.6958
2.05 2.85 0 34.2533
2.05 2.95 0 33.599
2.05 3.05 0 28.7019
2.15 0.05 0 3.12053
2.15 0.15 0 3.20426
2.15 0.25 0 3.13353
2.15 0.35 0 3.13774
2.15 0.45 0 3.2384
2.15 0.55 0 3.44159
2.15 0.65 0 3.75313
2.15 0.75 0 4.17983
2.15 0.85 0 4.7296
2.15 0.95 0 5.41148
2.15 1.05 0 6.23558
2.15 1.15 0 7.21298
2.15 1.25 0 8.35553
2.15 1.35 0 9.67546
2.15 1.45 0 11.1849
2.15 1.55 0 12.895
2.15 1.65 0 14.8147
2.15 1.75 0 16.9493
2.15 1.85 0 19.2979
2.15 1.95 0 21.8511
2.15 2.05 0 24.5878
2.15 2.15 0 27.4721
2.15 2.25 0 30.4499
2.15 2.35 0 33.4461
2.15 2.45 0 36.3604
2.15 2.55 0 39.0621
2.15 2.65 0 41.3873
2.15 2.75 0 43.1356
2.15 2.85 0 44.0279
2.15 2.95 0 43.3197
2.15 3.05 0 37.0754
2.25 0.05 0 4.08491
2.25 0.15 0 4.21825
2.25 0.25 0 4.13893
2.25 0.35 0 4.1429
2.25 0.45 0 4.25702
2.25 0.55 0 4.48821
2.25 0.65 0 4.84299
2.25 0.75 0 5.32909
2.25 0.85 0 5.95567
2.25 0.95 0 6.73338
2.25 1.05 0 7.67437
2.25 1.15 0 8.7923
2.25 1.25 0 10.1022
2.25 1.35 0 11.6202
2.25 1.45 0 13.3632
2.25 1.55 0 15.348
2.25 1.65 0 17.59
2.25 1.75 0 20.1019
2.25 1.85 0 22.8905
2.25 1.95 0 25.9543
2.25 2.05 0 29.279
2.25 2.15 0 32.8329
2.25 2.25 0 36.5619
2.25 2.35 0 40.3834
2.25 2.45 0 44.1773
2.25 2.55 0 47.7762
2.25 2.65 0 50.9565
2.25 2.75 0 53.4321
2.25 2.85 0 54.8054
2.25 2.95 0 54.0974
2.25 3.05 0 46.362
2.35 0.05 0 4.95281
2.35 0.15 0 5.12674
2.35 0.25 0 5.03539
2.35 0.35 0 5.03496
2.35 0.45 0 5.15716
2.35 0.55 0 5.40963
2.35 0.65 0 5.79948
2.35 0.75 0 6.33531
2.35 0.85 0 7.02744
2.35 0.95 0 7.8881
2.35 1.05 0 8.9315
2.35 1.15 0 10.174
2.35 1.25 0 11.634
2.35 1.35 0 13.3322
2.35 1.45 0 15.2909
2.35 1.55 0 17.5339
2.35 1.65 0 20.0851
2.35 1.75 0 22.967
2.35 1.85 0 26.1984
2.35 1.95 0 29.7901
2.35 2.05 0 33.7409
2.35 2.15 0 38.0307
2.35 2.25 0 42.6138
2.35 2.35 0 47.4081
2.35 2.45 0 52.2807
2.35 2.55 0 57.0271
2.35 2.65 0 61.3503
2.35 2.75 0 64.8443
2.35 2.85 0 66.9355
2.35 2.95 0 66.3294
2.35 3.05 0 56.9104
2.45 0.05 0 5.71217
2.45 0.15 0 5.91688
2.45 0.25 0 5.80994
2.45 0.35 0 5.80075
2.45 0.45 0 5.92522
2.45 0.55 0 6.19157
2.45 0.65 0 6.6074
2.45 0.75 0 7.182
2.45 0.85 0 7.92672
2.45 0.95 0 8.85518
2.45 1.05 0 9.98358
2.45 1.15 0 11.3309
2.45 1.25 0 12.9191
2.45 1.35 0 14.7734
2.45 1.45 0 16.9224
2.45 1.55 0 19.3979
2.45 1.65 0 22.2342
2.45 1.75 0 25.467
2.45 1.85 0 29.1308
2.45 1.95 0 33.2556
2.45 2.05 0 37.861
2.45 2.15 0 42.9493
2.45 2.25 0 48.4959
2.45 2.35 0 54.4344
2.45 2.45 0 60.6339
2.45 2.55 0 66.8624
2.45 2.65 0 72.7411
2.45 2.75 0 77.7015
2.45 2.85 0 80.9035
2.45 2.95 0 80.595
2.45 3.05 0 69.2365
2.55 0.05 0 6.35213
2.55 0.15 0 6.57717
2.55 0.25 0 6.45105
2.55 0.35 0 6.42856
2.55 0.45 0 6.54918
2.55 0.55 0 6.8215
2.55 0.65 0 7.25342
2.55 0.75 0 7.8547
2.55 0.85 0 8.63745
2.55 0.95 0 9.61644
2.55 1.05 0 10.8095
2.55 1.15 0 12.2379
2.55 1.25 0 13.927
2.55 1.35 0 15.9066
2.55 1.45 0 18.2115
2.55 1.55 0 20.8823
2.55 1.65 0 23.9652
2.55 1.75 0 27.5118
2.55 1.85 0 31.5777
2.55 1.95 0 36.219
2.55 2.05 0 41.4871
2.55 2.15 0 47.421
2.55 2.25 0 54.0358
2.55 2.35 0 61.305
2.55 2.45 0 69.1284
2.55 2.55 0 77.2745
2.55 2.65 0 85.2935
2.55 2.75 0 92.4138
2.55 2.85 0 97.3956
2.55 2.95 0 97.7753
2.55 3.05 0 84.1452
2.65 0.05 0 6.86328
2.65 0.15 0 7.09769
2.65 0.25 0 6.94877
2.65 0.35 0 6.90837
2.65 0.45 0 7.01884
2.65 0.55 0 7.28891
2.65 0.65 0 7.72649
2.65 0.75 0 8.34149
2.65 0.85 0 9.14642
2.65 0.95 0 10.1568
2.65 1.05 0 11.3915
2.65 1.15 0 12.8737
2.65 1.25 0 14.6313
2.65 1.35 0 16.6979
2.65 1.45 0 19.1142
2.65 1.55 0 21.9291
2.65 1.65 0 25.2014
2.65 1.75 0 29.0007
2.65 1.85 0 33.4081
2.65 1.95 0 38.5144
2.65 2.05 0 44.416
2.65 2.15 0 51.2076
2.65 2.25 0 58.9706
2.65 2.35 0 67.7535
2.65 2.45 0 77.5345
2.65 2.55 0 88.1422
2.65 2.65 0 99.1102
2.65 2.75 0 109.459
2.65 2.85 0 117.386
2.65 2.95 0 119.271
2.65 3.05 0 102.982
2.75 0.05 0 7.23793
2.75 0.15 0 7.47027
2.75 0.25 0 7.29487
2.75 0.35 0 7.23196
2.75 0.45 0 7.326
2.75 0.55 0 7.58555
2.75 0.65 0 8.01814
2.75 0.75 0 8.63343
2.75 0.85 0 9.44385
2.75 0.95 0 10.4651
2.75 1.05 0 11.7165
2.75 1.15 0 13.222
2.75 1.25 0 15.0111
2.75 1.35 0 17.1198
2.75 1.45 0 19.5927
2.75 1.55 0 22.4856
2.75 1.65 0 25.868
2.75 1.75 0 29.8276
2.75 1.85 0 34.4734
2.75 1.95 0 39.9385
2.75 2.05 0 46.38
2.75 2.15 0 53.9738
2.75 2.25 0 62.9043
2.75 2.35 0 73.3454
2.75 2.45 0 85.4244
2.75 2.55 0 99.132
2.75 2.65 0 114.119
2.75 2.75 0 129.306
2.75 2.85 0 142.221
2.75 2.95 0 147.402
2.75 3.05 0 128.215
2.85 0.05 0 7.47056
2.85 0.15 0 7.68873
2.85 0.25 0 7.48283
2.85 0.35 0 7.39287
2.85 0.45 0 7.46453
2.85 0.55 0 7.70564
2.85 0.65 0 8.12284
2.85 0.75 0 8.72502
2.85 0.85 0 9.524
2.85 0.95 0 10.535
2.85 1.05 0 11.777
2.85 1.15 0 13.2736
2.85 1.25 0 15.0542
2.85 1.35 0 17.1549
2.85 1.45 0 19.6215
2.85 1.55 0 22.5122
2.85 1.65 0 25.9027
2.85 1.75 0 29.8933
2.85 1.85 0 34.6175
2.85 1.95 0 40.2534
2.85 2.05 0 47.0324
2.85 2.15 0 55.2438
2.85 2.25 0 65.2293
2.85 2.35 0 77.3664
2.85 2.45 0 92.0344
2.85 2.55 0 109.534
2.85 2.65 0 129.863
2.85 2.75 0 152.175
2.85 2.85 0 173.576
2.85 2.95 0 186.102
2.85 3.05 0 165.004
2.95 0.05 0 7.55907
2.95 0.15 0 7.74898
2.95 0.25 0 7.50748
2.95 0.35 0 7.38618
2.95 0.45 0 7.43038
