x y z u v w
0.05 0.05 0 0.0203681 0.0426011 0
0.05 0.15 0 0.0180953 0.072689 0
0.05 0.25 0 0.0104554 0.0508561 0
0.05 0.35 0 0.0051574 0.0368231 0
0.05 0.45 0 0.00201297 0.0302615 0
0.05 0.55 0 5.22242e-05 0.0283592 0
0.05 0.65 0 -0.00133031 0.0295169 0
0.05 0.75 0 -0.0024358 0.0329513 0
0.05 0.85 0 -0.00341001 0.0382874 0
0.05 0.95 0 -0.0043293 0.0453533 0
0.05 1.05 0 -0.00524075 0.0540895 0
0.05 1.15 0 -0.00618008 0.0645121 0
0.05 1.25 0 -0.00718066 0.0766999 0
0.05 1.35 0 -0.00827945 0.090795 0
0.05 1.45 0 -0.00952276 0.107014 0
0.05 1.55 0 -0.0109738 0.125674 0
0.05 1.65 0 -0.0127245 0.147227 0
0.05 1.75 0 -0.0149139 0.172334 0
0.05 1.85 0 -0.0177597 0.201972 0
0.05 1.95 0 -0.0216102 0.237623 0
0.05 2.05 0 -0.0270267 0.281571 0
0.05 2.15 0 -0.0349093 0.337396 0
0.05 2.25 0 -0.0466572 0.410701 0
0.05 2.35 0 -0.0642882 0.5101 0
0.05 2.45 0 -0.090192 0.648105 0
0.05 2.55 0 -0.125439 0.840459 0
0.05 2.65 0 -0.163435 1.09901 0
0.05 2.75 0 -0.170204 1.40438 0
0.05 2.85 0 -0.0301854 1.62806 0
0.05 2.95 0 0.586139 1.40072 0
0.05 3.05 0 2.50298 0.554197 0
0.15 0.05 0 0.0487526 0.0724406 0
0.15 0.15 0 0.0503601 0.136959 0
0.15 0.25 0 0.032495 0.117999 0
0.15 0.35 0 0.0167859 0.100565 0
0.15 0.45 0 0.00567796 0.0925359 0
0.15 0.55 0 -0.00220288 0.0932038 0
0.15 0.65 0 -0.00822526 0.10105 0
0.15 0.75 0 -0.0132496 0.114933 0
0.15 0.85 0 -0.0177726 0.13417 0
0.15 0.95 0 -0.0220937 0.158427 0
0.15 1.05 0 -0.0264182 0.187626 0
0.15 1.15 0 -0.0309138 0.221892 0
0.15 1.25 0 -0.0357451 0.261543 0
0.15 1.35 0 -0.0410994 0.307104 0
0.15 1.45 0 -0.0472134 0.359352 0
0.15 1.55 0 -0.054405 0.419391 0
0.15 1.65 0 -0.0631196 0.488765 0
0.15 1.75 0 -0.0739952 0.569622 0
0.15 1.85 0 -0.0879566 0.664932 0
0.15 1.95 0 -0.106345 0.77876 0
0.15 2.05 0 -0.131076 0.916553 0
0.15 2.15 0 -0.164774 1.08531 0
0.15 2.25 0 -0.210695 1.29329 0
0.15 2.35 0 -0.271909 1.5483 0
0.15 2.45 0 -0.348351 1.85277 0
0.15 2.55 0 -0.428409 2.19162 0
0.15 2.65 0 -0.467815 2.50684 0
0.15 2.75 0 -0.341868 2.65457 0
0.15 2.85 0 0.250799 2.36912 0
0.15 2.95 0 1.95489 1.392 0
0.15 3.05 0 5.97535 0.353667 0
0.25 0.05 0 0.0594004 0.085512 0
0.25 0.15 0 0.0718296 0.170567 0
0.25 0.25 0 0.0507561 0.163971 0
0.25 0.35 0 0.0259275 0.155205 0
0.25 0.45 0 0.00494612 0.154962 0
0.25 0.55 0 -0.0118606 0.16468 0
0.25 0.65 0 -0.0257157 0.183914 0
0.25 0.75 0 -0.0377824 0.211919 0
0.25 0.85 0 -0.0489061 0.24814 0
0.25 0.95 0 -0.0596857 0.292314 0
0.25 1.05 0 -0.0705814 0.344471 0
0.25 1.15 0 -0.0819991 0.404927 0
0.25 1.25 0 -0.0943536 0.474284 0
0.25 1.35 0 -0.108123 0.553472 0
0.25 1.45 0 -0.123905 0.643801 0
0.25 1.55 0 -0.142477 0.74706 0
0.25 1.65 0 -0.164874 0.865614 0
0.25 1.75 0 -0.19248 1.00253 0
0.25 1.85 0 -0.227114 1.16164 0
0.25 1.95 0 -0.271083 1.34748 0
0.25 2.05 0 -0.327083 1.56494 0
0.25 2.15 0 -0.397695 1.81808 0
0.25 2.25 0 -0.483887 2.10764 0
0.25 2.35 0 -0.581334 2.42567 0
0.25 2.45 0 -0.672312 2.74581 0
0.25 2.55 0 -0.709542 3.00759 0
0.25 2.65 0 -0.587715 3.0976 0
0.25 2.75 0 -0.101925 2.84485 0
0.25 2.85 0 1.09341 2.08199 0
0.25 2.95 0 3.47565 0.875768 0
0.25 3.05 0 7.45635 0.0978335 0
0.35 0.05 0 0.0618311 0.0937642 0
0.35 0.15 0 0.0801274 0.193806 0
0.35 0.25 0 0.0571901 0.200892 0
0.35 0.35 0 0.0245711 0.205762 0
0.35 0.45 0 -0.0065816 0.218953 0
0.35 0.55 0 -0.0338568 0.242693 0
0.35 0.65 0 -0.0577399 0.277346 0
0.35 0.75 0 -0.0793452 0.32271 0
0.35 0.85 0 -0.099727 0.378551 0
0.35 0.95 0 -0.119764 0.444825 0
0.35 1.05 0 -0.140209 0.521763 0
0.35 1.15 0 -0.16177 0.609899 0
0.35 1.25 0 -0.185192 0.710098 0
0.35 1.35 0 -0.211326 0.823593 0
0.35 1.45 0 -0.241207 0.952024 0
0.35 1.55 0 -0.276119 1.09748 0
0.35 1.65 0 -0.31765 1.26251 0
0.35 1.75 0 -0.367707 1.45001 0
0.35 1.85 0 -0.428435 1.66297 0
0.35 1.95 0 -0.501897 1.90377 0
0.35 2.05 0 -0.589259 2.17287 0
0.35 2.15 0 -0.689002 2.46622 0
0.35 2.25 0 -0.793295 2.77091 0
0.35 2.35 0 -0.881275 3.05835 0
0.35 2.45 0 -0.907777 3.27533 0
0.35 2.55 0 -0.787069 3.33622 0
0.35 2.65 0 -0.375047 3.12671 0
0.35 2.75 0 0.538111 2.53925 0
0.35 2.85 0 2.20102 1.56452 0
0.35 2.95 0 4.80464 0.448588 0
0.35 3.05 0 8.25966 -0.0460217 0
0.45 0.05 0 0.0589688 0.100897 0
0.45 0.15 0 0.0760723 0.214489 0
0.45 0.25 0 0.0489784 0.235737 0
0.45 0.35 0 0.00824078 0.256616 0
0.45 0.45 0 -0.0334216 0.286599 0
0.45 0.55 0 -0.0721022 0.32779 0
0.45 0.65 0 -0.107509 0.380893 0
0.45 0.75 0 -0.14054 0.446107 0
0.45 0.85 0 -0.17234 0.52353 0
0.45 0.95 0 -0.204012 0.61338 0
0.45 1.05 0 -0.236588 0.716097 0
0.45 1.15 0 -0.271085 0.832397 0
0.45 1.25 0 -0.308578 0.963295 0
0.45 1.35 0 -0.350276 1.11012 0
0.45 1.45 0 -0.397569 1.27447 0
0.45 1.55 0 -0.452057 1.45819 0
0.45 1.65 0 -0.51549 1.66312 0
0.45 1.75 0 -0.589582 1.89078 0
0.45 1.85 0 -0.675553 2.14155 0
0.45 1.95 0 -0.773183 2.4134 0
0.45 2.05 0 -0.879013 2.69968 0
0.45 2.15 0 -0.983165 2.98584 0
0.45 2.25 0 -1.06412 3.24479 0
0.45 2.35 0 -1.08109 3.4319 0
0.45 2.45 0 -0.964602 3.48202 0
0.45 2.55 0 -0.608905 3.31463 0
0.45 2.65 0 0.126328 2.856 0
0.45 2.75 0 1.39353 2.08547 0
0.45 2.85 0 3.30427 1.09946 0
0.45 2.95 0 5.84107 0.174715 0
0.45 3.05 0 8.72821 -0.112333 0
0.55 0.05 0 0.0508592 0.10814 0
0.55 0.15 0 0.0595839 0.235698 0
0.55 0.25 0 0.0246664 0.272055 0
0.55 0.35 0 -0.025658 0.31059 0
0.55 0.45 0 -0.0785469 0.35954 0
0.55 0.55 0 -0.12939 0.420471 0
0.55 0.65 0 -0.177382 0.49409 0
0.55 0.75 0 -0.223224 0.580817 0
0.55 0.85 0 -0.2681 0.681005 0
0.55 0.95 0 -0.313279 0.795089 0
0.55 1.05 0 -0.360018 0.923667 0
0.55 1.15 0 -0.409582 1.06753 0
0.55 1.25 0 -0.46329 1.22764 0
0.55 1.35 0 -0.522553 1.40513 0
0.55 1.45 0 -0.588865 1.6011 0
0.55 1.55 0 -0.663705 1.8165 0
0.55 1.65 0 -0.748293 2.0516 0
0.55 1.75 0 -0.843061 2.30535 0
0.55 1.85 0 -0.946705 2.57421 0
0.55 1.95 0 -1.05453 2.85034 0
0.55 2.05 0 -1.15579 3.11921 0
0.55 2.15 0 -1.22976 3.35647 0
0.55 2.25 0 -1.24051 3.52513 0
0.55 2.35 0 -1.13142 3.57467 0
0.55 2.45 0 -0.821965 3.44562 0
0.55 2.55 0 -0.211528 3.08417 0
0.55 2.65 0 0.804011 2.46892 0
0.55 2.75 0 2.3001 1.64448 0
0.55 2.85 0 4.27883 0.746852 0
0.55 2.95 0 6.61794 0.0134912 0
0.55 3.05 0 9.01886 -0.137995 0
0.65 0.05 0 0.0366402 0.11593 0
0.65 0.15 0 0.0296535 0.258672 0
0.65 0.25 0 -0.0171127 0.311519 0
0.65 0.35 0 -0.0789288 0.369193 0
0.65 0.45 0 -0.143941 0.438674 0
0.65 0.55 0 -0.207575 0.520839 0
0.65 0.65 0 -0.268875 0.616219 0
0.65 0.75 0 -0.328464 0.725319 0
0.65 0.85 0 -0.387559 0.848653 0
0.65 0.95 0 -0.447534 0.986787 0
0.65 1.05 0 -0.509779 1.14036 0
0.65 1.15 0 -0.575675 1.31008 0
0.65 1.25 0 -0.646596 1.49661 0
0.65 1.35 0 -0.723874 1.70051 0
0.65 1.45 0 -0.808687 1.92194 0
0.65 1.55 0 -0.90178 2.16027 0
0.65 1.65 0 -1.00295 2.41347 0
0.65 1.75 0 -1.11014 2.67712 0
0.65 1.85 0 -1.21802 2.94303 0
0.65 1.95 0 -1.31576 3.19742 0
0.65 2.05 0 -1.38412 3.41889 0
0.65 2.15 0 -1.39185 3.57675 0
0.65 2.25 0 -1.2923 3.63097 0
0.65 2.35 0 -1.02227 3.53596 0
0.65 2.45 0 -0.505826 3.25042 0
0.65 2.55 0 0.333659 2.75422 0
0.65 2.65 0 1.55253 2.06872 0
0.65 2.75 0 3.16027 1.27144 0
0.65 2.85 0 5.09372 0.495839 0
0.65 2.95 0 7.1966 -0.0768281 0
0.65 3.05 0 9.20979 -0.143497 0
0.75 0.05 0 0.0151801 0.124397 0
0.75 0.15 0 -0.015221 0.283824 0
0.75 0.25 0 -0.0778375 0.354732 0
0.75 0.35 0 -0.153015 0.432936 0
0.75 0.45 0 -0.230943 0.524114 0
0.75 0.55 0 -0.307765 0.628411 0
0.75 0.65 0 -0.382737 0.746111 0
0.75 0.75 0 -0.456552 0.877717 0
0.75 0.85 0 -0.530459 1.02381 0
0.75 0.95 0 -0.605861 1.18499 0
0.75 1.05 0 -0.684138 1.36179 0
0.75 1.15 0 -0.766585 1.5546 0
0.75 1.25 0 -0.85435 1.76355 0
0.75 1.35 0 -0.9483 1.98824 0
0.75 1.45 0 -1.04876 2.22741 0
0.75 1.55 0 -1.15504 2.47839 0
0.75 1.65 0 -1.2646 2.73631 0
0.75 1.75 0 -1.37186 2.99304 0
0.75 1.85 0 -1.46643 3.23586 0
0.75 1.95 0 -1.53084 3.44608 0
0.75 2.05 0 -1.53802 3.59805 0
0.75 2.15 0 -1.44917 3.65946 0
0.75 2.25 0 -1.21346 3.59427 0
0.75 2.35 0 -0.771355 3.36963 0
0.75 2.45 0 -0.0633609 2.96707 0
0.75 2.55 0 0.95549 2.39588 0
0.75 2.65 0 2.29818 1.70315 0
0.75 2.75 0 3.92999 0.974296 0
0.75 2.85 0 5.75847 0.321812 0
0.75 2.95 0 7.63056 -0.12395 0
0.75 3.05 0 9.3413 -0.138905 0
0.85 0.05 0 -0.0146914 0.133506 0
0.85 0.15 0 -0.0766832 0.311074 0
0.85 0.25 0 -0.158977 0.401557 0
0.85 0.35 0 -0.249085 0.501486 0
0.85 0.45 0 -0.340401 0.615155 0
0.85 0.55 0 -0.430451 0.741971 0
0.85 0.65 0 -0.519044 0.881953 0
0.85 0.75 0 -0.607062 1.03555 0
0.85 0.85 0 -0.695776 1.20333 0
0.85 0.95 0 -0.786497 1.38579 0
0.85 1.05 0 -0.880406 1.58319 0
0.85 1.15 0 -0.978446 1.79542 0
0.85 1.25 0 -1.08118 2.02174 0
0.85 1.35 0 -1.18856 2.26049 0
0.85 1.45 0 -1.29949 2.50864 0
0.85 1.55 0 -1.41114 2.76115 0
0.85 1.65 0 -1.51794 3.01016 0
0.85 1.75 0 -1.61015 3.24404 0
0.85 1.85 0 -1.67215 3.44644 0
0.85 1.95 0 -1.68053 3.59572 0
0.85 2.05 0 -1.60278 3.66534 0
0.85 2.15 0 -1.39725 3.62615 0
0.85 2.25 0 -1.01591 3.45128 0
0.85 2.35 0 -0.410791 3.12398 0
0.85 2.45 0 0.455638 2.64684 0
0.85 2.55 0 1.59818 2.0492 0
0.85 2.65 0 2.99804 1.38867 0
0.85 2.75 0 4.59663 0.744182 0
0.85 2.85 0 6.29501 0.202998 0
0.85 2.95 0 7.95931 -0.144451 0
0.85 3.05 0 9.43508 -0.129053 0
0.95 0.05 0 -0.0540453 0.143077 0
0.95 0.15 0 -0.156238 0.339924 0
0.95 0.25 0 -0.261782 0.451182 0
0.95 0.35 0 -0.367956 0.573658 0
0.95 0.45 0 -0.472692 0.710166 0
0.95 0.55 0 -0.57557 0.859384 0
0.95 0.65 0 -0.677262 1.02106 0
0.95 0.75 0 -0.778926 1.19556 0
0.95 0.85 0 -0.881795 1.38334 0
0.95 0.95 0 -0.986928 1.58466 0
0.95 1.05 0 -1.09507 1.79936 0
0.95 1.15 0 -1.20648 2.02656 0
0.95 1.25 0 -1.32077 2.26444 0
0.95 1.35 0 -1.43649 2.50982 0
0.95 1.45 0 -1.5506 2.75769 0
0.95 1.55 0 -1.65763 3.00057 0
0.95 1.65 0 -1.74857 3.22785 0
0.95 1.75 0 -1.80953 3.42515 0
0.95 1.85 0 -1.82032 3.57398 0
0.95 1.95 0 -1.75351 3.65218 0
0.95 2.05 0 -1.57456 3.63568 0
0.95 2.15 0 -1.24392 3.50207 0
0.95 2.25 0 -0.721918 3.23624 0
0.95 2.35 0 0.023691 2.83698 0
0.95 2.45 0 1.0086 2.32266 0
0.95 2.55 0 2.22386 1.73321 0
0.95 2.65 0 3.6312 1.1263 0
0.95 2.75 0 5.16294 0.568295 0
0.95 2.85 0 6.72606 0.123222 0
0.95 2.95 0 8.21055 -0.148062 0
0.95 3.05 0 9.50347 -0.116285 0
1.05 0.05 0 -0.103716 0.152787 0
1.05 0.15 0 -0.254983 0.36944 0
1.05 0.25 0 -0.387031 0.502092 0
1.05 0.35 0 -0.50994 0.647338 0
1.05 0.45 0 -0.627656 0.806449 0
1.05 0.55 0 -0.742504 0.977385 0
1.05 0.65 0 -0.856294 1.15963 0
1.05 0.75 0 -0.970496 1.35339 0
1.05 0.85 0 -1.0862 1.55893 0
1.05 0.95 0 -1.204 1.77616 0
1.05 1.05 0 -1.32394 2.00427 0
1.05 1.15 0 -1.44527 2.24146 0
1.05 1.25 0 -1.56621 2.48463 0
1.05 1.35 0 -1.68353 2.72893 0
1.05 1.45 0 -1.79186 2.96735 0
1.05 1.55 0 -1.88285 3.1902 0
1.05 1.65 0 -1.94411 3.38471 0
1.05 1.75 0 -1.95819 3.53487 0
1.05 1.85 0 -1.90187 3.62184 0
1.05 1.95 0 -1.74622 3.62537 0
1.05 2.05 0 -1.45832 3.52645 0
1.05 2.15 0 -1.00479 3.31147 0
1.05 2.25 0 -0.357543 2.97709 0
1.05 2.35 0 0.49938 2.53474 0
1.05 2.45 0 1.56341 2.01259 0
1.05 2.55 0 2.80959 1.45372 0
1.05 2.65 0 4.1902 0.910159 0
1.05 2.75 0 5.63785 0.434317 0
1.05 2.85 0 7.07116 0.0709573 0
1.05 2.95 0 8.40337 -0.140607 0
1.05 3.05 0 9.55381 -0.101759 0
1.15 0.05 0 -0.164148 0.162158 0
1.15 0.15 0 -0.373327 0.398237 0
1.15 0.25 0 -0.534753 0.552023 0
1.15 0.35 0 -0.674621 0.719403 0
1.15 0.45 0 -0.804457 0.900093 0
1.15 0.55 0 -0.93001 1.09136 0
1.15 0.65 0 -1.05445 1.2924 0
1.15 0.75 0 -1.17956 1.50322 0
1.15 0.85 0 -1.30611 1.72378 0
1.15 0.95 0 -1.43404 1.95345 0
1.15 1.05 0 -1.56234 2.19065 0
1.15 1.15 0 -1.68893 2.4325 0
1.15 1.25 0 -1.81035 2.6745 0
1.15 1.35 0 -1.92124 2.91012 0
1.15 1.45 0 -2.01375 3.13054 0
1.15 1.55 0 -2.07673 3.32431 0
1.15 1.65 0 -2.09495 3.47734 0
1.15 1.75 0 -2.0486 3.57335 0
1.15 1.85 0 -1.91334 3.59494 0
1.15 1.95 0 -1.66154 3.52569 0
1.15 2.05 0 -1.26495 3.35332 0
1.15 2.15 0 -0.699003 3.07338 0
1.15 2.25 0 0.051941 2.6928 0
1.15 2.35 0 0.989476 2.23185 0
1.15 2.45 0 2.09776 1.7233 0
1.15 2.55 0 3.34282 1.20857 0
1.15 2.65 0 4.6747 0.731536 0
1.15 2.75 0 6.0316 0.33151 0
1.15 2.85 0 7.34569 0.0379452 0
1.15 2.95 0 8.5508 -0.125689 0
1.15 3.05 0 9.59059 -0.0860504 0
1.25 0.05 0 -0.235226 0.170566 0
1.25 0.15 0 -0.510696 0.424481 0
1.25 0.25 0 -0.703915 0.597956 0
1.25 0.35 0 -0.860591 0.785673 0
1.25 0.45 0 -1.00137 0.985868 0
1.25 0.55 0 -1.13606 1.19516 0
1.25 0.65 0 -1.26935 1.41242 0
1.25 0.75 0 -1.40326 1.63737 0
1.25 0.85 0 -1.53809 1.86953 0
1.25 0.95 0 -1.67282 2.10762 0
1.25 1.05 0 -1.80515 2.34913 0
1.25 1.15 0 -1.93137 2.59 0
1.25 1.25 0 -2.04605 2.82428 0
1.25 1.35 0 -2.14163 3.04394 0
1.25 1.45 0 -2.20784 3.23864 0
1.25 1.55 0 -2.23118 3.39584 0
1.25 1.65 0 -2.19453 3.50116 0
1.25 1.75 0 -2.07723 3.53935 0
1.25 1.85 0 -1.85599 3.49599 0
1.25 1.95 0 -1.50689 3.35988 0
1.25 2.05 0 -1.00855 3.12605 0
1.25 2.15 0 -0.346218 2.79855 0
1.25 2.25 0 0.484208 2.39225 0
1.25 2.35 0 1.47319 1.93265 0
1.25 2.45 0 2.59664 1.45325 0
1.25 2.55 0 3.81716 0.991044 0
1.25 2.65 0 5.08723 0.580996 0
1.25 2.75 0 6.3533 0.250921 0
1.25 2.85 0 7.56101 0.0182447 0
1.25 2.95 0 8.66151 -0.105541 0
1.25 3.05 0 9.61656 -0.0694064 0
1.35 0.05 0 -0.316115 0.177259 0
1.35 0.15 0 -0.665242 0.445944 0
1.35 0.25 0 -0.892101 0.636181 0
1.35 0.35 0 -1.06513 0.840959 0
1.35 0.45 0 -1.21549 1.05721 0
1.35 0.55 0 -1.35755 1.28096 0
1.35 0.65 0 -1.49764 1.51073 0
1.35 0.75 0 -1.63788 1.74585 0
1.35 0.85 0 -1.7779 1.98526 0
1.35 0.95 0 -1.91546 2.22689 0
1.35 1.05 0 -2.04671 2.46721 0
1.35 1.15 0 -2.16611 2.7009 0
1.35 1.25 0 -2.26618 2.92069 0
1.35 1.35 0 -2.3372 3.11723 0
1.35 1.45 0 -2.36685 3.27922 0
1.35 1.55 0 -2.34005 3.39375 0
1.35 1.65 0 -2.23901 3.44723 0
1.35 1.75 0 -2.04395 3.42672 0
1.35 1.85 0 -1.73463 3.32194 0
1.35 1.95 0 -1.29267 3.12772 0
1.35 2.05 0 -0.704662 2.84626 0
1.35 2.15 0 0.0346505 2.48877 0
1.35 2.25 0 0.919925 2.07555 0
1.35 2.35 0 1.93416 1.63424 0
1.35 2.45 0 3.04941 1.19632 0
1.35 2.55 0 4.22898 0.79282 0
1.35 2.65 0 5.43056 0.449938 0
1.35 2.75 0 6.60987 0.185611 0
1.35 2.85 0 7.72497 0.00779593 0
1.35 2.95 0 8.74112 -0.0814068 0
1.35 3.05 0 9.63336 -0.0518425 0
1.45 0.05 0 -0.405121 0.181394 0
1.45 0.15 0 -0.833603 0.460114 0
1.45 0.25 0 -1.09521 0.66246 0
1.45 0.35 0 -1.28387 0.879248 0
1.45 0.45 0 -1.44236 1.10637 0
1.45 0.55 0 -1.58996 1.33937 0
1.45 0.65 0 -1.7346 1.57636 0
1.45 0.75 0 -1.87841 1.81616 0
1.45 0.85 0 -2.02007 2.05702 0
1.45 0.95 0 -2.15594 2.29595 0
1.45 1.05 0 -2.28044 2.52831 0
1.45 1.15 0 -2.38605 2.74762 0
1.45 1.25 0 -2.46333 2.94543 0
1.45 1.35 0 -2.50069 3.11149 0
1.45 1.45 0 -2.48442 3.23413 0
1.45 1.55 0 -2.39885 3.30102 0
1.45 1.65 0 -2.22697 3.30043 0
1.45 1.75 0 -1.95156 3.22287 0
1.45 1.85 0 -1.55701 3.06315 0
1.45 1.95 0 -1.03161 2.82231 0
1.45 2.05 0 -0.369951 2.50906 0
1.45 2.15 0 0.425096 2.13998 0
1.45 2.25 0 1.34148 1.73827 0
1.45 2.35 0 2.35828 1.33104 0
1.45 2.45 0 3.44728 0.945792 0
1.45 2.55 0 4.57522 0.606777 0
1.45 2.65 0 5.70646 0.331969 0
1.45 2.75 0 6.80595 0.130961 0
1.45 2.85 0 7.84262 0.00424364 0
1.45 2.95 0 8.79306 -0.0537047 0
1.45 3.05 0 9.64191 -0.0331821 0
1.55 0.05 0 -0.499602 0.182114 0
1.55 0.15 0 -1.01075 0.464398 0
1.55 0.25 0 -1.30727 0.672367 0
1.55 0.35 0 -1.51053 0.894151 0
1.55 0.45 0 -1.67563 1.12497 0
1.55 0.55 0 -1.82686 1.35997 0
1.55 0.65 0 -1.97369 1.59684 0
1.55 0.75 0 -2.118 1.83379 0
1.55 0.85 0 -2.2574 2.06826 0
1.55 0.95 0 -2.38663 2.29628 0
1.55 1.05 0 -2.49828 2.51216 0
1.55 1.15 0 -2.58295 2.70836 0
1.55 1.25 0 -2.62944 2.87564 0
1.55 1.35 0 -2.62489 3.00342 0
1.55 1.45 0 -2.55506 3.0805 0
1.55 1.55 0 -2.40492 3.09621 0
1.55 1.65 0 -2.15966 3.04179 0
1.55 1.75 0 -1.80606 2.91222 0
1.55 1.85 0 -1.33421 2.70784 0
1.55 1.95 0 -0.73926 2.43561 0
1.55 2.05 0 -0.0228835 2.10936 0
1.55 2.15 0 0.80605 1.74883 0
1.55 2.25 0 1.7317 1.37755 0
1.55 2.35 0 2.73235 1.01986 0
1.55 2.45 0 3.78207 0.697913 0
1.55 2.55 0 4.85265 0.428993 0
1.55 2.65 0 5.91557 0.223671 0
1.55 2.75 0 6.94434 0.08468 0
1.55 2.85 0 7.91712 0.00669647 0
1.55 2.95 0 8.8194 -0.022201 0
1.55 3.05 0 9.64274 -0.0130985 0
1.65 0.05 0 -0.595989 0.178645 0
1.65 0.15 0 -1.19002 0.456454 0
1.65 0.25 0 -1.5204 0.661847 0
1.65 0.35 0 -1.73683 0.87972 0
1.65 0.45 0 -1.90686 1.10501 0
1.65 0.55 0 -2.05971 1.33264 0
1.65 0.65 0 -2.20615 1.55983 0
1.65 0.75 0 -2.34765 1.78409 0
1.65 0.85 0 -2.48054 2.00204 0
1.65 0.95 0 -2.59792 2.20879 0
1.65 1.05 0 -2.69055 2.39776 0
1.65 1.15 0 -2.74743 2.56076 0
1.65 1.25 0 -2.75611 2.68831 0
1.65 1.35 0 -2.70319 2.77037 0
1.65 1.45 0 -2.57499 2.79731 0
1.65 1.55 0 -2.35842 2.76119 0
1.65 1.65 0 -2.04212 2.65732 0
1.65 1.75 0 -1.6178 2.48568 0
1.65 1.85 0 -1.08151 2.25195 0
1.65 1.95 0 -0.434567 1.96781 0
1.65 2.05 0 0.31601 1.65017 0
1.65 2.15 0 1.1578 1.31943 0
1.65 2.25 0 2.07389 0.997041 0
1.65 2.35 0 3.0441 0.702963 0
1.65 2.45 0 4.04641 0.453382 0
1.65 2.55 0 5.05827 0.259042 0
1.65 2.65 0 6.05807 0.124218 0
1.65 2.75 0 7.02687 0.0462163 0
1.65 2.85 0 7.9505 0.0152348 0
1.65 2.95 0 8.82142 0.0137354 0
1.65 3.05 0 9.63614 0.00882099 0
1.75 0.05 0 -0.689942 0.170445 0
1.75 0.15 0 -1.36342 0.434621 0
1.75 0.25 0 -1.72515 0.62799 0
1.75 0.35 0 -1.95274 0.831608 0
1.75 0.45 0 -2.12577 1.04056 0
1.75 0.55 0 -2.27799 1.2497 0
1.75 0.65 0 -2.42122 1.45581 0
1.75 0.75 0 -2.55635 1.65576 0
1.75 0.85 0 -2.67834 1.84541 0
1.75 0.95 0 -2.7787 2.01918 0
