x y z p
0.05 0.05 0 -5.7557
0.05 0.15 0 -7.11971
0.05 0.25 0 -8.12761
0.05 0.35 0 -9.12916
0.05 0.45 0 -10.1893
0.05 0.55 0 -11.337
0.05 0.65 0 -12.5925
0.05 0.75 0 -13.9737
0.05 0.85 0 -15.4984
0.05 0.95 0 -17.1855
0.05 1.05 0 -19.0558
0.05 1.15 0 -21.1323
0.05 1.25 0 -23.4416
0.05 1.35 0 -26.0138
0.05 1.45 0 -28.8843
0.05 1.55 0 -32.0947
0.05 1.65 0 -35.6944
0.05 1.75 0 -39.7436
0.05 1.85 0 -44.3165
0.05 1.95 0 -49.5066
0.05 2.05 0 -55.4348
0.05 2.15 0 -62.2624
0.05 2.25 0 -70.2128
0.05 2.35 0 -79.6126
0.05 2.45 0 -90.9895
0.05 2.55 0 -105.146
0.05 2.65 0 -124.024
0.05 2.75 0 -149.534
0.05 2.85 0 -187.642
0.05 2.95 0 -237.959
0.05 3.05 0 -274.813
0.15 0.05 0 -6.04355
0.15 0.15 0 -7.21671
0.15 0.25 0 -8.12998
0.15 0.35 0 -9.09029
0.15 0.45 0 -10.1288
0.15 0.55 0 -11.2617
0.15 0.65 0 -12.5047
0.15 0.75 0 -13.8739
0.15 0.85 0 -15.3861
0.15 0.95 0 -17.0596
0.15 1.05 0 -18.9148
0.15 1.15 0 -20.9743
0.15 1.25 0 -23.2642
0.15 1.35 0 -25.8141
0.15 1.45 0 -28.6587
0.15 1.55 0 -31.8385
0.15 1.65 0 -35.4019
0.15 1.75 0 -39.4074
0.15 1.85 0 -43.9267
0.15 1.95 0 -49.0497
0.15 2.05 0 -54.8921
0.15 2.15 0 -61.6061
0.15 2.25 0 -69.3998
0.15 2.35 0 -78.5675
0.15 2.45 0 -89.5393
0.15 2.55 0 -103.002
0.15 2.65 0 -119.738
0.15 2.75 0 -141.363
0.15 2.85 0 -166.988
0.15 2.95 0 -192.961
0.15 3.05 0 -186.719
0.25 0.05 0 -6.12942
0.25 0.15 0 -7.22056
0.25 0.25 0 -8.06214
0.25 0.35 0 -8.97333
0.25 0.45 0 -9.97592
0.25 0.55 0 -11.0789
0.25 0.65 0 -12.294
0.25 0.75 0 -13.6347
0.25 0.85 0 -15.1167
0.25 0.95 0 -16.757
0.25 1.05 0 -18.5751
0.25 1.15 0 -20.5927
0.25 1.25 0 -22.8346
0.25 1.35 0 -25.329
0.25 1.45 0 -28.1086
0.25 1.55 0 -31.2117
0.25 1.65 0 -34.6831
0.25 1.75 0 -38.5765
0.25 1.85 0 -42.9569
0.25 1.95 0 -47.904
0.25 2.05 0 -53.5174
0.25 2.15 0 -59.924
0.25 2.25 0 -67.2875
0.25 2.35 0 -75.8217
0.25 2.45 0 -85.8011
0.25 2.55 0 -97.5498
0.25 2.65 0 -111.404
0.25 2.75 0 -127.067
0.25 2.85 0 -143.65
0.25 2.95 0 -154.412
0.25 3.05 0 -138.619
0.35 0.05 0 -6.06046
0.35 0.15 0 -7.10794
0.35 0.25 0 -7.89939
0.35 0.35 0 -8.76335
0.35 0.45 0 -9.72268
0.35 0.55 0 -10.7844
0.35 0.65 0 -11.9578
0.35 0.75 0 -13.2547
0.35 0.85 0 -14.6893
0.35 0.95 0 -16.2772
0.35 1.05 0 -18.0366
0.35 1.15 0 -19.9876
0.35 1.25 0 -22.1533
0.35 1.35 0 -24.5596
0.35 1.45 0 -27.2365
0.35 1.55 0 -30.2181
0.35 1.65 0 -33.5442
0.35 1.75 0 -37.2611
0.35 1.85 0 -41.4232
0.35 1.95 0 -46.095
0.35 2.05 0 -51.3531
0.35 2.15 0 -57.2881
0.35 2.25 0 -64.0059
0.35 2.35 0 -71.6244
0.35 2.45 0 -80.2576
0.35 2.55 0 -89.9707
0.35 2.65 0 -100.656
0.35 2.75 0 -111.802
0.35 2.85 0 -121.671
0.35 2.95 0 -126.218
0.35 3.05 0 -109.696
0.45 0.05 0 -5.88327
0.45 0.15 0 -6.89002
0.45 0.25 0 -7.63897
0.45 0.35 0 -8.45628
0.45 0.45 0 -9.36697
0.45 0.55 0 -10.3781
0.45 0.65 0 -11.498
0.45 0.75 0 -12.7373
0.45 0.85 0 -14.1085
0.45 0.95 0 -15.6261
0.45 1.05 0 -17.3066
0.45 1.15 0 -19.1681
0.45 1.25 0 -21.2315
0.45 1.35 0 -23.5201
0.45 1.45 0 -26.0598
0.45 1.55 0 -28.8803
0.45 1.65 0 -32.0147
0.45 1.75 0 -35.5005
0.45 1.85 0 -39.3797
0.45 1.95 0 -43.6991
0.45 2.05 0 -48.5098
0.45 2.15 0 -53.8648
0.45 2.25 0 -59.8144
0.45 2.35 0 -66.3938
0.45 2.45 0 -73.5987
0.45 2.55 0 -81.3376
0.45 2.65 0 -89.3397
0.45 2.75 0 -96.9873
0.45 2.85 0 -102.999
0.45 2.95 0 -104.198
0.45 3.05 0 -89.5731
0.55 0.05 0 -5.62143
0.55 0.15 0 -6.57986
0.55 0.25 0 -7.28584
0.55 0.35 0 -8.05414
0.55 0.45 0 -8.91071
0.55 0.55 0 -9.86297
0.55 0.65 0 -10.9188
0.55 0.75 0 -12.0878
0.55 0.85 0 -13.3814
0.55 0.95 0 -14.8124
0.55 1.05 0 -16.3954
0.55 1.15 0 -18.1469
0.55 1.25 0 -20.0848
0.55 1.35 0 -22.2293
0.55 1.45 0 -24.6025
0.55 1.55 0 -27.2286
0.55 1.65 0 -30.1337
0.55 1.75 0 -33.3461
0.55 1.85 0 -36.8951
0.55 1.95 0 -40.8104
0.55 2.05 0 -45.1191
0.55 2.15 0 -49.842
0.55 2.25 0 -54.9849
0.55 2.35 0 -60.5251
0.55 2.45 0 -66.3886
0.55 2.55 0 -72.4129
0.55 2.65 0 -78.2908
0.55 2.75 0 -83.4796
0.55 2.85 0 -87.0098
0.55 2.95 0 -86.6938
0.55 3.05 0 -73.9758
0.65 0.05 0 -5.28795
0.65 0.15 0 -6.1882
0.65 0.25 0 -6.84716
0.65 0.35 0 -7.56213
0.65 0.45 0 -8.35866
0.65 0.55 0 -9.24427
0.65 0.65 0 -10.2264
0.65 0.75 0 -11.3139
0.65 0.85 0 -12.5168
0.65 0.95 0 -13.8465
0.65 1.05 0 -15.3159
0.65 1.15 0 -16.9391
0.65 1.25 0 -18.7315
0.65 1.35 0 -20.71
0.65 1.45 0 -22.8923
0.65 1.55 0 -25.2976
0.65 1.65 0 -27.9452
0.65 1.75 0 -30.8544
0.65 1.85 0 -34.0433
0.65 1.95 0 -37.5265
0.65 2.05 0 -41.3119
0.65 2.15 0 -45.3954
0.65 2.25 0 -49.7529
0.65 2.35 0 -54.328
0.65 2.45 0 -59.0139
0.65 2.55 0 -63.6304
0.65 2.65 0 -67.8922
0.65 2.75 0 -71.3632
0.65 2.85 0 -73.3437
0.65 2.95 0 -72.2544
0.65 3.05 0 -61.3682
0.75 0.05 0 -4.89176
0.75 0.15 0 -5.72404
0.75 0.25 0 -6.33067
0.75 0.35 0 -6.98706
0.75 0.45 0 -7.71742
0.75 0.55 0 -8.52901
0.75 0.65 0 -9.42878
0.75 0.75 0 -10.4246
0.75 0.85 0 -11.5254
0.75 0.95 0 -12.7411
0.75 1.05 0 -14.0827
0.75 1.15 0 -15.5621
0.75 1.25 0 -17.1923
0.75 1.35 0 -18.9866
0.75 1.45 0 -20.9592
0.75 1.55 0 -23.1241
0.75 1.65 0 -25.4946
0.75 1.75 0 -28.0826
0.75 1.85 0 -30.8964
0.75 1.95 0 -33.9392
0.75 2.05 0 -37.2046
0.75 2.15 0 -40.6726
0.75 2.25 0 -44.3016
0.75 2.35 0 -48.0195
0.75 2.45 0 -51.7116
0.75 2.55 0 -55.207
0.75 2.65 0 -58.2628
0.75 2.75 0 -60.543
0.75 2.85 0 -61.5465
0.75 2.95 0 -60.1126
0.75 3.05 0 -50.8511
0.85 0.05 0 -4.44024
0.85 0.15 0 -5.19548
0.85 0.25 0 -5.74427
0.85 0.35 0 -6.33666
0.85 0.45 0 -6.99485
0.85 0.55 0 -7.72556
0.85 0.65 0 -8.53509
0.85 0.75 0 -9.43036
0.85 0.85 0 -10.4191
0.85 0.95 0 -11.5098
0.85 1.05 0 -12.7116
0.85 1.15 0 -14.0345
0.85 1.25 0 -15.4888
0.85 1.35 0 -17.0851
0.85 1.45 0 -18.8338
0.85 1.55 0 -20.7448
0.85 1.65 0 -22.8264
0.85 1.75 0 -25.0844
0.85 1.85 0 -27.5201
0.85 1.95 0 -30.1283
0.85 2.05 0 -32.8941
0.85 2.15 0 -35.7881
0.85 2.25 0 -38.7614
0.85 2.35 0 -41.7389
0.85 2.45 0 -44.6115
0.85 2.55 0 -47.2294
0.85 2.65 0 -49.3953
0.85 2.75 0 -50.8558
0.85 2.85 0 -51.2522
0.85 2.95 0 -49.7171
0.85 3.05 0 -41.9134
0.95 0.05 0 -3.94018
0.95 0.15 0 -4.61027
0.95 0.25 0 -5.09601
0.95 0.35 0 -5.61923
0.95 0.45 0 -6.19967
0.95 0.55 0 -6.84332
0.95 0.65 0 -7.55568
0.95 0.75 0 -8.34269
0.95 0.85 0 -9.21089
0.95 0.95 0 -10.1673
0.95 1.05 0 -11.2196
0.95 1.15 0 -12.3755
0.95 1.25 0 -13.6434
0.95 1.35 0 -15.031
0.95 1.45 0 -16.546
0.95 1.55 0 -18.1948
0.95 1.65 0 -19.9817
0.95 1.75 0 -21.9082
0.95 1.85 0 -23.9709
0.95 1.95 0 -26.1597
0.95 2.05 0 -28.455
0.95 2.15 0 -30.8243
0.95 2.25 0 -33.2183
0.95 2.35 0 -35.5661
0.95 2.45 0 -37.7714
0.95 2.55 0 -39.7093
0.95 2.65 0 -41.2241
0.95 2.75 0 -42.1273
0.95 2.85 0 -42.1622
0.95 2.95 0 -40.6755
0.95 3.05 0 -34.1916
1.05 0.05 0 -3.39816
1.05 0.15 0 -3.97605
1.05 0.25 0 -4.3941
1.05 0.35 0 -4.8435
1.05 0.45 0 -5.34123
1.05 0.55 0 -5.89241
1.05 0.65 0 -6.50165
1.05 0.75 0 -7.1739
1.05 0.85 0 -7.91449
1.05 0.95 0 -8.72914
1.05 1.05 0 -9.62384
1.05 1.15 0 -10.6048
1.05 1.25 0 -11.6781
1.05 1.35 0 -12.8497
1.05 1.45 0 -14.1246
1.05 1.55 0 -15.5066
1.05 1.65 0 -16.9974
1.05 1.75 0 -18.5957
1.05 1.85 0 -20.2955
1.05 1.95 0 -22.0845
1.05 2.05 0 -23.9422
1.05 2.15 0 -25.8368
1.05 2.25 0 -27.7229
1.05 2.35 0 -29.5387
1.05 2.45 0 -31.2033
1.05 2.55 0 -32.6166
1.05 2.65 0 -33.6587
1.05 2.75 0 -34.1914
1.05 2.85 0 -34.0318
1.05 2.95 0 -32.6895
1.05 3.05 0 -27.4152
1.15 0.05 0 -2.82078
1.15 0.15 0 -3.30052
1.15 0.25 0 -3.64693
1.15 0.35 0 -4.01853
1.15 0.45 0 -4.42933
1.15 0.55 0 -4.88348
1.15 0.65 0 -5.38468
1.15 0.75 0 -5.93683
1.15 0.85 0 -6.54412
1.15 0.95 0 -7.21098
1.15 1.05 0 -7.94197
1.15 1.15 0 -8.74172
1.15 1.25 0 -9.61473
1.15 1.35 0 -10.5651
1.15 1.45 0 -11.596
1.15 1.55 0 -12.7096
1.15 1.65 0 -13.9058
1.15 1.75 0 -15.1819
1.15 1.85 0 -16.531
1.15 1.95 0 -17.9411
1.15 2.05 0 -19.3929
1.15 2.15 0 -20.8586
1.15 2.25 0 -22.2995
1.15 2.35 0 -23.6648
1.15 2.45 0 -24.8903
1.15 2.55 0 -25.8984
1.15 2.65 0 -26.5998
1.15 2.75 0 -26.895
1.15 2.85 0 -26.6562
1.15 2.95 0 -25.5219
1.15 3.05 0 -21.3703
1.25 0.05 0 -2.21466
1.25 0.15 0 -2.59148
1.25 0.25 0 -2.86303
1.25 0.35 0 -3.15362
1.25 0.45 0 -3.47409
1.25 0.55 0 -3.82758
1.25 0.65 0 -4.21683
1.25 0.75 0 -4.64472
1.25 0.85 0 -5.1143
1.25 0.95 0 -5.62879
1.25 1.05 0 -6.19144
1.25 1.15 0 -6.80554
1.25 1.25 0 -7.47415
1.25 1.35 0 -8.19997
1.25 1.45 0 -8.98499
1.25 1.55 0 -9.8301
1.25 1.65 0 -10.7345
1.25 1.75 0 -11.6952
1.25 1.85 0 -12.706
1.25 1.95 0 -13.7563
1.25 2.05 0 -14.8305
1.25 2.15 0 -15.9062
1.25 2.25 0 -16.9533
1.25 2.35 0 -17.933
1.25 2.45 0 -18.7974
1.25 2.55 0 -19.4897
1.25 2.65 0 -19.9461
1.25 2.75 0 -20.0981
1.25 2.85 0 -19.8601
1.25 2.95 0 -18.9765
1.25 3.05 0 -15.8807
1.35 0.05 0 -1.58649
1.35 0.15 0 -1.85678
1.35 0.25 0 -2.0511
1.35 0.35 0 -2.25826
1.35 0.45 0 -2.48588
1.35 0.55 0 -2.73602
1.35 0.65 0 -3.01045
1.35 0.75 0 -3.31103
1.35 0.85 0 -3.63972
1.35 0.95 0 -3.99856
1.35 1.05 0 -4.38964
1.35 1.15 0 -4.81499
1.35 1.25 0 -5.27653
1.35 1.35 0 -5.77586
1.35 1.45 0 -6.31407
1.35 1.55 0 -6.89148
1.35 1.65 0 -7.50724
1.35 1.75 0 -8.15887
1.35 1.85 0 -8.84171
1.35 1.95 0 -9.54824
1.35 2.05 0 -10.2673
1.35 2.15 0 -10.9834
1.35 2.25 0 -11.6758
1.35 2.35 0 -12.3183
1.35 2.45 0 -12.8786
1.35 2.55 0 -13.3191
1.35 2.65 0 -13.5981
