x y z p
0.95 2.65 0 -41.3295
0.95 2.75 0 -42.6916
0.95 2.85 0 -43.4989
0.95 2.95 0 -42.8023
0.95 3.05 0 -36.5636
1.05 0.05 0 -25.0771
1.05 0.15 0 -25.6055
1.05 0.25 0 -24.434
1.05 0.35 0 -23.3233
1.05 0.45 0 -22.3957
1.05 0.55 0 -21.6469
1.05 0.65 0 -21.0668
1.05 0.75 0 -20.6499
1.05 0.85 0 -20.3965
1.05 0.95 0 -20.3117
1.05 1.05 0 -20.4043
1.05 1.15 0 -20.6847
1.05 1.25 0 -21.1622
1.05 1.35 0 -21.8406
1.05 1.45 0 -22.7138
1.05 1.55 0 -23.7603
1.05 1.65 0 -24.9392
1.05 1.75 0 -26.1885
1.05 1.85 0 -27.4297
1.05 1.95 0 -28.5816
1.05 2.05 0 -29.5838
1.05 2.15 0 -30.4253
1.05 2.25 0 -31.1638
1.05 2.35 0 -31.9172
1.05 2.45 0 -32.8135
1.05 2.55 0 -33.9112
1.05 2.65 0 -35.1285
1.05 2.75 0 -36.2288
1.05 2.85 0 -36.8448
1.05 2.95 0 -36.2433
1.05 3.05 0 -31.036
1.15 0.05 0 -25.2477
1.15 0.15 0 -25.6085
1.15 0.25 0 -24.2794
1.15 0.35 0 -23.0374
1.15 0.45 0 -21.998
1.15 0.55 0 -21.1499
1.15 0.65 0 -20.4777
1.15 0.75 0 -19.9719
1.15 0.85 0 -19.6288
1.15 0.95 0 -19.4501
1.15 1.05 0 -19.4403
1.15 1.15 0 -19.6044
1.15 1.25 0 -19.9439
1.15 1.35 0 -20.4526
1.15 1.45 0 -21.1116
1.15 1.55 0 -21.886
1.15 1.65 0 -22.7224
1.15 1.75 0 -23.5536
1.15 1.85 0 -24.3087
1.15 1.95 0 -24.9325
1.15 2.05 0 -25.4088
1.15 2.15 0 -25.7785
1.15 2.25 0 -26.1395
1.15 2.35 0 -26.6151
1.15 2.45 0 -27.2969
1.15 2.55 0 -28.1852
1.15 2.65 0 -29.1607
1.15 2.75 0 -30.0092
1.15 2.85 0 -30.4576
1.15 2.95 0 -29.9563
1.15 3.05 0 -25.7192
1.25 0.05 0 -25.1562
1.25 0.15 0 -25.3866
1.25 0.25 0 -23.9508
1.25 0.35 0 -22.6208
1.25 0.45 0 -21.5047
1.25 0.55 0 -20.5852
1.25 0.65 0 -19.8424
1.25 0.75 0 -19.2628
1.25 0.85 0 -18.8393
1.25 0.95 0 -18.5695
1.25 1.05 0 -18.4529
1.25 1.15 0 -18.4877
1.25 1.25 0 -18.667
1.25 1.35 0 -18.9738
1.25 1.45 0 -19.3781
1.25 1.55 0 -19.8349
1.25 1.65 0 -20.2867
1.25 1.75 0 -20.6723
1.25 1.85 0 -20.9416
1.25 1.95 0 -21.0748
1.25 2.05 0 -21.0993
1.25 2.15 0 -21.0931
1.25 2.25 0 -21.1659
1.25 2.35 0 -21.4188
1.25 2.45 0 -21.8965
1.25 2.55 0 -22.5551
1.25 2.65 0 -23.2667
1.25 2.75 0 -23.8601
1.25 2.85 0 -24.1525
1.25 2.95 0 -23.7544
1.25 3.05 0 -20.4604
1.35 0.05 0 -24.7649
1.35 0.15 0 -24.9119
1.35 0.25 0 -23.4297
1.35 0.35 0 -22.0616
1.35 0.45 0 -20.9079
1.35 0.55 0 -19.9471
1.35 0.65 0 -19.1555
1.35 0.75 0 -18.5165
1.35 0.85 0 -18.0196
1.35 0.95 0 -17.658
1.35 1.05 0 -17.4254
1.35 1.15 0 -17.3128
1.35 1.25 0 -17.3043
1.35 1.35 0 -17.3737
1.35 1.45 0 -17.4828
1.35 1.55 0 -17.5833
1.35 1.65 0 -17.6225
1.35 1.75 0 -17.5558
1.35 1.85 0 -17.3621
1.35 1.95 0 -17.058
1.35 2.05 0 -16.7032
1.35 2.15 0 -16.3904
1.35 2.25 0 -16.2171
1.35 2.35 0 -16.2486
1.35 2.45 0 -16.4885
1.35 2.55 0 -16.8716
1.35 2.65 0 -17.2862
1.35 2.75 0 -17.6156
1.35 2.85 0 -17.7591
1.35 2.95 0 -17.4695
1.35 3.05 0 -15.1199
1.45 0.05 0 -24.0514
1.45 0.15 0 -24.1666
1.45 0.25 0 -22.7025
1.45 0.35 0 -21.3484
1.45 0.45 0 -20.1972
1.45 0.55 0 -19.2242
1.45 0.65 0 -18.4037
1.45 0.75 0 -17.7166
1.45 0.85 0 -17.1491
1.45 0.95 0 -16.6897
1.45 1.05 0 -16.3265
1.45 1.15 0 -16.0433
1.45 1.25 0 -15.8166
1.45 1.35 0 -15.6138
1.45 1.45 0 -15.394
1.45 1.55 0 -15.1128
1.45 1.65 0 -14.7312
1.45 1.75 0 -14.2276
1.45 1.85 0 -13.6104
1.45 1.95 0 -12.9236
1.45 2.05 0 -12.2417
1.45 2.15 0 -11.6509
1.45 2.25 0 -11.2228
1.45 2.35 0 -10.9887
1.45 2.45 0 -10.9281
1.45 2.55 0 -10.9786
1.45 2.65 0 -11.0621
1.45 2.75 0 -11.1195
1.45 2.85 0 -11.1211
1.45 2.95 0 -10.949
1.45 3.05 0 -9.56915
1.55 0.05 0 -23.0118
1.55 0.15 0 -23.1455
1.55 0.25 0 -21.7625
1.55 0.35 0 -20.4726
1.55 0.45 0 -19.3609
1.55 0.55 0 -18.4016
1.55 0.65 0 -17.568
1.55 0.75 0 -16.8391
1.55 0.85 0 -16.1983
1.55 0.95 0 -15.6301
1.55 1.05 0 -15.1174
1.55 1.15 0 -14.6384
1.55 1.25 0 -14.1649
1.55 1.35 0 -13.6624
1.55 1.45 0 -13.0937
1.55 1.55 0 -12.4247
1.55 1.65 0 -11.6346
1.55 1.75 0 -10.7248
1.55 1.85 0 -9.72553
1.55 1.95 0 -8.6932
1.55 2.05 0 -7.69948
1.55 2.15 0 -6.81232
1.55 2.25 0 -6.07664
1.55 2.35 0 -5.50254
1.55 2.45 0 -5.06682
1.55 2.55 0 -4.7283
1.55 2.65 0 -4.45188
1.55 2.75 0 -4.23191
1.55 2.85 0 -4.09854
1.55 2.95 0 -4.05552
1.55 3.05 0 -3.69055
1.65 0.05 0 -21.6613
1.65 0.15 0 -21.8582
1.65 0.25 0 -20.613
1.65 0.35 0 -19.4315
1.65 0.45 0 -18.3912
1.65 0.55 0 -17.4663
1.65 0.65 0 -16.6301
1.65 0.75 0 -15.861
1.65 0.85 0 -15.1403
1.65 0.95 0 -14.4495
1.65 1.05 0 -13.7681
1.65 1.15 0 -13.0716
1.65 1.25 0 -12.331
1.65 1.35 0 -11.5151
1.65 1.45 0 -10.5946
1.65 1.55 0 -9.54932
1.65 1.65 0 -8.37513
1.65 1.75 0 -7.08964
1.65 1.85 0 -5.73235
1.65 1.95 0 -4.3583
1.65 2.05 0 -3.026
1.65 2.15 0 -1.78376
1.65 2.25 0 -0.659571
1.65 2.35 0 0.340725
1.65 2.45 0 1.22584
1.65 2.55 0 2.00404
1.65 2.65 0 2.66571
1.65 2.75 0 3.16904
1.65 2.85 0 3.43359
1.65 2.95 0 3.33604
1.65 3.05 0 2.62362
1.75 0.05 0 -20.0332
1.75 0.15 0 -20.3296
1.75 0.25 0 -19.2694
1.75 0.35 0 -18.2328
1.75 0.45 0 -17.2894
1.75 0.55 0 -16.4145
1.75 0.65 0 -15.5826
