x y z p
0.55 0.15 0 -22.6672
0.55 0.25 0 -22.6989
0.55 0.35 0 -22.6388
0.55 0.45 0 -22.5991
0.55 0.55 0 -22.5966
0.55 0.65 0 -22.6458
0.55 0.75 0 -22.7647
0.55 0.85 0 -22.9745
0.55 0.95 0 -23.2987
0.55 1.05 0 -23.7628
0.55 1.15 0 -24.3946
0.55 1.25 0 -25.2243
0.55 1.35 0 -26.2846
0.55 1.45 0 -27.6113
0.55 1.55 0 -29.2429
0.55 1.65 0 -31.2204
0.55 1.75 0 -33.5851
0.55 1.85 0 -36.3747
0.55 1.95 0 -39.6154
0.55 2.05 0 -43.309
0.55 2.15 0 -47.4139
0.55 2.25 0 -51.8253
0.55 2.35 0 -56.3676
0.55 2.45 0 -60.8233
0.55 2.55 0 -65.0116
0.55 2.65 0 -68.8671
0.55 2.75 0 -72.3449
0.55 2.85 0 -74.9244
0.55 2.95 0 -74.443
0.55 3.05 0 -62.9412
0.65 0.05 0 -21.8309
0.65 0.15 0 -23.2639
0.65 0.25 0 -23.1293
0.65 0.35 0 -22.9002
0.65 0.45 0 -22.6991
0.65 0.55 0 -22.5454
0.65 0.65 0 -22.4535
0.65 0.75 0 -22.4403
0.65 0.85 0 -22.5253
0.65 0.95 0 -22.7303
0.65 1.05 0 -23.0796
0.65 1.15 0 -23.5994
0.65 1.25 0 -24.3185
0.65 1.35 0 -25.2681
0.65 1.45 0 -26.4811
0.65 1.55 0 -27.9912
0.65 1.65 0 -29.8308
0.65 1.75 0 -32.0262
0.65 1.85 0 -34.5907
0.65 1.95 0 -37.5136
0.65 2.05 0 -40.7464
0.65 2.15 0 -44.1911
0.65 2.25 0 -47.6998
0.65 2.35 0 -51.1027
0.65 2.45 0 -54.2707
0.65 2.55 0 -57.1851
0.65 2.65 0 -59.9252
0.65 2.75 0 -62.4647
0.65 2.85 0 -64.258
0.65 2.95 0 -63.5145
0.65 3.05 0 -53.7822
0.75 0.05 0 -22.5142
0.75 0.15 0 -23.841
0.75 0.25 0 -23.5365
0.75 0.35 0 -23.1355
0.75 0.45 0 -22.7691
0.75 0.55 0 -22.459
0.75 0.65 0 -22.2202
0.75 0.75 0 -22.0689
0.75 0.85 0 -22.0233
0.75 0.95 0 -22.1042
0.75 1.05 0 -22.334
0.75 1.15 0 -22.7375
0.75 1.25 0 -23.3416
0.75 1.35 0 -24.1742
0.75 1.45 0 -25.2633
0.75 1.55 0 -26.6347
0.75 1.65 0 -28.3075
0.75 1.75 0 -30.2878
0.75 1.85 0 -32.5601
0.75 1.95 0 -35.0773
0.75 2.05 0 -37.7531
0.75 2.15 0 -40.4654
0.75 2.25 0 -43.0792
0.75 2.35 0 -45.4946
0.75 2.45 0 -47.7028
0.75 2.55 0 -49.7988
0.75 2.65 0 -51.8862
0.75 2.75 0 -53.8648
0.75 2.85 0 -55.1812
0.75 2.95 0 -54.3899
0.75 3.05 0 -46.1683
0.85 0.05 0 -23.1939
0.85 0.15 0 -24.4036
0.85 0.25 0 -23.9221
0.85 0.35 0 -23.3446
0.85 0.45 0 -22.8093
0.85 0.55 0 -22.3398
0.85 0.65 0 -21.9513
0.85 0.75 0 -21.6594
0.85 0.85 0 -21.4813
0.85 0.95 0 -21.4359
0.85 1.05 0 -21.544
0.85 1.15 0 -21.8281
0.85 1.25 0 -22.3114
0.85 1.35 0 -23.0171
0.85 1.45 0 -23.9656
0.85 1.55 0 -25.1709
0.85 1.65 0 -26.6351
0.85 1.75 0 -28.3418
0.85 1.85 0 -30.2481
0.85 1.95 0 -32.2808
0.85 2.05 0 -34.3393
0.85 2.15 0 -36.3148
0.85 2.25 0 -38.1266
0.85 2.35 0 -39.7653
0.85 2.45 0 -41.3136
0.85 2.55 0 -42.9006
0.85 2.65 0 -44.5776
0.85 2.75 0 -46.1668
0.85 2.85 0 -47.1562
0.85 2.95 0 -46.4075
0.85 3.05 0 -39.4939
0.95 0.05 0 -23.8712
0.95 0.15 0 -24.9528
0.95 0.25 0 -24.2865
0.95 0.35 0 -23.5279
0.95 0.45 0 -22.8214
0.95 0.55 0 -22.1915
0.95 0.65 0 -21.6532
0.95 0.75 0 -21.221
0.95 0.85 0 -20.9106
0.95 0.95 0 -20.7386
0.95 1.05 0 -20.7232
0.95 1.15 0 -20.8831
0.95 1.25 0 -21.2364
0.95 1.35 0 -21.7991
0.95 1.45 0 -22.5811
0.95 1.55 0 -23.582
0.95 1.65 0 -24.7858
0.95 1.75 0 -26.1551
0.95 1.85 0 -27.6281
0.95 1.95 0 -29.1224
0.95 2.05 0 -30.5496
0.95 2.15 0 -31.8427
0.95 2.25 0 -32.9904
0.95 2.35 0 -34.0575
0.95 2.45 0 -35.1655
0.95 2.55 0 -36.4176
0.95 2.65 0 -37.7926
0.95 2.75 0 -39.0697
0.95 2.85 0 -39.814
0.95 2.95 0 -39.148
0.95 3.05 0 -33.3988
1.05 0.05 0 -24.5428
1.05 0.15 0 -25.4864
1.05 0.25 0 -24.6288
1.05 0.35 0 -23.6858
1.05 0.45 0 -22.8073
1.05 0.55 0 -22.0182
1.05 0.65 0 -21.3323
1.05 0.75 0 -20.7622
1.05 0.85 0 -20.3209
1.05 0.95 0 -20.022
1.05 1.05 0 -19.8796
1.05 1.15 0 -19.907
1.05 1.25 0 -20.1155
1.05 1.35 0 -20.5112
1.05 1.45 0 -21.0919
1.05 1.55 0 -21.8421
1.05 1.65 0 -22.7292
1.05 1.75 0 -23.7015
1.05 1.85 0 -24.6913
1.05 1.95 0 -25.6262
1.05 2.05 0 -26.4504
1.05 2.15 0 -27.1508
1.05 2.25 0 -27.7765
1.05 2.35 0 -28.4323
1.05 2.45 0 -29.2328
1.05 2.55 0 -30.2288
1.05 2.65 0 -31.3403
1.05 2.75 0 -32.3421
1.05 2.85 0 -32.8909
1.05 2.95 0 -32.3265
1.05 3.05 0 -27.646
1.15 0.05 0 -25.202
1.15 0.15 0 -25.9993
1.15 0.25 0 -24.9458
1.15 0.35 0 -23.8174
1.15 0.45 0 -22.7687
1.15 0.55 0 -21.8237
1.15 0.65 0 -20.994
1.15 0.75 0 -20.2893
1.15 0.85 0 -19.7186
1.15 0.95 0 -19.291
1.15 1.05 0 -19.015
1.15 1.15 0 -18.8968
1.15 1.25 0 -18.9388
1.15 1.35 0 -19.1363
1.15 1.45 0 -19.4741
1.15 1.55 0 -19.9234
1.15 1.65 0 -20.4403
1.15 1.75 0 -20.9688
1.15 1.85 0 -21.4493
1.15 1.95 0 -21.835
1.15 2.05 0 -22.1124
1.15 2.15 0 -22.3184
1.15 2.25 0 -22.5399
1.15 2.35 0 -22.8872
1.15 2.45 0 -23.4422
1.15 2.55 0 -24.203
1.15 2.65 0 -25.057
1.15 2.75 0 -25.8027
1.15 2.85 0 -26.188
1.15 2.95 0 -25.7346
1.15 3.05 0 -22.0648
1.25 0.05 0 -25.8387
1.25 0.15 0 -26.4835
1.25 0.25 0 -25.2325
1.25 0.35 0 -23.9203
1.25 0.45 0 -22.7056
1.25 0.55 0 -21.6102
1.25 0.65 0 -20.6421
1.25 0.75 0 -19.8062
1.25 0.85 0 -19.1065
1.25 0.95 0 -18.5458
1.25 1.05 0 -18.1253
1.25 1.15 0 -17.8428
1.25 1.25 0 -17.6907
1.25 1.35 0 -17.6529
1.25 1.45 0 -17.703
1.25 1.55 0 -17.803
1.25 1.65 0 -17.9056
1.25 1.75 0 -17.961
1.25 1.85 0 -17.9299
1.25 1.95 0 -17.7992
1.25 2.05 0 -17.5965
1.25 2.15 0 -17.3936
1.25 2.25 0 -17.2902
1.25 2.35 0 -17.3787
1.25 2.45 0 -17.7005
1.25 2.55 0 -18.2152
1.25 2.65 0 -18.8032
1.25 2.75 0 -19.3029
1.25 2.85 0 -19.5455
1.25 2.95 0 -19.2088
1.25 3.05 0 -16.5213
1.35 0.05 0 -26.4402
1.35 0.15 0 -26.9282
1.35 0.25 0 -25.4813
1.35 0.35 0 -23.9904
1.35 0.45 0 -22.6166
1.35 0.55 0 -21.3782
1.35 0.65 0 -20.2777
1.35 0.75 0 -19.3137
1.35 0.85 0 -18.4833
1.35 0.95 0 -17.7817
1.35 1.05 0 -17.2013
1.35 1.15 0 -16.7306
1.35 1.25 0 -16.3518
1.35 1.35 0 -16.039
1.35 1.45 0 -15.7578
1.35 1.55 0 -15.4671
1.35 1.65 0 -15.1246
1.35 1.75 0 -14.6964
1.35 1.85 0 -14.1701
1.35 1.95 0 -13.5666
1.35 2.05 0 -12.9449
1.35 2.15 0 -12.3929
1.35 2.25 0 -12.0033
1.35 2.35 0 -11.8398
1.35 2.45 0 -11.9088
1.35 2.55 0 -12.1502
1.35 2.65 0 -12.4569
1.35 2.75 0 -12.714
1.35 2.85 0 -12.8266
1.35 2.95 0 -12.6109
1.35 3.05 0 -10.9016
1.45 0.05 0 -26.9903
1.45 0.15 0 -27.3197
1.45 0.25 0 -25.6822
1.45 0.35 0 -24.0211
1.45 0.45 0 -22.4981
1.45 0.55 0 -21.1259
1.45 0.65 0 -19.8993
1.45 0.75 0 -18.8093
1.45 0.85 0 -17.844
1.45 0.95 0 -16.9898
1.45 1.05 0 -16.2299
1.45 1.15 0 -15.5431
1.45 1.25 0 -14.9028
1.45 1.35 0 -14.276
1.45 1.45 0 -13.6254
1.45 1.55 0 -12.9134
1.45 1.65 0 -12.1101
1.45 1.75 0 -11.2035
1.45 1.85 0 -10.2092
1.45 1.95 0 -9.17552
1.45 2.05 0 -8.17889
1.45 2.15 0 -7.30692
1.45 2.25 0 -6.6333
1.45 2.35 0 -6.19301
1.45 2.45 0 -5.96945
1.45 2.55 0 -5.90092
1.45 2.65 0 -5.90601
1.45 2.75 0 -5.91809
1.45 2.85 0 -5.90629
1.45 2.95 0 -5.8157
1.45 3.05 0 -5.10178
1.55 0.05 0 -27.4697
1.55 0.15 0 -27.6407
1.55 0.25 0 -25.8222
1.55 0.35 0 -24.0034
1.55 0.45 0 -22.3441
1.55 0.55 0 -20.8487
1.55 0.65 0 -19.5027
1.55 0.75 0 -18.2869
1.55 0.85 0 -17.1799
1.55 0.95 0 -16.1582
1.55 1.05 0 -15.1958
1.55 1.15 0 -14.2633
1.55 1.25 0 -13.3274
1.55 1.35 0 -12.3521
1.55 1.45 0 -11.3027
1.55 1.55 0 -10.1514
1.55 1.65 0 -8.88575
1.55 1.75 0 -7.5167
1.55 1.85 0 -6.08357
1.55 1.95 0 -4.65171
1.55 2.05 0 -3.30107
1.55 2.15 0 -2.10734
1.55 2.25 0 -1.12161
1.55 2.35 0 -0.35687
1.55 2.45 0 0.212135
1.55 2.55 0 0.634239
1.55 2.65 0 0.956888
1.55 2.75 0 1.19959
1.55 2.85 0 1.33644
1.55 2.95 0 1.29755
1.55 3.05 0 0.979281
1.65 0.05 0 -27.8547
1.65 0.15 0 -27.8698
1.65 0.25 0 -25.8845
1.65 0.35 0 -23.9251
1.65 0.45 0 -22.1457
1.65 0.55 0 -20.5398
1.65 0.65 0 -19.0808
1.65 0.75 0 -17.7382
1.65 0.85 0 -16.48
1.65 0.95 0 -15.2735
1.65 1.05 0 -14.0844
1.65 1.15 0 -12.877
1.65 1.25 0 -11.6151
1.65 1.35 0 -10.2645
1.65 1.45 0 -8.79809
1.65 1.55 0 -7.20209
1.65 1.65 0 -5.483
1.65 1.75 0 -3.67189
1.65 1.85 0 -1.82359
1.65 1.95 0 -0.00875337
1.65 2.05 0 1.70021
1.65 2.15 0 3.2454
1.65 2.25 0 4.59576
1.65 2.35 0 5.75
1.65 2.45 0 6.72842
1.65 2.55 0 7.55566
1.65 2.65 0 8.24019
1.65 2.75 0 8.75602
1.65 2.85 0 9.02523
1.65 2.95 0 8.85212
1.65 3.05 0 7.44552
1.75 0.05 0 -28.1163
1.75 0.15 0 -27.9805
1.75 0.25 0 -25.8485
1.75 0.35 0 -23.771
1.75 0.45 0 -21.8918
1.75 0.55 0 -20.1896
1.75 0.65 0 -18.6242
1.75 0.75 0 -17.1525
1.75 0.85 0 -15.7324
1.75 0.95 0 -14.3227
1.75 1.05 0 -12.8831
1.75 1.15 0 -11.3752
1.75 1.25 0 -9.76383
1.75 1.35 0 -8.02097
1.75 1.45 0 -6.13093
1.75 1.55 0 -4.09568
1.75 1.65 0 -1.9386
1.75 1.75 0 0.295606
1.75 1.85 0 2.5466
1.75 1.95 0 4.749
1.75 2.05 0 6.84525
1.75 2.15 0 8.79602
1.75 2.25 0 10.5838
1.75 2.35 0 12.2078
1.75 2.45 0 13.6712
1.75 2.55 0 14.966
1.75 2.65 0 16.0577
1.75 2.75 0 16.8759
1.75 2.85 0 17.2924
1.75 2.95 0 16.9802
1.75 3.05 0 14.409
1.85 0.05 0 -28.2176
1.85 0.15 0 -27.9395
1.85 0.25 0 -25.6885
1.85 0.35 0 -23.5225
1.85 0.45 0 -21.5686
1.85 0.55 0 -19.7871
1.85 0.65 0 -18.1223
1.85 0.75 0 -16.5188
1.85 0.85 0 -14.9254
1.85 0.95 0 -13.2949
1.85 1.05 0 -11.5845
1.85 1.15 0 -9.75643
1.85 1.25 0 -7.78104
1.85 1.35 0 -5.64006
1.85 1.45 0 -3.33103
1.85 1.55 0 -0.870286
1.85 1.65 0 1.70708
1.85 1.75 0 4.35145
1.85 1.85 0 7.00703
1.85 1.95 0 9.62211
1.85 2.05 0 12.1575
1.85 2.15 0 14.5895
1.85 2.25 0 16.9058
1.85 2.35 0 19.0953
1.85 2.45 0 21.134
1.85 2.55 0 22.9734
1.85 2.65 0 24.5333
1.85 2.75 0 25.6971
1.85 2.85 0 26.2852
1.85 2.95 0 25.8293
1.85 3.05 0 21.9955
1.95 0.05 0 -28.1109
1.95 0.15 0 -27.7046
1.95 0.25 0 -25.373
1.95 0.35 0 -23.1577
1.95 0.45 0 -21.1604
1.95 0.55 0 -19.32
1.95 0.65 0 -17.5641
1.95 0.75 0 -15.8265
1.95 0.85 0 -14.0495
1.95 0.95 0 -12.1836
1.95 1.05 0 -10.1871
1.95 1.15 0 -8.02778
1.95 1.25 0 -5.68464
1.95 1.35 0 -3.15132
1.95 1.45 0 -0.438
1.95 1.55 0 2.42881
1.95 1.65 0 5.40992
1.95 1.75 0 8.46047
1.95 1.85 0 11.5384
1.95 1.95 0 14.6113
1.95 2.05 0 17.6588
1.95 2.15 0 20.6676
1.95 2.25 0 23.6221
1.95 2.35 0 26.4905
1.95 2.45 0 29.2132
1.95 2.55 0 31.6949
1.95 2.65 0 33.8045
1.95 2.75 0 35.3757
1.95 2.85 0 36.1722
1.95 2.95 0 35.5697
1.95 3.05 0 30.3507
2.05 0.05 0 -27.7322
2.05 0.15 0 -27.2217
2.05 0.25 0 -24.8641
2.05 0.35 0 -22.6513
2.05 0.45 0 -20.6505
2.05 0.55 0 -18.7756
2.05 0.65 0 -16.9388
2.05 0.75 0 -15.0663
2.05 0.85 0 -13.0982
2.05 0.95 0 -10.9871
2.05 1.05 0 -8.69752
2.05 1.15 0 -6.2062
2.05 1.25 0 -3.50386
2.05 1.35 0 -0.596016
2.05 1.45 0 2.49778
2.05 1.55 0 5.7476
2.05 1.65 0 9.11956
2.05 1.75 0 12.5834
2.05 1.85 0 16.1182
2.05 1.95 0 19.7139
2.05 2.05 0 23.3666
2.05 2.15 0 27.0673
2.05 2.25 0 30.7885
2.05 2.35 0 34.4699
2.05 2.45 0 38.0087
2.05 2.55 0 41.2569
2.05 2.65 0 44.0259
2.05 2.75 0 46.0921
2.05 2.85 0 47.152
2.05 2.95 0 46.4038
2.05 3.05 0 39.6482
2.15 0.05 0 -26.9949
2.15 0.15 0 -26.4226
2.15 0.25 0 -24.1168
2.15 0.35 0 -21.9755
2.15 0.45 0 -20.0209
2.15 0.55 0 -18.141
2.15 0.65 0 -16.2364
2.15 0.75 0 -14.231
2.15 0.85 0 -12.0688
2.15 0.95 0 -9.71039
2.15 1.05 0 -7.13129
2.15 1.15 0 -4.32095
2.15 1.25 0 -1.2825
2.15 1.35 0 1.96904
2.15 1.45 0 5.41096
2.15 1.55 0 9.01925
2.15 1.65 0 12.7758
2.15 1.75 0 16.6738
2.15 1.85 0 20.7186
2.15 1.95 0 24.9223
2.15 2.05 0 29.2929
2.15 2.15 0 33.8192
2.15 2.25 0 38.4549
2.15 2.35 0 43.1056
2.15 2.45 0 47.6208
2.15 2.55 0 51.794
2.15 2.65 0 55.3706
2.15 2.75 0 58.0566
2.15 2.85 0 59.463
2.15 2.95 0 58.5789
2.15 3.05 0 50.1014
2.25 0.05 0 -25.7831
2.25 0.15 0 -25.2227
2.25 0.25 0 -23.08
2.25 0.35 0 -21.1009
2.25 0.45 0 -19.2534
2.25 0.55 0 -17.4035
2.25 0.65 0 -15.4476
2.25 0.75 0 -13.316
2.25 0.85 0 -10.9645
2.25 0.95 0 -8.36873
2.25 1.05 0 -5.51968
2.25 1.15 0 -2.42146
2.25 1.25 0 0.912144
2.25 1.35 0 4.46273
2.25 1.45 0 8.21415
2.25 1.55 0 12.1597
2.25 1.65 0 16.3074
2.25 1.75 0 20.6798
2.25 1.85 0 25.3094
2.25 1.95 0 30.2263
2.25 2.05 0 35.4445
2.25 2.15 0 40.9445
2.25 2.25 0 46.6584
2.25 2.35 0 52.4568
2.25 2.45 0 58.1412
2.25 2.55 0 63.4424
2.25 2.65 0 68.0292
2.25 2.75 0 71.5162
2.25 2.85 0 73.3984
2.25 2.95 0 72.4071
2.25 3.05 0 61.9811
2.35 0.05 0 -23.9494
2.35 0.15 0 -23.5252
2.35 0.25 0 -21.7013
2.35 0.35 0 -19.9998
2.35 0.45 0 -18.3322
2.35 0.55 0 -16.5528
2.35 0.65 0 -14.5677
2.35 0.75 0 -12.3258
2.35 0.85 0 -9.80457
2.35 0.95 0 -7.00116
2.35 1.05 0 -3.92546
2.35 1.15 0 -0.594614
2.35 1.25 0 2.97365
2.35 1.35 0 6.76856
2.35 1.45 0 10.7936
2.35 1.55 0 15.0707
2.35 1.65 0 19.6401
2.35 1.75 0 24.5541
2.35 1.85 0 29.8662
2.35 1.95 0 35.6175
2.35 2.05 0 41.8213
2.35 2.15 0 48.4484
2.35 2.25 0 55.412
2.35 2.35 0 62.5549
2.35 2.45 0 69.6365
2.35 2.55 0 76.3262
2.35 2.65 0 82.2037
2.35 2.75 0 86.762
2.35 2.85 0 89.3283
2.35 2.95 0 88.2976
2.35 3.05 0 75.6455
2.45 0.05 0 -21.3254
2.45 0.15 0 -21.2366
2.45 0.25 0 -19.9412
2.45 0.35 0 -18.6581
2.45 0.45 0 -17.2534
2.45 0.55 0 -15.5929
2.45 0.65 0 -13.6125
2.45 0.75 0 -11.295
2.45 0.85 0 -8.64998
2.45 0.95 0 -5.70057
2.45 1.05 0 -2.47344
2.45 1.15 0 1.00988
2.45 1.25 0 4.74146
2.45 1.35 0 8.73351
2.45 1.45 0 13.0212
2.45 1.55 0 17.6604
2.45 1.65 0 22.7203
2.45 1.75 0 28.2733
2.45 1.85 0 34.383
2.45 1.95 0 41.0923
2.45 2.05 0 48.4119
2.45 2.15 0 56.3075
2.45 2.25 0 64.6864
2.45 2.35 0 73.3799
2.45 2.45 0 82.123
2.45 2.55 0 90.5335
2.45 2.65 0 98.0936
2.45 2.75 0 104.135
2.45 2.85 0 107.733
2.45 2.95 0 106.813
2.45 3.05 0 91.5944
2.55 0.05 0 -17.7539
2.55 0.15 0 -18.3053
2.55 0.25 0 -17.8064
2.55 0.35 0 -17.1039
2.55 0.45 0 -16.0559
2.55 0.55 0 -14.5777
2.55 0.65 0 -12.6615
2.55 0.75 0 -10.3401
2.55 0.85 0 -7.66053
2.55 0.95 0 -4.66749
2.55 1.05 0 -1.39123
2.55 1.15 0 2.16091
2.55 1.25 0 6.00893
2.55 1.35 0 10.1994
2.55 1.45 0 14.7999
2.55 1.55 0 19.8902
2.55 1.65 0 25.5524
2.55 1.75 0 31.8622
2.55 1.85 0 38.8813
2.55 1.95 0 46.6507
2.55 2.05 0 55.1833
2.55 2.15 0 64.4547
2.55 2.25 0 74.3879
2.55 2.35 0 84.8321
2.55 2.45 0 95.5304
2.55 2.55 0 106.077
2.55 2.65 0 115.865
2.55 2.75 0 124.022
2.55 2.85 0 129.253
2.55 2.95 0 128.771
2.55 3.05 0 110.574
2.65 0.05 0 -13.1711
2.65 0.15 0 -14.8089
2.65 0.25 0 -15.4254
2.65 0.35 0 -15.4813
2.65 0.45 0 -14.9043
2.65 0.55 0 -13.7096
2.65 0.65 0 -11.9712
2.65 0.75 0 -9.77601
2.65 0.85 0 -7.19683
2.65 0.95 0 -4.27769
2.65 1.05 0 -1.02748
2.65 1.15 0 2.57899
2.65 1.25 0 6.59435
2.65 1.35 0 11.089
2.65 1.45 0 16.1414
2.65 1.55 0 21.8299
2.65 1.65 0 28.228
2.65 1.75 0 35.4013
2.65 1.85 0 43.4058
2.65 1.95 0 52.2859
2.65 2.05 0 62.0706
2.65 2.15 0 72.766
2.65 2.25 0 84.3413
2.65 2.35 0 96.7041
2.65 2.45 0 109.658
2.65 2.55 0 122.833
2.65 2.65 0 135.584
2.65 2.75 0 146.829
2.65 2.85 0 154.747
2.65 2.95 0 155.43
2.65 3.05 0 133.8
2.75 0.05 0 -7.83359
2.75 0.15 0 -11.1486
2.75 0.25 0 -13.2263
2.75 0.35 0 -14.2454
2.75 0.45 0 -14.3092
2.75 0.55 0 -13.5718
2.75 0.65 0 -12.1847
2.75 0.75 0 -10.2628
2.75 0.85 0 -7.87227
2.75 0.95 0 -5.03232
2.75 1.05 0 -1.72494
2.75 1.15 0 2.09255
2.75 1.25 0 6.47571
2.75 1.35 0 11.4845
2.75 1.45 0 17.1785
2.75 1.55 0 23.6157
2.75 1.65 0 30.8524
2.75 1.75 0 38.9448
2.75 1.85 0 47.9503
2.75 1.95 0 57.9279
2.75 2.05 0 68.9377
2.75 2.15 0 81.0374
2.75 2.25 0 94.2728
2.75 2.35 0 108.657
2.75 2.45 0 124.127
2.75 2.55 0 140.456
2.75 2.65 0 157.092
2.75 2.75 0 172.859
2.75 2.85 0 185.329
2.75 2.95 0 188.834
2.75 3.05 0 163.492
2.85 0.05 0 -2.82828
2.85 0.15 0 -8.40065
2.85 0.25 0 -12.2532
2.85 0.35 0 -14.4646
2.85 0.45 0 -15.3634
2.85 0.55 0 -15.2224
2.85 0.65 0 -14.2357
2.85 0.75 0 -12.5252
2.85 0.85 0 -10.1552
2.85 0.95 0 -7.14966
2.85 1.05 0 -3.50651
2.85 1.15 0 0.791545
2.85 1.25 0 5.77099
2.85 1.35 0 11.4644
2.85 1.45 0 17.9097
2.85 1.55 0 25.1504
2.85 1.65 0 33.2369
2.85 1.75 0 42.2278
2.85 1.85 0 52.1919
2.85 1.95 0 63.2118
2.85 2.05 0 75.3867
2.85 2.15 0 88.8365
2.85 2.25 0 103.703
2.85 2.35 0 120.144
2.85 2.45 0 138.307
2.85 2.55 0 158.258
2.85 2.65 0 179.796
